date,1w,1m,3m,6m,1y,2y,3y,5y,7y,10y
2014-02-14,0.11306369393846438,0.12040556370811473,0.13275446470568664,0.13876258804930153,0.14620236652458374,0.17865204594156303,0.27841741305032475,0.7923769277411896,0.8935952069474284,1.3615500186816343
2014-02-18,0.11306369393846438,0.12307546779086742,0.13364453459070447,0.13943017968407467,0.14686086168687051,0.18040860538999226,0.2806152953888752,0.7974457702264681,0.893495695727542,1.3673198648592955
2014-02-19,0.11306369393846438,0.12374295493633447,0.1338670532981201,0.13959707828816725,0.14702548615397326,0.1808477500645722,0.2811647735004641,0.7987254470970706,0.8934747667958431,1.3687602951045763
2014-02-20,0.11449388615558664,0.12441044653161981,0.13408957250005127,0.13976397717043731,0.14719011089170397,0.18128689666416786,0.2817142546228668,0.8000051402138553,0.8934538378685186,1.370200745818373
2014-02-21,0.11592409880287757,0.12507794257676785,0.134423352184454,0.13993087633084045,0.14735473590004045,0.181726045188757,0.28226373875608335,0.8012682806004312,0.8934210623737782,1.371641217000974
2014-02-24,0.12021485933801923,0.12708045741220975,0.135424697913189,0.14043157548111473,0.14784861254875103,0.1830435023127741,0.28391220922092675,0.8050467503283976,0.8933108893881769,1.3759627533646013
2014-02-25,0.1216451537147556,0.12774797125763016,0.13575848204792074,0.14059847575425,0.14801323863955496,0.1834826585375149,0.2844617053976428,0.8063099538921481,0.8932781139398882,1.3774033064253954
2014-02-26,0.12307546852428075,0.12841548955280224,0.13609226729534019,0.14076537630545172,0.14817786500096464,0.18392181668731578,0.28501120458528373,0.8075731732853253,0.8932374407968569,1.3788466570554103
2014-02-27,0.12307546852428075,0.12874925032357876,0.13631479138123126,0.14087664347890438,0.14831505382340016,0.18434725292244547,0.28555154831515495,0.8088198379350597,0.8931967676813812,1.3802872507018282
2014-02-28,0.12307546852428075,0.1290830122065767,0.13653731596154906,0.1409879107760359,0.14845224283377423,0.18477269096419668,0.2860918949564528,0.8100665180020394,0.8931600434311848,1.3817278648190712
2014-03-03,0.12307546852428075,0.13008430453127495,0.1372048926696401,0.141321713409015,0.14886381099246115,0.18604901592935708,0.2877037938318283,0.8139116004558744,0.8930261776924464,1.3860498299987478
2014-03-04,0.12307546852428075,0.1304180708646463,0.13742741922802004,0.14143298120063985,0.14900100075454503,0.1864470131704321,0.2882349935038997,0.815158343491551,0.8929855046621249,1.3874933033373393
2014-03-05,0.12307546852428075,0.13075183831054993,0.13764994628091554,0.14154424911589913,0.14905587673454956,0.18684501199255354,0.2887661959896093,0.8164051019453833,0.8929527293285,1.3889340198526279
2014-03-06,0.12450580337390882,0.13108560686898585,0.13787247382828216,0.14165551715472624,0.14911075274461894,0.187243012395788,0.2892974012889793,0.8176518758176154,0.8929199540055333,1.3903747568404734
2014-03-07,0.1259361586569252,0.13141937653995406,0.13809500187016432,0.14176678531721,0.14916562878475315,0.18764101438006886,0.2898286094020319,0.8188986651084029,0.8928792810180441,1.391815514301209
2014-03-10,0.130227347109102,0.1324206922284077,0.13876258896281524,0.14193368781554305,0.14933025708558922,0.18883502981958955,0.2914314094800252,0.8226446496615081,0.8927572621539426,1.396137909523576
2014-03-11,0.1316577841285138,0.13275446634959387,0.13898511898267074,0.1419893220435231,0.149385133246005,0.18923303812832248,0.2919717878024919,0.8238970249327959,0.8927165892320454,1.397578748878714
2014-03-12,0.13308824158391186,0.1330882415835788,0.1392076494970862,0.14204495630232294,0.14952232372222873,0.18963104801816844,0.29251216903656285,0.825149415760551,0.8926759163265352,1.3990196087082074
2014-03-13,0.13308824158391186,0.1330882415835788,0.13931891492453552,0.14204495630232294,0.14963207622349373,0.19001533487670308,0.29304339403191104,0.8263907730572395,0.8926312946202275,1.400457710927272
2014-03-14,0.13308824158391186,0.1330882415835788,0.1394301804756859,0.14204495630232294,0.14974182884504028,0.19039962320921422,0.29357462184100847,0.8276376700784072,0.8925827241061279,1.401895833542377
2014-03-17,0.13308824158391186,0.1330882415835788,0.13976397787069939,0.1422118592186994,0.15007108743134712,0.1915524970505844,0.2951683221511292,0.8314392247350977,0.8924370127041392,1.4062103237667989
2014-03-18,0.13308824158391186,0.13342201783870244,0.13987524391629869,0.14226749358596802,0.15018084053399772,0.19193679127902374,0.2956995612154678,0.8327248571782464,0.8923884422835648,1.4076485279689521
2014-03-19,0.13308824158391186,0.13375579520666925,0.13998651008551022,0.14232312798414526,0.1502631554511913,0.19232108698146178,0.2962308030936667,0.8340105060135938,0.8923398718863718,1.4090867525685669
2014-03-20,0.13308824158391186,0.1340895736869241,0.14009777637833398,0.1423787624132533,0.15034547043604185,0.1927053841578985,0.2967620477857036,0.8352685469795063,0.89229130151256,1.4105249975659762
2014-03-21,0.13308824158391186,0.1344233532800443,0.1403203093044425,0.14243439687322557,0.1504277854885272,0.19308968280833394,0.29729329529162296,0.8365321285649152,0.8922427311621517,1.4119632629614243
2014-03-24,0.13308824158391186,0.13542469873479845,0.1409879110498391,0.1426013004386828,0.1506747310519918,0.19424258760376567,0.2991160425896755,0.8403505939595934,0.8920970202511702,1.4162781815390435
2014-03-25,0.13308824158391186,0.13609226784281336,0.14121044595396537,0.1426569350222895,0.15075704637510512,0.19464061728542426,0.2998762921967213,0.8416031888233144,0.8920484499942871,1.4177165285296445
2014-03-26,0.13308824158391186,0.13675984140120168,0.1414329813526516,0.1427125696368492,0.15086680022948773,0.19503864854828468,0.3006365475663353,0.8428557992462116,0.8919998797607631,1.4191548959197275
2014-03-27,0.13308824158391186,0.13742741941025205,0.14165551724589776,0.1427682042822953,0.1509765542041519,0.19543668139234693,0.3013968086985619,0.8441084252284847,0.8919513095506426,1.4205932837096258
2014-03-28,0.13308824158391186,0.13809500186974244,0.14187805363361505,0.14282383895862782,0.15108630829909764,0.19583471581763323,0.3021570755934011,0.8453610667703337,0.8919027393638812,1.4220316918996057
2014-03-31,0.13308824158391186,0.14009777595160866,0.14254566576401562,0.14299074317312144,0.1514155713055798,0.19702882858085857,0.30443791085428273,0.8492738016364632,0.8917570289439292,1.4263553740708756
2014-04-01,0.13308824158391186,0.14043157557190877,0.1427682041298617,0.1430463779731328,0.1515253258816296,0.19742686933108544,0.3051982008001497,0.8506646492847603,0.8917084588507151,1.427802199297612
2014-04-02,0.13308824158391186,0.14076537630483,0.1429907429901789,0.14310201280398616,0.15160764190389475,0.19782491166255856,0.3059584965088957,0.8520555161147358,0.8916598887808824,1.4292490451629947
2014-04-03,0.13308824158391186,0.14109917815039452,0.14321328234516706,0.14315764766579253,0.1516899579937947,0.19822295557527791,0.306718797980543,0.8533414114220372,0.891611318734431,1.4306959116673124
2014-04-04,0.13308824158391186,0.14143298110886882,0.14343582219451534,0.14321328255850752,0.15177227415135164,0.19862100106924352,0.307479105215136,0.8546273231249346,0.8915627487113609,1.432142798810876
2014-04-07,0.13308824158391186,0.14243439665972968,0.1441034447100753,0.14338018742210412,0.1520192230299644,0.19981514703883985,0.30972341961570393,0.8584906827283856,0.8914170387824161,1.4364808054029066
2014-04-08,0.13308824158391186,0.14276820406884383,0.14432598653759676,0.14343582243843134,0.1521015394581493,0.20018574705911174,0.31044710747907267,0.8597766600860979,0.8913684688528711,1.437922217635812
2014-04-09,0.13308824158391186,0.1431020125906235,0.14454852885970038,0.14349145748568937,0.1522112947859311,0.20055634845008719,0.31117080056350943,0.8610626538404054,0.8913198989467075,1.4393636503511775
