date,1w,1m,3m,6m,1y,2y,3y,5y,7y,10y
2017-12-19,2.70165079325253,2.480293467593331,2.389679124670474,2.3618575829287503,2.225842027176439,2.074549835125783,1.8321738872077775,1.614964228119864,2.653452319267169,
2017-12-20,2.6906483562920247,2.4835385077894845,2.3875973558715957,2.3610103124587445,2.225354736457774,2.0732537063169243,1.8312272277670294,1.6137491320998842,2.6531420063043543,
2017-12-21,2.6821406126799507,2.487159411318207,2.3856521344904458,2.3602142256488046,2.224671412294521,2.071972973650471,1.830290805972945,1.6125457425654854,2.652763797594071,
2017-12-22,2.70781263780262,2.493000955079916,2.3843325887918487,2.3599526554907824,2.224170123666136,2.0707831360094797,1.829197235403579,1.6115066122025734,2.6521505613060548,
2017-12-25,2.8082152394726556,2.4967930144099926,2.3820461730859277,2.359548928485289,2.2213528570570906,2.0648802349139794,1.8240000882053353,1.6119685944842255,2.6501819077904054,
2017-12-26,2.821139697220243,2.4966016990742412,2.381750421367279,2.3596455954289164,2.219840634801762,2.0624741410524727,1.8223486621006257,1.612124259470793,2.6493099554005584,
2017-12-27,2.8173943708926785,2.4952898322395445,2.381801609054346,2.3595034381859614,2.217611541379072,2.0603575035920807,1.820678666550024,1.6119681479791037,2.64832953699059,
2017-12-28,2.793750564252395,2.491347504303776,2.3809598601028936,2.3586618717096552,2.214262380609733,2.058133266450368,1.8189371042081515,1.612086511041988,2.6471896338086554,
2017-12-29,2.7661485227058025,2.487200366652065,2.3799247458087036,2.357371102955108,2.213931955896431,2.055900690168011,1.817078413867046,1.6142279865033915,2.6463928353937405,
2018-01-02,2.5605418446642325,2.4485861607577375,2.3723266712894375,2.350621859455937,2.210017348144633,2.0484520975213583,1.809727701275321,1.6248030130054936,2.642935756348841,
2018-01-03,2.558490785907197,2.4438158804537924,2.3713826349624156,2.349837223363238,2.2080880831787386,2.0463623141965925,1.8082736150287326,1.6275488407048178,2.642145016523312,
2018-01-04,2.597834262492249,2.4422383542944237,2.3703078060970384,2.3490213197694176,2.2055274387247525,2.0444032660500877,1.80690647504278,1.6303468074480243,2.6413918419408544,
2018-01-05,2.6454769512882503,2.4426583429889126,2.369898350121913,2.347281498596976,2.2031306533224937,2.0425260242992627,1.805413375029974,1.6331774275384792,2.6406621723449986,
2018-01-08,2.792502385683582,2.44909496931367,2.3691249373894774,2.3394014796706664,2.1948935119911805,2.037380911813025,1.800592083017527,1.6417048460169115,2.63849850128417,
2018-01-09,2.8400886242521572,2.452885426664131,2.369886975852764,2.336593016800337,2.1923905846624736,2.0363032871945297,1.7992013361132653,1.6445602870755582,2.6377865265940548,
2018-01-10,2.874764049008416,2.4549343785343902,2.3701371983630093,2.3335344989678264,2.1901900823880993,2.035245523122331,1.797747395109739,1.6457741266166392,2.6370472421574753,
2018-01-11,2.8927675263294317,2.4530903228859646,2.3692045555175234,2.3316300889679287,2.1875725010938263,2.0340284390208963,1.796187501836588,1.6474424039537805,2.6361657621754686,
2018-01-12,2.893355446002688,2.4454412830496652,2.366076859833832,2.3292084223337284,2.1844259013303224,2.0325472202151307,1.7946852763163434,1.6476855600804807,2.634955298834818,
2018-01-15,2.88644759408474,2.4251262941331397,2.3567625792381808,2.323279566298231,2.1769825250513186,2.030787631089548,1.790891710044873,1.6465804843277976,2.6313906752786442,
2018-01-16,2.8582330279282697,2.4227024241844086,2.3543516943894227,2.32149472295875,2.175616525807178,2.03052907719361,1.789910112791615,1.6463157185971022,2.6302718519527257,
2018-01-17,2.8272353032149367,2.4205858520107704,2.3529870691392674,2.3201987427803106,2.1741441770902536,2.030161512029127,1.7889368906492287,1.6463734163064236,2.6292811769639712,
2018-01-18,2.7976272340303865,2.4191520695126645,2.3520090988219167,2.319209716509052,2.1725025030369327,2.029821899672135,1.787982267966215,1.6466928687435933,2.628342728846622,
2018-01-19,2.7660752369041752,2.4177012386151553,2.351639519724169,2.3178427148237812,2.170859455854046,2.0293292533942076,1.787386914579936,1.6474353022032595,2.6274322054691712,
2018-01-22,2.642720665371434,2.406129475553409,2.3486033393243178,2.3098854697104487,2.165691174970119,2.025358791329035,1.7862324738211477,1.6453455589613863,2.6245956550759564,
2018-01-23,2.6109084047085007,2.4013509475550476,2.348068889280386,2.307469997045053,2.1642161698414153,2.0249018034322663,1.7859210930728286,1.6445589484226364,2.6236628731514777,
2018-01-24,2.609735788863743,2.4011802894893908,2.3495926511106546,2.306105987759177,2.1632673618061427,2.0246809960468237,1.7857667969363833,1.6438664628009247,2.622737726826707,
2018-01-25,2.6011467738294547,2.4007024479959282,2.351343868960054,2.304849977987544,2.162674011983956,2.0244993193728744,1.7856385267832398,1.6431895754936088,2.621683255909346,
2018-01-26,2.5943903910407684,2.400586401095639,2.3536364167850543,2.303631492502789,2.1621103327633673,2.0243324565963006,1.7855331223051607,1.64251859594855,2.6205848549133437,
