date;ticker;bid;ask
2010-04-30;EURUSD_FXForward_7D;1.3195;1.3233
2010-05-01;EURUSD_FXForward_7D;1.3255;1.3293
2010-05-05;EURUSD_FXForward_7D;1.3156;1.3194
2010-05-06;EURUSD_FXForward_7D;1.2955;1.2997
2010-05-07;EURUSD_FXForward_7D;1.2746;1.279
2010-05-08;EURUSD_FXForward_7D;1.2657;1.2701
2010-05-12;EURUSD_FXForward_7D;1.269;1.2734
2010-05-13;EURUSD_FXForward_7D;1.2624;1.2666
2010-05-14;EURUSD_FXForward_7D;1.2653;1.2693
2010-05-15;EURUSD_FXForward_7D;1.2531;1.2573
2010-05-18;EURUSD_FXForward_7D;1.2276;1.2322
2010-05-19;EURUSD_FXForward_7D;1.2355;1.2401
2010-05-20;EURUSD_FXForward_7D;1.2167;1.2215
2010-05-21;EURUSD_FXForward_7D;1.2345;1.2395
2010-05-22;EURUSD_FXForward_7D;1.2534;1.2588
2010-05-25;EURUSD_FXForward_7D;1.2481;1.2533
2010-05-26;EURUSD_FXForward_7D;1.2256;1.231
2010-05-27;EURUSD_FXForward_7D;1.2257;1.2309
2010-05-28;EURUSD_FXForward_7D;1.2276;1.2328
2010-05-29;EURUSD_FXForward_7D;1.2315;1.2365
2010-06-01;EURUSD_FXForward_7D;1.2277;1.2325
2010-06-02;EURUSD_FXForward_7D;1.2217;1.2265
2010-06-03;EURUSD_FXForward_7D;1.2196;1.2242
2010-06-04;EURUSD_FXForward_7D;1.2281;1.2327
2010-06-05;EURUSD_FXForward_7D;1.2159;1.2205
2010-06-08;EURUSD_FXForward_7D;1.1906;1.1956
2010-06-09;EURUSD_FXForward_7D;1.1941;1.1989
2010-06-10;EURUSD_FXForward_7D;1.1934;1.1982
2010-06-11;EURUSD_FXForward_7D;1.2019;1.2065
2010-06-12;EURUSD_FXForward_7D;1.2092;1.2138
2010-06-16;EURUSD_FXForward_7D;1.2161;1.2207
2010-06-17;EURUSD_FXForward_7D;1.2307;1.2355
2010-06-18;EURUSD_FXForward_7D;1.2246;1.2292
2010-06-19;EURUSD_FXForward_7D;1.2364;1.241
2010-06-22;EURUSD_FXForward_7D;1.2431;1.2477
2010-06-23;EURUSD_FXForward_7D;1.2287;1.2333
2010-06-24;EURUSD_FXForward_7D;1.2255;1.2301
2010-06-25;EURUSD_FXForward_7D;1.2306;1.235
2010-06-26;EURUSD_FXForward_7D;1.2314;1.2356
2010-06-29;EURUSD_FXForward_7D;1.2345;1.2387
2010-06-30;EURUSD_FXForward_7D;1.222;1.2262
2010-07-01;EURUSD_FXForward_7D;1.2205;1.2245
2010-07-02;EURUSD_FXForward_7D;1.219;1.223
2010-07-03;EURUSD_FXForward_7D;1.2475;1.2525
2010-07-06;EURUSD_FXForward_7D;1.2521;1.2569
2010-07-07;EURUSD_FXForward_7D;1.2545;1.2591
2010-07-08;EURUSD_FXForward_7D;1.2563;1.2609
2010-07-09;EURUSD_FXForward_7D;1.2632;1.2676
2010-07-10;EURUSD_FXForward_7D;1.2684;1.2728
2010-07-13;EURUSD_FXForward_7D;1.2565;1.2609
2010-07-14;EURUSD_FXForward_7D;1.2533;1.2575
2010-07-15;EURUSD_FXForward_7D;1.2686;1.273
2010-07-16;EURUSD_FXForward_7D;1.2708;1.2752
2010-07-17;EURUSD_FXForward_7D;1.2887;1.2933
2010-07-20;EURUSD_FXForward_7D;1.2876;1.2922
2010-07-21;EURUSD_FXForward_7D;1.2978;1.3024
2010-07-22;EURUSD_FXForward_7D;1.2875;1.2919
2010-07-23;EURUSD_FXForward_7D;1.2739;1.2785
2010-07-24;EURUSD_FXForward_7D;1.2854;1.29
2010-07-27;EURUSD_FXForward_7D;1.2915;1.2959
2010-07-28;EURUSD_FXForward_7D;1.2979;1.3023
2010-07-29;EURUSD_FXForward_7D;1.3;1.3044
2010-07-30;EURUSD_FXForward_7D;1.3007;1.3049
2010-07-31;EURUSD_FXForward_7D;1.3055;1.3095
2010-08-03;EURUSD_FXForward_7D;1.3054;1.3094
2010-08-04;EURUSD_FXForward_7D;1.3144;1.3184
2010-08-05;EURUSD_FXForward_7D;1.3196;1.3236
2010-08-06;EURUSD_FXForward_7D;1.3121;1.3159
2010-08-07;EURUSD_FXForward_7D;1.3175;1.3213
2010-08-10;EURUSD_FXForward_7D;1.3265;1.3303
2010-08-11;EURUSD_FXForward_7D;1.3145;1.3183
2010-08-12;EURUSD_FXForward_7D;1.3039;1.3077
2010-08-13;EURUSD_FXForward_7D;1.2887;1.2927
2010-08-14;EURUSD_FXForward_7D;1.2873;1.2911
2010-08-17;EURUSD_FXForward_7D;1.2788;1.2826
2010-08-18;EURUSD_FXForward_7D;1.2826;1.2864
2010-08-19;EURUSD_FXForward_7D;1.2817;1.2853
2010-08-20;EURUSD_FXForward_7D;1.2794;1.283
2010-08-21;EURUSD_FXForward_7D;1.2796;1.283
2010-08-24;EURUSD_FXForward_7D;1.2698;1.2732
2010-08-25;EURUSD_FXForward_7D;1.262;1.2654
2010-08-26;EURUSD_FXForward_7D;1.2635;1.2669
2010-08-27;EURUSD_FXForward_7D;1.2699;1.2731
2010-08-28;EURUSD_FXForward_7D;1.2699;1.2731
2010-08-31;EURUSD_FXForward_7D;1.2713;1.2743
2010-09-01;EURUSD_FXForward_7D;1.2623;1.2655
2010-09-02;EURUSD_FXForward_7D;1.27;1.2732
2010-09-03;EURUSD_FXForward_7D;1.2788;1.282
2010-09-04;EURUSD_FXForward_7D;1.2805;1.2837
2010-09-07;EURUSD_FXForward_7D;1.2893;1.2925
2010-09-08;EURUSD_FXForward_7D;1.2779;1.2811
2010-09-09;EURUSD_FXForward_7D;1.2706;1.2738
2010-09-10;EURUSD_FXForward_7D;1.2674;1.2706
2010-09-11;EURUSD_FXForward_7D;1.2671;1.2701
2010-09-14;EURUSD_FXForward_7D;1.28;1.2832
2010-09-15;EURUSD_FXForward_7D;1.2857;1.2889
2010-09-16;EURUSD_FXForward_7D;1.2966;1.3
2010-09-17;EURUSD_FXForward_7D;1.298;1.3012
2010-09-18;EURUSD_FXForward_7D;1.3113;1.3147
2010-09-21;EURUSD_FXForward_7D;1.3069;1.3103
2010-09-22;EURUSD_FXForward_7D;1.3062;1.3094
2010-09-23;EURUSD_FXForward_7D;1.3286;1.3326
2010-09-24;EURUSD_FXForward_7D;1.3378;1.3418
2010-09-25;EURUSD_FXForward_7D;1.3312;1.3352
2010-09-28;EURUSD_FXForward_7D;1.3446;1.3486
2010-09-29;EURUSD_FXForward_7D;1.3407;1.3447
2010-09-30;EURUSD_FXForward_7D;1.3579;1.3621
2010-10-01;EURUSD_FXForward_7D;1.356;1.3602
2010-10-02;EURUSD_FXForward_7D;1.3634;1.3676
2010-10-05;EURUSD_FXForward_7D;1.3743;1.3785
2010-10-06;EURUSD_FXForward_7D;1.3686;1.3726
2010-10-07;EURUSD_FXForward_7D;1.3829;1.3871
2010-10-08;EURUSD_FXForward_7D;1.3935;1.3977
2010-10-09;EURUSD_FXForward_7D;1.3912;1.3954
2010-10-12;EURUSD_FXForward_7D;1.3945;1.3985
2010-10-13;EURUSD_FXForward_7D;1.3807;1.3849
2010-10-14;EURUSD_FXForward_7D;1.3935;1.3977
2010-10-15;EURUSD_FXForward_7D;1.4063;1.4107
2010-10-16;EURUSD_FXForward_7D;1.4052;1.4094
2010-10-19;EURUSD_FXForward_7D;1.3854;1.39
2010-10-20;EURUSD_FXForward_7D;1.3885;1.3929
2010-10-21;EURUSD_FXForward_7D;1.3759;1.3803
2010-10-22;EURUSD_FXForward_7D;1.3928;1.3974
2010-10-23;EURUSD_FXForward_7D;1.3924;1.397
2010-10-26;EURUSD_FXForward_7D;1.4037;1.4083
2010-10-27;EURUSD_FXForward_7D;1.3947;1.3991
2010-10-28;EURUSD_FXForward_7D;1.3777;1.3823
2010-10-29;EURUSD_FXForward_7D;1.3808;1.3854
2010-10-30;EURUSD_FXForward_7D;1.3858;1.3902
2010-11-02;EURUSD_FXForward_7D;1.3946;1.399
2010-11-03;EURUSD_FXForward_7D;1.3915;1.3957
2010-11-04;EURUSD_FXForward_7D;1.4007;1.4049
2010-11-09;EURUSD_FXForward_7D;1.3934;1.3976
2010-11-10;EURUSD_FXForward_7D;1.3841;1.3883
2010-11-11;EURUSD_FXForward_7D;1.3762;1.3802
2010-11-12;EURUSD_FXForward_7D;1.3765;1.3805
2010-11-13;EURUSD_FXForward_7D;1.3588;1.363
2010-11-14;EURUSD_FXForward_7D;1.3672;1.3714
2010-11-16;EURUSD_FXForward_7D;1.3644;1.3684
2010-11-17;EURUSD_FXForward_7D;1.3574;1.3614
2010-11-18;EURUSD_FXForward_7D;1.3469;1.3509
2010-11-19;EURUSD_FXForward_7D;1.3572;1.3612
2010-11-20;EURUSD_FXForward_7D;1.3666;1.3706
2010-11-23;EURUSD_FXForward_7D;1.3736;1.3776
2010-11-24;EURUSD_FXForward_7D;1.3542;1.3584
2010-11-25;EURUSD_FXForward_7D;1.3373;1.3417
2010-11-26;EURUSD_FXForward_7D;1.3306;1.335
2010-11-27;EURUSD_FXForward_7D;1.3253;1.3295
2010-11-30;EURUSD_FXForward_7D;1.3258;1.3298
2010-12-01;EURUSD_FXForward_7D;1.309;1.3132
2010-12-02;EURUSD_FXForward_7D;1.3033;1.3075
2010-12-03;EURUSD_FXForward_7D;1.3129;1.3171
2010-12-04;EURUSD_FXForward_7D;1.3201;1.3243
2010-12-07;EURUSD_FXForward_7D;1.3329;1.3371
2010-12-08;EURUSD_FXForward_7D;1.3319;1.3361
2010-12-09;EURUSD_FXForward_7D;1.3189;1.3231
2010-12-10;EURUSD_FXForward_7D;1.328;1.3322
2010-12-11;EURUSD_FXForward_7D;1.3246;1.3286
2010-12-14;EURUSD_FXForward_7D;1.3185;1.3225
2010-12-15;EURUSD_FXForward_7D;1.3408;1.3454
2010-12-16;EURUSD_FXForward_7D;1.3286;1.3332
2010-12-17;EURUSD_FXForward_7D;1.3206;1.325
2010-12-18;EURUSD_FXForward_7D;1.3281;1.3325
2010-12-21;EURUSD_FXForward_7D;1.314;1.3184
2010-12-22;EURUSD_FXForward_7D;1.3153;1.3197
2010-12-23;EURUSD_FXForward_7D;1.3117;1.3159
2010-12-24;EURUSD_FXForward_7D;1.3111;1.3151
2010-12-25;EURUSD_FXForward_7D;1.3112;1.3152
2010-12-28;EURUSD_FXForward_7D;1.3137;1.3175
2010-12-29;EURUSD_FXForward_7D;1.3202;1.324
2010-12-30;EURUSD_FXForward_7D;1.3124;1.3162
2010-12-31;EURUSD_FXForward_7D;1.3215;1.3253
2011-01-01;EURUSD_FXForward_7D;1.3321;1.3359
2011-01-12;EURUSD_FXForward_7D;1.2906;1.296
2011-01-13;EURUSD_FXForward_7D;1.2972;1.3026
2011-01-14;EURUSD_FXForward_7D;1.3093;1.3147
2011-01-15;EURUSD_FXForward_7D;1.3366;1.3426
2011-01-18;EURUSD_FXForward_7D;1.327;1.3328
2011-01-19;EURUSD_FXForward_7D;1.3323;1.3381
2011-01-20;EURUSD_FXForward_7D;1.3446;1.3504
2011-01-21;EURUSD_FXForward_7D;1.3414;1.347
2011-01-22;EURUSD_FXForward_7D;1.3494;1.355
2011-01-25;EURUSD_FXForward_7D;1.3561;1.3615
2011-01-26;EURUSD_FXForward_7D;1.3634;1.3688
2011-01-27;EURUSD_FXForward_7D;1.3649;1.3701
2011-01-28;EURUSD_FXForward_7D;1.3664;1.3714
2011-01-29;EURUSD_FXForward_7D;1.3677;1.3725
2011-02-01;EURUSD_FXForward_7D;1.3593;1.3641
2011-02-02;EURUSD_FXForward_7D;1.3713;1.3761
2011-02-03;EURUSD_FXForward_7D;1.3818;1.3866
2011-02-04;EURUSD_FXForward_7D;1.3786;1.3832
2011-02-05;EURUSD_FXForward_7D;1.3603;1.3651
2011-02-08;EURUSD_FXForward_7D;1.3582;1.363
2011-02-09;EURUSD_FXForward_7D;1.3612;1.3658
2011-02-10;EURUSD_FXForward_7D;1.3625;1.3669
2011-02-11;EURUSD_FXForward_7D;1.3651;1.3695
2011-02-12;EURUSD_FXForward_7D;1.3541;1.3585
2011-02-15;EURUSD_FXForward_7D;1.3515;1.3557
2011-02-16;EURUSD_FXForward_7D;1.3458;1.3498
2011-02-17;EURUSD_FXForward_7D;1.3535;1.3575
2011-02-18;EURUSD_FXForward_7D;1.3549;1.3589
2011-02-19;EURUSD_FXForward_7D;1.3573;1.3611
2011-02-22;EURUSD_FXForward_7D;1.3662;1.37
2011-02-23;EURUSD_FXForward_7D;1.3529;1.3569
2011-02-25;EURUSD_FXForward_7D;1.3706;1.3748
2011-02-26;EURUSD_FXForward_7D;1.3803;1.3845
2011-03-01;EURUSD_FXForward_7D;1.3754;1.3796
2011-03-02;EURUSD_FXForward_7D;1.3793;1.3833
2011-03-03;EURUSD_FXForward_7D;1.3742;1.3782
2011-03-04;EURUSD_FXForward_7D;1.3847;1.3887
2011-03-05;EURUSD_FXForward_7D;1.3939;1.3979
2011-03-06;EURUSD_FXForward_7D;1.3967;1.4007
2011-03-10;EURUSD_FXForward_7D;1.3871;1.3911
2011-03-11;EURUSD_FXForward_7D;1.3807;1.3845
2011-03-12;EURUSD_FXForward_7D;1.379;1.3828
2011-03-15;EURUSD_FXForward_7D;1.3913;1.3951
2011-03-16;EURUSD_FXForward_7D;1.3899;1.3937
2011-03-17;EURUSD_FXForward_7D;1.3965;1.4001
2011-03-18;EURUSD_FXForward_7D;1.3937;1.3973
2011-03-19;EURUSD_FXForward_7D;1.4051;1.4087
2011-03-22;EURUSD_FXForward_7D;1.4152;1.419
2011-03-23;EURUSD_FXForward_7D;1.4218;1.4256
2011-03-24;EURUSD_FXForward_7D;1.4154;1.419
2011-03-25;EURUSD_FXForward_7D;1.4048;1.4084
2011-03-26;EURUSD_FXForward_7D;1.4159;1.4197
2011-03-29;EURUSD_FXForward_7D;1.4035;1.4073
2011-03-30;EURUSD_FXForward_7D;1.4105;1.4143
2011-03-31;EURUSD_FXForward_7D;1.406;1.4096
2011-04-01;EURUSD_FXForward_7D;1.4144;1.4182
2011-04-02;EURUSD_FXForward_7D;1.4152;1.4188
2011-04-05;EURUSD_FXForward_7D;1.421;1.4246
2011-04-06;EURUSD_FXForward_7D;1.417;1.4204
2011-04-07;EURUSD_FXForward_7D;1.4258;1.4292
2011-04-08;EURUSD_FXForward_7D;1.4278;1.4312
2011-04-09;EURUSD_FXForward_7D;1.438;1.4414
2011-04-12;EURUSD_FXForward_7D;1.4438;1.4472
2011-04-13;EURUSD_FXForward_7D;1.4382;1.4416
2011-04-14;EURUSD_FXForward_7D;1.4481;1.4515
2011-04-15;EURUSD_FXForward_7D;1.4485;1.4519
2011-04-16;EURUSD_FXForward_7D;1.4452;1.4484
2011-04-19;EURUSD_FXForward_7D;1.4355;1.4387
2011-04-20;EURUSD_FXForward_7D;1.4212;1.4246
2011-04-21;EURUSD_FXForward_7D;1.4389;1.4427
2011-04-22;EURUSD_FXForward_7D;1.4585;1.4629
2011-04-23;EURUSD_FXForward_7D;1.4562;1.4604
2011-04-26;EURUSD_FXForward_7D;1.4553;1.4593
2011-04-27;EURUSD_FXForward_7D;1.4528;1.4568
2011-04-28;EURUSD_FXForward_7D;1.4654;1.4694
2011-04-29;EURUSD_FXForward_7D;1.482;1.4864
2011-04-30;EURUSD_FXForward_7D;1.4817;1.4859
2011-05-04;EURUSD_FXForward_7D;1.4804;1.4844
2011-05-05;EURUSD_FXForward_7D;1.4806;1.4846
2011-05-06;EURUSD_FXForward_7D;1.4852;1.489
2011-05-07;EURUSD_FXForward_7D;1.4543;1.4591
2011-05-11;EURUSD_FXForward_7D;1.4281;1.4333
2011-05-12;EURUSD_FXForward_7D;1.4373;1.4425
2011-05-13;EURUSD_FXForward_7D;1.4176;1.423
2011-05-14;EURUSD_FXForward_7D;1.4234;1.4286
2011-05-17;EURUSD_FXForward_7D;1.4085;1.4137
2011-05-18;EURUSD_FXForward_7D;1.4147;1.4199
2011-05-19;EURUSD_FXForward_7D;1.424;1.4292
2011-05-20;EURUSD_FXForward_7D;1.4241;1.4291
2011-05-21;EURUSD_FXForward_7D;1.4293;1.4341
2011-05-24;EURUSD_FXForward_7D;1.402;1.4074
2011-05-25;EURUSD_FXForward_7D;1.4038;1.409
2011-05-26;EURUSD_FXForward_7D;1.4005;1.4055
2011-05-27;EURUSD_FXForward_7D;1.4152;1.4204
2011-05-28;EURUSD_FXForward_7D;1.4229;1.4281
2011-05-31;EURUSD_FXForward_7D;1.4247;1.4297
2011-06-01;EURUSD_FXForward_7D;1.4358;1.4408
2011-06-02;EURUSD_FXForward_7D;1.4403;1.4451
2011-06-03;EURUSD_FXForward_7D;1.435;1.4398
2011-06-04;EURUSD_FXForward_7D;1.4449;1.4497
2011-06-07;EURUSD_FXForward_7D;1.4624;1.4674
2011-06-08;EURUSD_FXForward_7D;1.4611;1.4659
2011-06-09;EURUSD_FXForward_7D;1.4651;1.4699
2011-06-10;EURUSD_FXForward_7D;1.4605;1.4651
2011-06-11;EURUSD_FXForward_7D;1.4453;1.4499
2011-06-15;EURUSD_FXForward_7D;1.4416;1.4462
2011-06-16;EURUSD_FXForward_7D;1.4363;1.4407
2011-06-17;EURUSD_FXForward_7D;1.41;1.415
2011-06-18;EURUSD_FXForward_7D;1.4133;1.4181
2011-06-21;EURUSD_FXForward_7D;1.4188;1.4236
2011-06-22;EURUSD_FXForward_7D;1.4337;1.4385
2011-06-23;EURUSD_FXForward_7D;1.438;1.4428
2011-06-24;EURUSD_FXForward_7D;1.4261;1.4309
2011-06-25;EURUSD_FXForward_7D;1.4221;1.4267
2011-06-28;EURUSD_FXForward_7D;1.412;1.4166
2011-06-29;EURUSD_FXForward_7D;1.4251;1.4297
2011-06-30;EURUSD_FXForward_7D;1.4362;1.4408
2011-07-01;EURUSD_FXForward_7D;1.4476;1.4524
2011-07-02;EURUSD_FXForward_7D;1.4511;1.4557
2011-07-05;EURUSD_FXForward_7D;1.4514;1.4558
2011-07-06;EURUSD_FXForward_7D;1.4446;1.449
2011-07-07;EURUSD_FXForward_7D;1.4408;1.445
2011-07-08;EURUSD_FXForward_7D;1.4305;1.4347
2011-07-09;EURUSD_FXForward_7D;1.433;1.437
2011-07-12;EURUSD_FXForward_7D;1.4152;1.4194
2011-07-13;EURUSD_FXForward_7D;1.3894;1.3942
2011-07-14;EURUSD_FXForward_7D;1.3988;1.4036
2011-07-15;EURUSD_FXForward_7D;1.4166;1.4216
2011-07-16;EURUSD_FXForward_7D;1.4103;1.4153
2011-07-19;EURUSD_FXForward_7D;1.4026;1.4074
2011-07-20;EURUSD_FXForward_7D;1.409;1.4138
2011-07-21;EURUSD_FXForward_7D;1.4142;1.4188
2011-07-22;EURUSD_FXForward_7D;1.4253;1.4299
2011-07-23;EURUSD_FXForward_7D;1.4389;1.4437
2011-07-26;EURUSD_FXForward_7D;1.4337;1.4383
2011-07-27;EURUSD_FXForward_7D;1.4475;1.4523
2011-07-28;EURUSD_FXForward_7D;1.4477;1.4523
2011-07-29;EURUSD_FXForward_7D;1.4329;1.4375
2011-07-30;EURUSD_FXForward_7D;1.4254;1.43
2011-08-02;EURUSD_FXForward_7D;1.4382;1.4428
2011-08-03;EURUSD_FXForward_7D;1.4183;1.4231
2011-08-04;EURUSD_FXForward_7D;1.4167;1.4215
2011-08-05;EURUSD_FXForward_7D;1.4276;1.4324
2011-08-06;EURUSD_FXForward_7D;1.4077;1.4127
2011-08-09;EURUSD_FXForward_7D;1.4333;1.4389
2011-08-10;EURUSD_FXForward_7D;1.4217;1.4273
2011-08-11;EURUSD_FXForward_7D;1.4314;1.4368
2011-08-12;EURUSD_FXForward_7D;1.4219;1.4273
2011-08-13;EURUSD_FXForward_7D;1.4162;1.4214
2011-08-16;EURUSD_FXForward_7D;1.4282;1.4334
2011-08-17;EURUSD_FXForward_7D;1.436;1.4412
2011-08-18;EURUSD_FXForward_7D;1.4357;1.4407
2011-08-19;EURUSD_FXForward_7D;1.4377;1.4425
2011-08-20;EURUSD_FXForward_7D;1.4282;1.433
2011-08-23;EURUSD_FXForward_7D;1.4341;1.4387
2011-08-24;EURUSD_FXForward_7D;1.4365;1.4411
2011-08-25;EURUSD_FXForward_7D;1.4392;1.4436
2011-08-26;EURUSD_FXForward_7D;1.4407;1.4451
2011-08-27;EURUSD_FXForward_7D;1.4412;1.4454
2011-08-30;EURUSD_FXForward_7D;1.4519;1.4561
2011-08-31;EURUSD_FXForward_7D;1.4478;1.452
2011-09-01;EURUSD_FXForward_7D;1.4417;1.4457
2011-09-02;EURUSD_FXForward_7D;1.4335;1.4375
2011-09-03;EURUSD_FXForward_7D;1.4218;1.4258
2011-09-06;EURUSD_FXForward_7D;1.4117;1.4157
2011-09-07;EURUSD_FXForward_7D;1.4056;1.4094
2011-09-08;EURUSD_FXForward_7D;1.405;1.4088
2011-09-09;EURUSD_FXForward_7D;1.4055;1.4091
2011-09-10;EURUSD_FXForward_7D;1.3884;1.3922
2011-09-13;EURUSD_FXForward_7D;1.3535;1.3585
2011-09-14;EURUSD_FXForward_7D;1.3632;1.3682
2011-09-15;EURUSD_FXForward_7D;1.3595;1.3643
2011-09-16;EURUSD_FXForward_7D;1.3705;1.3753
2011-09-17;EURUSD_FXForward_7D;1.3812;1.3862
2011-09-20;EURUSD_FXForward_7D;1.3648;1.3698
2011-09-21;EURUSD_FXForward_7D;1.3602;1.365
2011-09-22;EURUSD_FXForward_7D;1.3669;1.3717
2011-09-23;EURUSD_FXForward_7D;1.3527;1.3575
2011-09-24;EURUSD_FXForward_7D;1.3483;1.3529
2011-09-27;EURUSD_FXForward_7D;1.3363;1.3409
2011-09-28;EURUSD_FXForward_7D;1.3519;1.3567
2011-09-29;EURUSD_FXForward_7D;1.356;1.3608
2011-09-30;EURUSD_FXForward_7D;1.3592;1.3638
2011-10-01;EURUSD_FXForward_7D;1.3499;1.3545
2011-10-04;EURUSD_FXForward_7D;1.3306;1.3354
2011-10-05;EURUSD_FXForward_7D;1.3182;1.323
2011-10-06;EURUSD_FXForward_7D;1.3293;1.3341
2011-10-07;EURUSD_FXForward_7D;1.3319;1.3365
2011-10-08;EURUSD_FXForward_7D;1.3412;1.3458
2011-10-11;EURUSD_FXForward_7D;1.3455;1.3501
2011-10-12;EURUSD_FXForward_7D;1.3614;1.3662
2011-10-13;EURUSD_FXForward_7D;1.3626;1.3672
2011-10-14;EURUSD_FXForward_7D;1.3765;1.3813
2011-10-15;EURUSD_FXForward_7D;1.3766;1.3812
2011-10-18;EURUSD_FXForward_7D;1.3842;1.3888
2011-10-19;EURUSD_FXForward_7D;1.3718;1.3764
2011-10-20;EURUSD_FXForward_7D;1.3788;1.3832
2011-10-21;EURUSD_FXForward_7D;1.3677;1.3721
2011-10-22;EURUSD_FXForward_7D;1.3744;1.3788
2011-10-25;EURUSD_FXForward_7D;1.3899;1.3945
2011-10-26;EURUSD_FXForward_7D;1.3881;1.3925
2011-10-27;EURUSD_FXForward_7D;1.3894;1.3938
2011-10-28;EURUSD_FXForward_7D;1.3985;1.4027
2011-10-29;EURUSD_FXForward_7D;1.4153;1.4199
