date;ticker;bid;ask
2010-07-06;CNYRUB_FXForward_90D;4.5708;4.6194
2010-07-07;CNYRUB_FXForward_90D;4.5685;4.6156
2010-07-08;CNYRUB_FXForward_90D;4.5636;4.6092
2010-07-09;CNYRUB_FXForward_90D;4.5448;4.5894
2010-07-10;CNYRUB_FXForward_90D;4.5246;4.5683
2010-07-13;CNYRUB_FXForward_90D;4.5389;4.5817
2010-07-14;CNYRUB_FXForward_90D;4.5329;4.5744
2010-07-15;CNYRUB_FXForward_90D;4.4879;4.5309
2010-07-16;CNYRUB_FXForward_90D;4.4901;4.5318
2010-07-17;CNYRUB_FXForward_90D;4.4756;4.5162
2010-07-20;CNYRUB_FXForward_90D;4.4911;4.5311
2010-07-21;CNYRUB_FXForward_90D;4.4668;4.5063
2010-07-22;CNYRUB_FXForward_90D;4.4671;4.5054
2010-07-23;CNYRUB_FXForward_90D;4.4836;4.5214
2010-07-24;CNYRUB_FXForward_90D;4.464;4.5012
2010-07-27;CNYRUB_FXForward_90D;4.4506;4.4869
2010-07-28;CNYRUB_FXForward_90D;4.4436;4.4788
2010-07-29;CNYRUB_FXForward_90D;4.4382;4.4723
2010-07-30;CNYRUB_FXForward_90D;4.4426;4.4758
2010-07-31;CNYRUB_FXForward_90D;4.4407;4.4729
2010-08-03;CNYRUB_FXForward_90D;4.4406;4.4718
2010-08-04;CNYRUB_FXForward_90D;4.4082;4.4404
2010-08-05;CNYRUB_FXForward_90D;4.3832;4.4155
2010-08-06;CNYRUB_FXForward_90D;4.3934;4.425
2010-08-07;CNYRUB_FXForward_90D;4.3919;4.4226
2010-08-10;CNYRUB_FXForward_90D;4.3922;4.4219
2010-08-11;CNYRUB_FXForward_90D;4.418;4.4485
2010-08-12;CNYRUB_FXForward_90D;4.443;4.4742
2010-08-13;CNYRUB_FXForward_90D;4.4722;4.5046
2010-08-14;CNYRUB_FXForward_90D;4.4623;4.4938
2010-08-17;CNYRUB_FXForward_90D;4.4715;4.5023
2010-08-18;CNYRUB_FXForward_90D;4.4664;4.4963
2010-08-19;CNYRUB_FXForward_90D;4.4659;4.4948
2010-08-20;CNYRUB_FXForward_90D;4.4731;4.5013
2010-08-21;CNYRUB_FXForward_90D;4.4808;4.5083
2010-08-24;CNYRUB_FXForward_90D;4.4879;4.5148
2010-08-25;CNYRUB_FXForward_90D;4.5098;4.5372
2010-08-26;CNYRUB_FXForward_90D;4.5302;4.5579
2010-08-27;CNYRUB_FXForward_90D;4.5197;4.5468
2010-08-28;CNYRUB_FXForward_90D;4.5017;4.5287
2010-08-31;CNYRUB_FXForward_90D;4.4915;4.5179
2010-09-01;CNYRUB_FXForward_90D;4.5194;4.5471
2010-09-02;CNYRUB_FXForward_90D;4.5081;4.5352
2010-09-03;CNYRUB_FXForward_90D;4.4907;4.5177
2010-09-04;CNYRUB_FXForward_90D;4.4985;4.5249
