date;ticker;bid;ask
2019-06-22;USDRUB_FXForward_180D;62.8482;63.4108
2019-06-25;USDRUB_FXForward_180D;62.6319;63.1871
2019-06-26;USDRUB_FXForward_180D;62.2375;62.8083
2019-06-27;USDRUB_FXForward_180D;62.5207;63.0959
2019-06-28;USDRUB_FXForward_180D;62.7587;63.3317
2019-06-29;USDRUB_FXForward_180D;62.7976;63.3536
2019-07-02;USDRUB_FXForward_180D;62.7846;63.3236
2019-07-03;USDRUB_FXForward_180D;62.9607;63.4923
2019-07-04;USDRUB_FXForward_180D;63.2272;63.763
2019-07-05;USDRUB_FXForward_180D;63.1408;63.6618
2019-07-06;USDRUB_FXForward_180D;63.3264;63.8418
2019-07-09;USDRUB_FXForward_180D;63.6083;64.1315
2019-07-10;USDRUB_FXForward_180D;63.5114;64.0206
2019-07-11;USDRUB_FXForward_180D;63.5517;64.0459
2019-07-12;USDRUB_FXForward_180D;62.6805;63.3083
2019-07-13;USDRUB_FXForward_180D;62.7159;63.3249
2019-07-16;USDRUB_FXForward_180D;62.5295;63.1265
2019-07-17;USDRUB_FXForward_180D;62.5236;63.1022
2019-07-18;USDRUB_FXForward_180D;62.6619;63.2283
2019-07-19;USDRUB_FXForward_180D;62.5529;63.1043
2019-07-20;USDRUB_FXForward_180D;62.599;63.1342
2019-07-23;USDRUB_FXForward_180D;62.7161;63.2391
2019-07-24;USDRUB_FXForward_180D;62.8719;63.3861
2019-07-25;USDRUB_FXForward_180D;62.8669;63.3655
2019-07-26;USDRUB_FXForward_180D;62.9151;63.3993
2019-07-27;USDRUB_FXForward_180D;62.8924;63.3618
2019-07-30;USDRUB_FXForward_180D;63.2703;63.7717
2019-07-31;USDRUB_FXForward_180D;63.1339;63.6243
2019-08-01;USDRUB_FXForward_180D;63.1791;63.6553
2019-08-02;USDRUB_FXForward_180D;63.5778;64.0902
2019-08-03;USDRUB_FXForward_180D;64.3147;64.9699
2019-08-06;USDRUB_FXForward_180D;64.7176;65.3916
2019-08-07;USDRUB_FXForward_180D;64.8733;65.5327
2019-08-08;USDRUB_FXForward_180D;64.7728;65.4136
2019-08-09;USDRUB_FXForward_180D;64.819;65.4408
2019-08-10;USDRUB_FXForward_180D;64.9506;65.558
2019-08-13;USDRUB_FXForward_180D;65.13;65.7274
2019-08-14;USDRUB_FXForward_180D;65.3079;65.8955
2019-08-15;USDRUB_FXForward_180D;64.9021;65.5043
2019-08-16;USDRUB_FXForward_180D;65.546;66.2354
