nominal;data;curs;cdx
1;10.10.2012;1,2977;EUR/USD
1;09.10.2012;1,2980;EUR/USD
1;06.10.2012;1,3005;EUR/USD
1;05.10.2012;1,2936;EUR/USD
1;04.10.2012;1,2890;EUR/USD
1;03.10.2012;1,2901;EUR/USD
1;02.10.2012;1,2845;EUR/USD
1;29.09.2012;1,2931;EUR/USD
1;28.09.2012;1,2889;EUR/USD
1;27.09.2012;1,2867;EUR/USD
1;26.09.2012;1,2904;EUR/USD
1;25.09.2012;1,2945;EUR/USD
1;22.09.2012;1,2992;EUR/USD
1;21.09.2012;1,2971;EUR/USD
1;20.09.2012;1,3071;EUR/USD
1;19.09.2012;1,3095;EUR/USD
1;18.09.2012;1,3126;EUR/USD
1;15.09.2012;1,3040;EUR/USD
1;14.09.2012;1,2920;EUR/USD
1;13.09.2012;1,2869;EUR/USD
1;12.09.2012;1,2783;EUR/USD
1;11.09.2012;1,2789;EUR/USD
1;08.09.2012;1,2645;EUR/USD
1;07.09.2012;1,2618;EUR/USD
1;06.09.2012;1,2528;EUR/USD
1;05.09.2012;1,2615;EUR/USD
1;04.09.2012;1,2573;EUR/USD
1;01.09.2012;1,2505;EUR/USD
1;31.08.2012;1,2549;EUR/USD
1;30.08.2012;1,2552;EUR/USD
1;29.08.2012;1,2485;EUR/USD
1;28.08.2012;1,2500;EUR/USD
1;25.08.2012;1,2546;EUR/USD
1;24.08.2012;1,2547;EUR/USD
1;23.08.2012;1,2457;EUR/USD
1;22.08.2012;1,2373;EUR/USD
1;21.08.2012;1,2352;EUR/USD
1;18.08.2012;1,2361;EUR/USD
1;17.08.2012;1,2269;EUR/USD
1;16.08.2012;1,2333;EUR/USD
1;15.08.2012;1,2366;EUR/USD
1;14.08.2012;1,2283;EUR/USD
1;11.08.2012;1,2287;EUR/USD
1;10.08.2012;1,2373;EUR/USD
1;09.08.2012;1,2379;EUR/USD
1;08.08.2012;1,2390;EUR/USD
1;07.08.2012;1,2376;EUR/USD
1;04.08.2012;1,2194;EUR/USD
1;03.08.2012;1,2248;EUR/USD
1;02.08.2012;1,2317;EUR/USD
1;01.08.2012;1,2268;EUR/USD
1;31.07.2012;1,2288;EUR/USD
1;28.07.2012;1,2294;EUR/USD
1;27.07.2012;1,2150;EUR/USD
1;26.07.2012;1,2085;EUR/USD
1;25.07.2012;1,2116;EUR/USD
1;24.07.2012;1,2096;EUR/USD
1;21.07.2012;1,2259;EUR/USD
1;20.07.2012;1,2290;EUR/USD
1;19.07.2012;1,2283;EUR/USD
1;18.07.2012;1,2286;EUR/USD
1;17.07.2012;1,2231;EUR/USD
1;14.07.2012;1,2195;EUR/USD
1;13.07.2012;1,2228;EUR/USD
1;12.07.2012;1,2265;EUR/USD
1;11.07.2012;1,2293;EUR/USD
1;10.07.2012;1,2292;EUR/USD
1;07.07.2012;1,2380;EUR/USD
1;06.07.2012;1,2529;EUR/USD
1;05.07.2012;1,2591;EUR/USD
1;04.07.2012;1,2603;EUR/USD
1;03.07.2012;1,2624;EUR/USD
1;30.06.2012;1,2592;EUR/USD
1;29.06.2012;1,2506;EUR/USD
1;28.06.2012;1,2492;EUR/USD
1;27.06.2012;1,2509;EUR/USD
1;26.06.2012;1,2511;EUR/USD
1;23.06.2012;1,2544;EUR/USD
1;22.06.2012;1,2679;EUR/USD
1;21.06.2012;1,2684;EUR/USD
1;20.06.2012;1,2605;EUR/USD
1;19.06.2012;1,2705;EUR/USD
1;16.06.2012;1,2628;EUR/USD
1;15.06.2012;1,2567;EUR/USD
1;14.06.2012;1,2508;EUR/USD
1;10.06.2012;1,2518;EUR/USD
1;09.06.2012;1,2496;EUR/USD
1;08.06.2012;1,2556;EUR/USD
1;07.06.2012;1,2489;EUR/USD
1;06.06.2012;1,2502;EUR/USD
1;05.06.2012;1,2411;EUR/USD
1;02.06.2012;1,2354;EUR/USD
1;01.06.2012;1,2397;EUR/USD
1;31.05.2012;1,2468;EUR/USD
1;30.05.2012;1,2542;EUR/USD
1;29.05.2012;1,2605;EUR/USD
1;26.05.2012;1,2546;EUR/USD
1;25.05.2012;1,2575;EUR/USD
1;24.05.2012;1,2672;EUR/USD
1;23.05.2012;1,2792;EUR/USD
1;22.05.2012;1,2776;EUR/USD
1;19.05.2012;1,2663;EUR/USD
1;18.05.2012;1,2731;EUR/USD
1;17.05.2012;1,2697;EUR/USD
1;16.05.2012;1,2853;EUR/USD
1;15.05.2012;1,2889;EUR/USD
1;13.05.2012;1,2917;EUR/USD
1;12.05.2012;1,2916;EUR/USD
1;11.05.2012;1,2957;EUR/USD
1;06.05.2012;1,3084;EUR/USD
1;05.05.2012;1,3150;EUR/USD
1;04.05.2012;1,3147;EUR/USD
1;03.05.2012;1,3218;EUR/USD
1;29.04.2012;1,3255;EUR/USD
1;28.04.2012;1,3169;EUR/USD
1;27.04.2012;1,3232;EUR/USD
1;26.04.2012;1,3196;EUR/USD
1;25.04.2012;1,3171;EUR/USD
1;24.04.2012;1,3171;EUR/USD
1;21.04.2012;1,3147;EUR/USD
1;20.04.2012;1,3121;EUR/USD
1;19.04.2012;1,3110;EUR/USD
1;18.04.2012;1,3109;EUR/USD
1;17.04.2012;1,3016;EUR/USD
1;14.04.2012;1,3170;EUR/USD
1;13.04.2012;1,3139;EUR/USD
1;12.04.2012;1,3112;EUR/USD
1;11.04.2012;1,3104;EUR/USD
1;10.04.2012;1,3065;EUR/USD
1;07.04.2012;1,3073;EUR/USD
1;06.04.2012;1,3153;EUR/USD
1;05.04.2012;1,3197;EUR/USD
1;04.04.2012;1,3342;EUR/USD
1;03.04.2012;1,3346;EUR/USD
1;31.03.2012;1,3356;EUR/USD
1;30.03.2012;1,3331;EUR/USD
1;29.03.2012;1,3330;EUR/USD
1;28.03.2012;1,3344;EUR/USD
1;27.03.2012;1,3254;EUR/USD
1;24.03.2012;1,3202;EUR/USD
1;23.03.2012;1,3242;EUR/USD
1;22.03.2012;1,3270;EUR/USD
1;21.03.2012;1,3235;EUR/USD
1;20.03.2012;1,3168;EUR/USD
1;17.03.2012;1,3084;EUR/USD
1;16.03.2012;1,3041;EUR/USD
1;15.03.2012;1,3040;EUR/USD
1;14.03.2012;1,3166;EUR/USD
1;13.03.2012;1,3097;EUR/USD
1;12.03.2012;1,3124;EUR/USD
1;08.03.2012;1,3146;EUR/USD
1;07.03.2012;1,3199;EUR/USD
1;06.03.2012;1,3197;EUR/USD
1;03.03.2012;1,3295;EUR/USD
1;02.03.2012;1,3340;EUR/USD
1;01.03.2012;1,3472;EUR/USD
1;29.02.2012;1,3441;EUR/USD
1;28.02.2012;1,3442;EUR/USD
1;25.02.2012;1,3367;EUR/USD
1;23.02.2012;1,3239;EUR/USD
1;22.02.2012;1,3272;EUR/USD
1;21.02.2012;1,3207;EUR/USD
1;18.02.2012;1,3129;EUR/USD
1;17.02.2012;1,3015;EUR/USD
1;16.02.2012;1,3177;EUR/USD
1;15.02.2012;1,3143;EUR/USD
1;14.02.2012;1,3251;EUR/USD
1;11.02.2012;1,3257;EUR/USD
1;10.02.2012;1,3301;EUR/USD
1;09.02.2012;1,3273;EUR/USD
1;08.02.2012;1,3115;EUR/USD
1;07.02.2012;1,3070;EUR/USD
1;04.02.2012;1,3143;EUR/USD
1;03.02.2012;1,3174;EUR/USD
1;02.02.2012;1,3049;EUR/USD
1;01.02.2012;1,3185;EUR/USD
1;31.01.2012;1,3163;EUR/USD
1;28.01.2012;1,3103;EUR/USD
1;27.01.2012;1,3122;EUR/USD
1;26.01.2012;1,3027;EUR/USD
1;25.01.2012;1,3016;EUR/USD
1;24.01.2012;1,2896;EUR/USD
1;21.01.2012;1,2972;EUR/USD
1;20.01.2012;1,2859;EUR/USD
1;19.01.2012;1,2764;EUR/USD
1;18.01.2012;1,2734;EUR/USD
1;17.01.2012;1,2646;EUR/USD
1;14.01.2012;1,2861;EUR/USD
1;13.01.2012;1,2716;EUR/USD
1;12.01.2012;1,2751;EUR/USD
1;11.01.2012;1,2788;EUR/USD
1;31.12.2011;1,2943;EUR/USD
1;30.12.2011;1,2932;EUR/USD
1;29.12.2011;1,3062;EUR/USD
1;28.12.2011;1,3072;EUR/USD
1;27.12.2011;1,3054;EUR/USD
1;24.12.2011;1,3080;EUR/USD
1;23.12.2011;1,3061;EUR/USD
1;22.12.2011;1,3119;EUR/USD
1;21.12.2011;1,3012;EUR/USD
1;20.12.2011;1,3014;EUR/USD
1;17.12.2011;1,3029;EUR/USD
1;16.12.2011;1,2992;EUR/USD
1;15.12.2011;1,3037;EUR/USD
1;14.12.2011;1,3195;EUR/USD
1;13.12.2011;1,3339;EUR/USD
1;10.12.2011;1,3309;EUR/USD
1;09.12.2011;1,3407;EUR/USD
1;08.12.2011;1,3439;EUR/USD
1;07.12.2011;1,3370;EUR/USD
1;06.12.2011;1,3418;EUR/USD
1;03.12.2011;1,3464;EUR/USD
1;02.12.2011;1,3455;EUR/USD
1;01.12.2011;1,3298;EUR/USD
1;30.11.2011;1,3360;EUR/USD
1;29.11.2011;1,3299;EUR/USD
1;26.11.2011;1,3308;EUR/USD
1;25.11.2011;1,3371;EUR/USD
1;24.11.2011;1,3464;EUR/USD
1;23.11.2011;1,3493;EUR/USD
1;22.11.2011;1,3517;EUR/USD
1;19.11.2011;1,3488;EUR/USD
1;18.11.2011;1,3503;EUR/USD
1;17.11.2011;1,3443;EUR/USD
1;16.11.2011;1,3597;EUR/USD
1;15.11.2011;1,3754;EUR/USD
1;12.11.2011;1,3623;EUR/USD
1;11.11.2011;1,3517;EUR/USD
1;10.11.2011;1,3819;EUR/USD
1;09.11.2011;1,3750;EUR/USD
1;08.11.2011;1,3763;EUR/USD
1;04.11.2011;1,3686;EUR/USD
1;03.11.2011;1,3735;EUR/USD
1;02.11.2011;1,3786;EUR/USD
1;01.11.2011;1,4003;EUR/USD
1;29.10.2011;1,4176;EUR/USD
1;28.10.2011;1,4006;EUR/USD
1;27.10.2011;1,3916;EUR/USD
1;26.10.2011;1,3903;EUR/USD
1;25.10.2011;1,3922;EUR/USD
1;22.10.2011;1,3766;EUR/USD
1;21.10.2011;1,3699;EUR/USD
1;20.10.2011;1,3810;EUR/USD
1;19.10.2011;1,3741;EUR/USD
1;18.10.2011;1,3865;EUR/USD
1;15.10.2011;1,3789;EUR/USD
1;14.10.2011;1,3789;EUR/USD
1;13.10.2011;1,3649;EUR/USD
1;12.10.2011;1,3638;EUR/USD
1;11.10.2011;1,3478;EUR/USD
1;08.10.2011;1,3435;EUR/USD
1;07.10.2011;1,3342;EUR/USD
1;06.10.2011;1,3317;EUR/USD
1;05.10.2011;1,3206;EUR/USD
1;04.10.2011;1,3330;EUR/USD
1;01.10.2011;1,3522;EUR/USD
1;30.09.2011;1,3615;EUR/USD
1;29.09.2011;1,3584;EUR/USD
1;28.09.2011;1,3543;EUR/USD
1;27.09.2011;1,3386;EUR/USD
1;24.09.2011;1,3506;EUR/USD
1;23.09.2011;1,3551;EUR/USD
1;22.09.2011;1,3693;EUR/USD
1;21.09.2011;1,3626;EUR/USD
1;20.09.2011;1,3673;EUR/USD
1;17.09.2011;1,3837;EUR/USD
1;16.09.2011;1,3729;EUR/USD
1;15.09.2011;1,3619;EUR/USD
1;14.09.2011;1,3657;EUR/USD
1;13.09.2011;1,3560;EUR/USD
1;10.09.2011;1,3903;EUR/USD
1;09.09.2011;1,4073;EUR/USD
1;08.09.2011;1,4069;EUR/USD
1;07.09.2011;1,4075;EUR/USD
1;06.09.2011;1,4137;EUR/USD
1;03.09.2011;1,4238;EUR/USD
1;02.09.2011;1,4355;EUR/USD
1;01.09.2011;1,4437;EUR/USD
1;31.08.2011;1,4499;EUR/USD
1;30.08.2011;1,4540;EUR/USD
1;27.08.2011;1,4433;EUR/USD
1;26.08.2011;1,4429;EUR/USD
1;25.08.2011;1,4414;EUR/USD
1;24.08.2011;1,4388;EUR/USD
1;23.08.2011;1,4364;EUR/USD
1;20.08.2011;1,4306;EUR/USD
1;19.08.2011;1,4401;EUR/USD
1;18.08.2011;1,4382;EUR/USD
1;17.08.2011;1,4386;EUR/USD
1;16.08.2011;1,4308;EUR/USD
1;13.08.2011;1,4188;EUR/USD
1;12.08.2011;1,4246;EUR/USD
1;11.08.2011;1,4341;EUR/USD
1;10.08.2011;1,4245;EUR/USD
1;09.08.2011;1,4361;EUR/USD
1;06.08.2011;1,4102;EUR/USD
1;05.08.2011;1,4300;EUR/USD
1;04.08.2011;1,4191;EUR/USD
1;03.08.2011;1,4207;EUR/USD
1;02.08.2011;1,4405;EUR/USD
1;30.07.2011;1,4277;EUR/USD
1;29.07.2011;1,4352;EUR/USD
1;28.07.2011;1,4500;EUR/USD
1;27.07.2011;1,4499;EUR/USD
1;26.07.2011;1,4360;EUR/USD
1;23.07.2011;1,4413;EUR/USD
1;22.07.2011;1,4276;EUR/USD
1;21.07.2011;1,4165;EUR/USD
1;20.07.2011;1,4114;EUR/USD
1;19.07.2011;1,4050;EUR/USD
1;16.07.2011;1,4128;EUR/USD
1;15.07.2011;1,4191;EUR/USD
1;14.07.2011;1,4012;EUR/USD
1;13.07.2011;1,3918;EUR/USD
1;12.07.2011;1,4173;EUR/USD
1;09.07.2011;1,4350;EUR/USD
1;08.07.2011;1,4326;EUR/USD
1;07.07.2011;1,4429;EUR/USD
1;06.07.2011;1,4468;EUR/USD
1;05.07.2011;1,4536;EUR/USD
1;02.07.2011;1,4534;EUR/USD
1;01.07.2011;1,4500;EUR/USD
1;30.06.2011;1,4385;EUR/USD
1;29.06.2011;1,4274;EUR/USD
1;28.06.2011;1,4143;EUR/USD
1;25.06.2011;1,4244;EUR/USD
1;24.06.2011;1,4285;EUR/USD
1;23.06.2011;1,4404;EUR/USD
1;22.06.2011;1,4361;EUR/USD
1;21.06.2011;1,4212;EUR/USD
1;18.06.2011;1,4157;EUR/USD
1;17.06.2011;1,4125;EUR/USD
1;16.06.2011;1,4385;EUR/USD
1;15.06.2011;1,4439;EUR/USD
1;11.06.2011;1,4476;EUR/USD
1;10.06.2011;1,4628;EUR/USD
1;09.06.2011;1,4675;EUR/USD
1;08.06.2011;1,4635;EUR/USD
1;07.06.2011;1,4649;EUR/USD
1;04.06.2011;1,4473;EUR/USD
1;03.06.2011;1,4374;EUR/USD
1;02.06.2011;1,4427;EUR/USD
1;01.06.2011;1,4383;EUR/USD
1;31.05.2011;1,4272;EUR/USD
1;28.05.2011;1,4255;EUR/USD
1;27.05.2011;1,4178;EUR/USD
1;26.05.2011;1,4030;EUR/USD
1;25.05.2011;1,4064;EUR/USD
1;24.05.2011;1,4047;EUR/USD
1;21.05.2011;1,4317;EUR/USD
1;20.05.2011;1,4266;EUR/USD
1;19.05.2011;1,4266;EUR/USD
1;18.05.2011;1,4173;EUR/USD
1;17.05.2011;1,4111;EUR/USD
1;14.05.2011;1,4260;EUR/USD
1;13.05.2011;1,4203;EUR/USD
1;12.05.2011;1,4399;EUR/USD
1;11.05.2011;1,4307;EUR/USD
1;07.05.2011;1,4567;EUR/USD
1;06.05.2011;1,4871;EUR/USD
1;05.05.2011;1,4826;EUR/USD
1;04.05.2011;1,4824;EUR/USD
1;30.04.2011;1,4838;EUR/USD
1;29.04.2011;1,4842;EUR/USD
1;28.04.2011;1,4674;EUR/USD
1;27.04.2011;1,4548;EUR/USD
1;26.04.2011;1,4573;EUR/USD
1;23.04.2011;1,4583;EUR/USD
1;22.04.2011;1,4607;EUR/USD
1;21.04.2011;1,4408;EUR/USD
1;20.04.2011;1,4229;EUR/USD
1;19.04.2011;1,4371;EUR/USD
1;16.04.2011;1,4468;EUR/USD
1;15.04.2011;1,4502;EUR/USD
1;14.04.2011;1,4498;EUR/USD
1;13.04.2011;1,4399;EUR/USD
1;12.04.2011;1,4455;EUR/USD
1;09.04.2011;1,4397;EUR/USD
1;08.04.2011;1,4295;EUR/USD
1;07.04.2011;1,4275;EUR/USD
1;06.04.2011;1,4187;EUR/USD
1;05.04.2011;1,4228;EUR/USD
1;02.04.2011;1,4170;EUR/USD
1;01.04.2011;1,4163;EUR/USD
1;31.03.2011;1,4078;EUR/USD
1;30.03.2011;1,4124;EUR/USD
1;29.03.2011;1,4054;EUR/USD
1;26.03.2011;1,4178;EUR/USD
1;25.03.2011;1,4066;EUR/USD
1;24.03.2011;1,4172;EUR/USD
1;23.03.2011;1,4237;EUR/USD
1;22.03.2011;1,4171;EUR/USD
1;19.03.2011;1,4069;EUR/USD
1;18.03.2011;1,3955;EUR/USD
1;17.03.2011;1,3983;EUR/USD
1;16.03.2011;1,3918;EUR/USD
1;15.03.2011;1,3932;EUR/USD
1;12.03.2011;1,3809;EUR/USD
1;11.03.2011;1,3826;EUR/USD
1;10.03.2011;1,3891;EUR/USD
1;06.03.2011;1,3987;EUR/USD
1;05.03.2011;1,3959;EUR/USD
1;04.03.2011;1,3867;EUR/USD
1;03.03.2011;1,3762;EUR/USD
1;02.03.2011;1,3813;EUR/USD
1;01.03.2011;1,3775;EUR/USD
1;26.02.2011;1,3824;EUR/USD
1;25.02.2011;1,3727;EUR/USD
1;23.02.2011;1,3549;EUR/USD
1;22.02.2011;1,3681;EUR/USD
1;19.02.2011;1,3592;EUR/USD
1;18.02.2011;1,3569;EUR/USD
1;17.02.2011;1,3555;EUR/USD
1;16.02.2011;1,3478;EUR/USD
1;15.02.2011;1,3536;EUR/USD
1;12.02.2011;1,3563;EUR/USD
1;11.02.2011;1,3673;EUR/USD
1;10.02.2011;1,3647;EUR/USD
1;09.02.2011;1,3635;EUR/USD
1;08.02.2011;1,3606;EUR/USD
1;05.02.2011;1,3627;EUR/USD
1;04.02.2011;1,3809;EUR/USD
1;03.02.2011;1,3842;EUR/USD
1;02.02.2011;1,3737;EUR/USD
1;01.02.2011;1,3617;EUR/USD
1;29.01.2011;1,3701;EUR/USD
1;28.01.2011;1,3689;EUR/USD
1;27.01.2011;1,3675;EUR/USD
1;26.01.2011;1,3661;EUR/USD
1;25.01.2011;1,3588;EUR/USD
1;22.01.2011;1,3522;EUR/USD
1;21.01.2011;1,3442;EUR/USD
1;20.01.2011;1,3475;EUR/USD
1;19.01.2011;1,3352;EUR/USD
1;18.01.2011;1,3299;EUR/USD
1;15.01.2011;1,3396;EUR/USD
1;14.01.2011;1,3120;EUR/USD
1;13.01.2011;1,2999;EUR/USD
1;12.01.2011;1,2933;EUR/USD
1;01.01.2011;1,3340;EUR/USD
1;31.12.2010;1,3234;EUR/USD
1;30.12.2010;1,3143;EUR/USD
1;29.12.2010;1,3221;EUR/USD
1;28.12.2010;1,3156;EUR/USD
1;25.12.2010;1,3132;EUR/USD
1;24.12.2010;1,3131;EUR/USD
1;23.12.2010;1,3138;EUR/USD
1;22.12.2010;1,3175;EUR/USD
1;21.12.2010;1,3162;EUR/USD
1;18.12.2010;1,3303;EUR/USD
1;17.12.2010;1,3228;EUR/USD
1;16.12.2010;1,3309;EUR/USD
1;15.12.2010;1,3431;EUR/USD
1;14.12.2010;1,3205;EUR/USD
1;11.12.2010;1,3266;EUR/USD
1;10.12.2010;1,3301;EUR/USD
1;09.12.2010;1,3210;EUR/USD
1;08.12.2010;1,3340;EUR/USD
1;07.12.2010;1,3350;EUR/USD
1;04.12.2010;1,3222;EUR/USD
1;03.12.2010;1,3150;EUR/USD
1;02.12.2010;1,3054;EUR/USD
1;01.12.2010;1,3111;EUR/USD
1;30.11.2010;1,3278;EUR/USD
1;27.11.2010;1,3274;EUR/USD
1;26.11.2010;1,3328;EUR/USD
1;25.11.2010;1,3395;EUR/USD
1;24.11.2010;1,3563;EUR/USD
1;23.11.2010;1,3756;EUR/USD
1;20.11.2010;1,3686;EUR/USD
1;19.11.2010;1,3592;EUR/USD
1;18.11.2010;1,3489;EUR/USD
1;17.11.2010;1,3594;EUR/USD
1;16.11.2010;1,3664;EUR/USD
1;14.11.2010;1,3693;EUR/USD
1;13.11.2010;1,3609;EUR/USD
1;12.11.2010;1,3785;EUR/USD
1;11.11.2010;1,3782;EUR/USD
1;10.11.2010;1,3862;EUR/USD
1;09.11.2010;1,3955;EUR/USD
1;04.11.2010;1,4028;EUR/USD
1;03.11.2010;1,3936;EUR/USD
1;02.11.2010;1,3968;EUR/USD
1;30.10.2010;1,3880;EUR/USD
1;29.10.2010;1,3831;EUR/USD
1;28.10.2010;1,3800;EUR/USD
1;27.10.2010;1,3969;EUR/USD
1;26.10.2010;1,4060;EUR/USD
1;23.10.2010;1,3947;EUR/USD
1;22.10.2010;1,3951;EUR/USD
1;21.10.2010;1,3781;EUR/USD
1;20.10.2010;1,3907;EUR/USD
1;19.10.2010;1,3877;EUR/USD
1;16.10.2010;1,4073;EUR/USD
1;15.10.2010;1,4085;EUR/USD
1;14.10.2010;1,3956;EUR/USD
1;13.10.2010;1,3828;EUR/USD
1;12.10.2010;1,3965;EUR/USD
1;09.10.2010;1,3933;EUR/USD
1;08.10.2010;1,3956;EUR/USD
1;07.10.2010;1,3850;EUR/USD
1;06.10.2010;1,3706;EUR/USD
1;05.10.2010;1,3764;EUR/USD
1;02.10.2010;1,3655;EUR/USD
1;01.10.2010;1,3581;EUR/USD
1;30.09.2010;1,3600;EUR/USD
1;29.09.2010;1,3427;EUR/USD
1;28.09.2010;1,3466;EUR/USD
1;25.09.2010;1,3332;EUR/USD
1;24.09.2010;1,3398;EUR/USD
1;23.09.2010;1,3306;EUR/USD
1;22.09.2010;1,3078;EUR/USD
1;21.09.2010;1,3086;EUR/USD
1;18.09.2010;1,3130;EUR/USD
1;17.09.2010;1,2996;EUR/USD
1;16.09.2010;1,2983;EUR/USD
1;15.09.2010;1,2873;EUR/USD
1;14.09.2010;1,2816;EUR/USD
1;11.09.2010;1,2686;EUR/USD
1;10.09.2010;1,2690;EUR/USD
1;09.09.2010;1,2722;EUR/USD
1;08.09.2010;1,2795;EUR/USD
1;07.09.2010;1,2909;EUR/USD
1;04.09.2010;1,2821;EUR/USD
1;03.09.2010;1,2804;EUR/USD
1;02.09.2010;1,2716;EUR/USD
1;01.09.2010;1,2639;EUR/USD
1;31.08.2010;1,2728;EUR/USD
1;28.08.2010;1,2715;EUR/USD
1;27.08.2010;1,2715;EUR/USD
1;26.08.2010;1,2652;EUR/USD
1;25.08.2010;1,2637;EUR/USD
1;24.08.2010;1,2715;EUR/USD
1;21.08.2010;1,2813;EUR/USD
1;20.08.2010;1,2812;EUR/USD
1;19.08.2010;1,2835;EUR/USD
1;18.08.2010;1,2845;EUR/USD
1;17.08.2010;1,2807;EUR/USD
1;14.08.2010;1,2892;EUR/USD
1;13.08.2010;1,2907;EUR/USD
1;12.08.2010;1,3058;EUR/USD
1;11.08.2010;1,3164;EUR/USD
1;10.08.2010;1,3284;EUR/USD
1;07.08.2010;1,3194;EUR/USD
1;06.08.2010;1,3140;EUR/USD
1;05.08.2010;1,3216;EUR/USD
1;04.08.2010;1,3164;EUR/USD
1;03.08.2010;1,3074;EUR/USD
1;31.07.2010;1,3075;EUR/USD
1;30.07.2010;1,3028;EUR/USD
1;29.07.2010;1,3022;EUR/USD
1;28.07.2010;1,3001;EUR/USD
1;27.07.2010;1,2937;EUR/USD
1;24.07.2010;1,2877;EUR/USD
1;23.07.2010;1,2762;EUR/USD
1;22.07.2010;1,2897;EUR/USD
1;21.07.2010;1,3001;EUR/USD
1;20.07.2010;1,2899;EUR/USD
1;17.07.2010;1,2910;EUR/USD
1;16.07.2010;1,2730;EUR/USD
1;15.07.2010;1,2708;EUR/USD
1;14.07.2010;1,2554;EUR/USD
1;13.07.2010;1,2587;EUR/USD
1;10.07.2010;1,2706;EUR/USD
1;09.07.2010;1,2654;EUR/USD
1;08.07.2010;1,2586;EUR/USD
1;07.07.2010;1,2568;EUR/USD
1;06.07.2010;1,2545;EUR/USD
1;03.07.2010;1,2500;EUR/USD
1;02.07.2010;1,2210;EUR/USD
1;01.07.2010;1,2225;EUR/USD
1;30.06.2010;1,2241;EUR/USD
1;29.06.2010;1,2366;EUR/USD
1;26.06.2010;1,2335;EUR/USD
1;25.06.2010;1,2328;EUR/USD
1;24.06.2010;1,2278;EUR/USD
1;23.06.2010;1,2310;EUR/USD
1;22.06.2010;1,2454;EUR/USD
1;19.06.2010;1,2387;EUR/USD
1;18.06.2010;1,2269;EUR/USD
1;17.06.2010;1,2331;EUR/USD
1;16.06.2010;1,2184;EUR/USD
1;12.06.2010;1,2115;EUR/USD
1;11.06.2010;1,2042;EUR/USD
1;10.06.2010;1,1958;EUR/USD
1;09.06.2010;1,1965;EUR/USD
1;08.06.2010;1,1931;EUR/USD
1;05.06.2010;1,2182;EUR/USD
1;04.06.2010;1,2304;EUR/USD
1;03.06.2010;1,2219;EUR/USD
1;02.06.2010;1,2241;EUR/USD
1;01.06.2010;1,2301;EUR/USD
1;29.05.2010;1,2340;EUR/USD
1;28.05.2010;1,2302;EUR/USD
1;27.05.2010;1,2283;EUR/USD
1;26.05.2010;1,2283;EUR/USD
1;25.05.2010;1,2507;EUR/USD
1;22.05.2010;1,2561;EUR/USD
1;21.05.2010;1,2370;EUR/USD
1;20.05.2010;1,2191;EUR/USD
1;19.05.2010;1,2378;EUR/USD
1;18.05.2010;1,2299;EUR/USD
1;15.05.2010;1,2552;EUR/USD
1;14.05.2010;1,2673;EUR/USD
1;13.05.2010;1,2645;EUR/USD
1;12.05.2010;1,2712;EUR/USD
1;08.05.2010;1,2679;EUR/USD
1;07.05.2010;1,2768;EUR/USD
1;06.05.2010;1,2976;EUR/USD
1;05.05.2010;1,3175;EUR/USD
1;01.05.2010;1,3274;EUR/USD
1;30.04.2010;1,3214;EUR/USD
1;29.04.2010;1,3200;EUR/USD
1;28.04.2010;1,3369;EUR/USD
1;27.04.2010;1,3363;EUR/USD
1;24.04.2010;1,3235;EUR/USD
1;23.04.2010;1,3403;EUR/USD
1;22.04.2010;1,3438;EUR/USD
1;21.04.2010;1,3460;EUR/USD
1;20.04.2010;1,3456;EUR/USD
1;17.04.2010;1,3527;EUR/USD
1;16.04.2010;1,3632;EUR/USD
1;15.04.2010;1,3643;EUR/USD
1;14.04.2010;1,3601;EUR/USD
1;13.04.2010;1,3647;EUR/USD
1;10.04.2010;1,3378;EUR/USD
1;09.04.2010;1,3317;EUR/USD
1;08.04.2010;1,3377;EUR/USD
1;07.04.2010;1,3425;EUR/USD
1;06.04.2010;1,3486;EUR/USD
1;03.04.2010;1,3563;EUR/USD
1;02.04.2010;1,3494;EUR/USD
1;01.04.2010;1,3416;EUR/USD
1;31.03.2010;1,3521;EUR/USD
1;30.03.2010;1,3454;EUR/USD
1;27.03.2010;1,3343;EUR/USD
1;26.03.2010;1,3329;EUR/USD
1;25.03.2010;1,3428;EUR/USD
1;24.03.2010;1,3513;EUR/USD
1;23.03.2010;1,3509;EUR/USD
1;20.03.2010;1,3616;EUR/USD
1;19.03.2010;1,3674;EUR/USD
1;18.03.2010;1,3799;EUR/USD
1;17.03.2010;1,3674;EUR/USD
1;16.03.2010;1,3747;EUR/USD
1;13.03.2010;1,3699;EUR/USD
1;12.03.2010;1,3634;EUR/USD
1;11.03.2010;1,3570;EUR/USD
1;10.03.2010;1,3609;EUR/USD
1;06.03.2010;1,3581;EUR/USD
1;05.03.2010;1,3655;EUR/USD
1;04.03.2010;1,3618;EUR/USD
1;03.03.2010;1,3519;EUR/USD
1;02.03.2010;1,3611;EUR/USD
1;28.02.2010;1,3625;EUR/USD
1;27.02.2010;1,3568;EUR/USD
1;26.02.2010;1,3477;EUR/USD
1;25.02.2010;1,3536;EUR/USD
1;20.02.2010;1,3475;EUR/USD
1;19.02.2010;1,3576;EUR/USD
1;18.02.2010;1,3763;EUR/USD
1;17.02.2010;1,3662;EUR/USD
1;16.02.2010;1,3603;EUR/USD
1;13.02.2010;1,3652;EUR/USD
1;12.02.2010;1,3779;EUR/USD
1;11.02.2010;1,3772;EUR/USD
