date,0d,1m,2m,3m,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y
2015-03-05,2.7177,3.2699,3.2809,3.0811,3.0624,3.0959,3.0518,3.1269,3.1961,3.2449,3.2882,3.3199,3.3427,3.3731,3.405,3.4369
2015-03-06,2.7007,3.3138,3.3154,3.1061,3.0911,3.1234,3.0576,3.1643,3.2515,3.283,3.3015,3.3246,3.3425,3.3787,3.4277,3.4753
2015-03-09,2.6657,3.4314,3.4338,3.191,3.1325,3.1585,3.0787,3.1728,3.2563,3.3019,3.3327,3.3675,3.3962,3.4284,3.4602,3.4922
2015-03-10,2.6347,3.5314,3.4801,3.1942,3.1288,3.161,3.0812,3.1837,3.2711,3.3051,3.3269,3.3485,3.3624,3.4041,3.4649,3.5228
2015-03-11,2.6317,3.5071,3.4526,3.1763,3.123,3.166,3.0615,3.1377,3.2085,3.2623,3.2969,3.3116,3.3161,3.3461,3.3838,3.4466
2015-03-12,2.7491,3.5571,3.4143,3.1469,3.1182,3.1067,3.0495,3.1288,3.2016,3.2535,3.2825,3.2926,3.2961,3.329,3.381,3.4412
2015-03-13,2.7207,3.5054,3.3625,3.1676,3.1261,3.1384,3.0944,3.1602,3.226,3.2912,3.3305,3.3384,3.3411,3.3742,3.4328,3.4879
2015-03-16,2.6877,3.5709,3.419,3.1496,3.1198,3.1095,3.0944,3.165,3.2356,3.292,3.3397,3.3665,3.383,3.4236,3.4775,3.5301
2015-03-17,2.6607,3.5709,3.377,3.1496,3.1224,3.1243,3.1142,3.1675,3.2207,3.2713,3.3201,3.3575,3.3902,3.4364,3.4901,3.5428
2015-03-18,2.6537,3.6236,3.3636,3.1303,3.1282,3.1184,3.1042,3.1687,3.2332,3.2894,3.3404,3.3784,3.4101,3.454,3.5035,3.5519
2015-03-19,2.6167,3.5746,3.3166,3.1192,3.1429,3.1198,3.0992,3.1629,3.2267,3.2834,3.3357,3.3736,3.4051,3.4462,3.4908,3.5348
2015-03-20,2.5787,3.5077,3.2495,3.1192,3.1327,3.1217,3.102,3.1589,3.2157,3.259,3.2943,3.3332,3.371,3.4116,3.4537,3.4958
2015-03-23,2.5017,3.5375,3.2152,3.1424,3.133,3.1196,3.1032,3.1745,3.2458,3.2839,3.3029,3.3482,3.3976,3.4334,3.4626,3.4933
2015-03-24,2.5027,3.5735,3.1944,3.1374,3.1063,3.1147,3.1031,3.1734,3.2487,3.2846,3.3086,3.3565,3.4079,3.4402,3.4609,3.4841
2015-03-25,2.4947,3.5077,3.2144,3.1574,3.1285,3.1299,3.1183,3.1775,3.2367,3.2844,3.3254,3.3669,3.4066,3.4417,3.4721,3.5037
2015-03-26,2.5007,3.58,3.2466,3.2063,3.1942,3.1358,3.1483,3.1929,3.2376,3.3029,3.3799,3.4402,3.4934,3.5223,3.5316,3.544
2015-03-27,2.4907,3.58,3.3172,3.2736,3.1685,3.1652,3.1833,3.215,3.2466,3.3244,3.4271,3.464,3.4838,3.5145,3.5407,3.5678
2015-03-30,2.4877,3.547,3.3175,3.2936,3.1656,3.1501,3.1833,3.23,3.2766,3.3556,3.4526,3.4988,3.532,3.5586,3.57,3.5849
2015-03-31,2.4677,3.5895,3.3345,3.2673,3.1724,3.1701,3.2236,3.2651,3.3066,3.3765,3.4625,3.5452,3.6047,3.6306,3.6392,3.6483
2015-04-01,2.3717,3.4495,3.3441,3.2267,3.1127,3.1608,3.2186,3.2552,3.2917,3.3627,3.4525,3.5044,3.5475,3.5757,3.5857,3.5997
2015-04-02,2.2797,3.3254,3.2212,3.137,3.1021,3.1209,3.1743,3.2176,3.2609,3.3297,3.4113,3.4618,3.502,3.5257,3.5333,3.5438
2015-04-03,2.1717,3.296,3.161,3.137,3.109,3.1188,3.1753,3.2181,3.261,3.3246,3.4013,3.496,3.556,3.5655,3.5692,3.572
2015-04-07,2.0507,3.2276,3.1356,3.153,3.1202,3.1247,3.1801,3.2282,3.2764,3.3578,3.4549,3.5148,3.5579,3.5816,3.5891,3.5987
2015-04-08,2.0177,3.2404,3.1109,3.119,3.0927,3.1223,3.1802,3.2411,3.302,3.3829,3.4749,3.5719,3.6486,3.675,3.6843,3.6938
2015-04-09,1.9337,3.1205,3.0608,3.019,3.0327,3.0583,3.1202,3.1991,3.2779,3.3692,3.4671,3.5729,3.6547,3.6837,3.6938,3.704
2015-04-10,1.8237,3.089,3.0609,3.039,3.0327,3.094,3.1602,3.2085,3.2571,3.3518,3.4695,3.5637,3.6389,3.6715,3.6823,3.6947
2015-04-13,1.7397,3.0291,2.961,3.0072,3.0773,3.0802,3.1602,3.219,3.2779,3.3661,3.467,3.5307,3.5864,3.6248,3.6442,3.6685
2015-04-14,1.7067,3.0291,3.0043,3.0327,3.0721,3.0899,3.1302,3.166,3.2023,3.3206,3.4744,3.5281,3.5624,3.5936,3.6049,3.6211
2015-04-15,1.7067,3.0291,3.0034,3.0501,3.0721,3.0852,3.1002,3.1412,3.1827,3.2865,3.417,3.488,3.541,3.5721,3.5819,3.5954
2015-04-16,1.7877,3.1136,3.0652,3.0498,3.0501,3.0579,3.0729,3.1358,3.1988,3.3019,3.4207,3.4931,3.5329,3.5499,3.5563,3.56
2015-04-17,1.8577,3.0431,3.0432,3.0448,3.03,3.0566,3.1628,3.1946,3.2273,3.3028,3.3977,3.4761,3.5307,3.5501,3.5577,3.5627
2015-04-20,1.6767,2.8934,2.918,2.955,2.98,3.0276,3.0872,3.1192,3.1526,3.2266,3.3165,3.3671,3.4094,3.4362,3.4452,3.4554
2015-04-21,1.5917,2.7934,2.818,2.885,2.9919,2.882,3.0092,3.0629,3.1193,3.1985,3.2857,3.3265,3.357,3.3822,3.3932,3.4055
2015-04-22,1.5387,2.3366,2.768,2.8283,3.0194,2.9415,3.0152,3.0783,3.145,3.2165,3.2891,3.3426,3.3776,3.3945,3.4005,3.4052
2015-04-23,1.4977,2.3647,2.758,2.8199,2.9728,2.9659,2.9713,3.0931,3.2109,3.2646,3.2936,3.3754,3.4118,3.4139,3.4149,3.4151
2015-04-24,1.4407,2.3822,2.7112,2.8198,2.9731,2.9315,2.9276,3.0838,3.2255,3.2819,3.3075,3.3719,3.42,3.4349,3.4411,3.4454
2015-04-27,1.3957,2.3998,2.6586,2.6971,2.9206,2.8874,2.8663,3.0224,3.1722,3.2391,3.274,3.3325,3.3712,3.3868,3.3922,3.3952
2015-04-28,1.3487,2.4174,2.6867,2.7071,2.8996,2.8452,2.8266,3.0108,3.1735,3.2355,3.2623,3.3121,3.3512,3.3697,3.3759,3.3804
2015-04-29,1.3287,2.435,2.7048,2.7071,2.9343,2.8293,2.8267,3.0048,3.1664,3.2294,3.2581,3.3147,3.3617,3.3856,3.3935,3.4
2015-04-30,1.2797,2.4358,2.6238,2.7044,2.7856,2.6782,2.694,2.9479,3.1561,3.2256,3.2533,3.3173,3.3503,3.3503,3.3503,3.3503
2015-05-04,1.2087,2.3057,2.5967,2.6244,2.7659,2.7174,2.7296,2.9425,3.1421,3.2251,3.2656,3.3193,3.3516,3.37,3.376,3.3804
2015-05-05,1.1537,2.2775,2.5932,2.6531,2.7903,2.7265,2.7278,2.952,3.1496,3.2251,3.2599,3.3174,3.3623,3.3861,3.394,3.4006
2015-05-06,1.1127,2.2859,2.5034,2.5531,2.708,2.7111,2.708,2.9396,3.1516,3.2357,3.2788,3.3727,3.4324,3.4467,3.4512,3.456
2015-05-07,1.1127,2.3886,2.426,2.5419,2.7402,2.6871,2.6912,2.9164,3.1273,3.2237,3.2828,3.3905,3.44,3.44,3.44,3.4401
2015-05-08,1.1127,2.4258,2.4024,2.5146,2.704,2.6762,2.6821,2.8935,3.0917,3.1868,3.2484,3.3529,3.4002,3.394,3.3814,3.3703
2015-05-11,1.0147,2.1972,2.2758,2.4198,2.6513,2.6434,2.6562,2.8605,3.0523,3.1484,3.217,3.3466,3.41,3.4026,3.388,3.3752
2015-05-12,0.9597,2.1878,2.2252,2.3427,2.6036,2.5959,2.5691,2.7899,2.9941,3.0946,3.1677,3.3277,3.41,3.408,3.4038,3.4002
2015-05-13,0.9167,2.1378,2.0752,2.1927,2.4769,2.4571,2.4501,2.7139,2.9361,3.0149,3.0637,3.2656,3.3914,3.3973,3.3996,3.4002
2015-05-14,0.8517,2.0378,1.9658,2.0701,2.385,2.3527,2.3557,2.6248,2.8524,2.9338,2.9869,3.2192,3.3672,3.3761,3.3795,3.3803
2015-05-15,0.7477,1.8878,1.9058,2.0574,2.3229,2.3274,2.344,2.5626,2.7681,2.9163,3.0508,3.2407,3.3559,3.3789,3.3876,3.3907
2015-05-18,0.7217,1.8378,1.905,2.0129,2.3148,2.325,2.374,2.5985,2.8204,2.9617,3.082,3.2471,3.3586,3.3922,3.4046,3.4109
2015-05-19,0.7027,1.8885,1.9491,2.0447,2.3148,2.374,2.4574,2.6794,2.8995,3.0103,3.1007,3.2584,3.3746,3.4105,3.4235,3.4311
2015-05-20,0.7017,1.9864,2.0491,2.0598,2.2448,2.3619,2.4391,2.6438,2.8494,2.9921,3.1197,3.289,3.3918,3.4155,3.4244,3.4282
2015-05-21,0.7027,1.9712,2.0705,2.0998,2.3411,2.3683,2.4373,2.6416,2.8446,2.987,3.1151,3.2837,3.3874,3.4123,3.4216,3.4257
2015-05-22,0.7067,2.0717,1.9806,2.0622,2.3161,2.3458,2.3822,2.6078,2.8293,3.0,3.1538,3.2925,3.3723,3.4005,3.4106,3.416
2015-05-25,0.7087,2.1031,2.0022,2.1122,2.2017,2.211,2.2462,2.5413,2.8389,3.0138,3.1707,3.3115,3.3874,3.4155,3.4255,3.431
2015-05-26,0.7097,1.9674,2.0055,1.9901,2.0757,1.9891,2.0338,2.4745,2.895,3.0792,3.1997,3.3612,3.4597,3.499,3.5127,3.5214
2015-05-27,0.7097,1.9174,1.9306,1.9167,1.9877,1.8291,1.8707,2.397,2.8766,3.0751,3.1597,3.3613,3.485,3.4985,3.5038,3.5055
2015-05-28,0.7127,1.9538,2.0005,1.9913,2.0463,1.8891,1.9369,2.4314,2.9029,3.1357,3.3171,3.5148,3.5874,3.5812,3.5696,3.5652
2015-05-29,0.8184,1.9017,1.9652,2.0038,2.1527,2.0476,1.9387,2.4457,2.9196,3.1384,3.2924,3.4992,3.5831,3.5912,3.5944,3.5954
2015-06-01,0.8063,1.9611,2.0058,2.0238,2.0627,2.0264,1.9947,2.4763,2.924,3.161,3.3434,3.5446,3.6243,3.6349,3.6391,3.6404
2015-06-02,0.8134,1.9622,1.9758,2.0036,2.0478,1.9865,1.9651,2.4482,2.8957,3.1162,3.2809,3.4796,3.566,3.5804,3.5861,3.588
2015-06-03,0.8184,1.9246,1.9491,1.9531,1.9525,1.9616,1.9356,2.4302,2.8868,3.1049,3.2647,3.4577,3.562,3.5934,3.6051,3.6111
2015-06-04,0.8263,1.829,1.8811,1.9131,1.9151,1.9259,1.8813,2.4008,2.8782,3.0962,3.2512,3.4407,3.5419,3.5734,3.5851,3.5912
2015-06-05,0.8303,1.8768,1.92,1.9409,1.9012,1.8742,1.8763,2.3931,2.8672,3.0854,3.2418,3.4266,3.5273,3.5618,3.5743,3.5814
2015-06-08,0.8403,1.819,1.87,1.8605,1.8833,1.8738,1.8576,2.3824,2.8603,3.0837,3.2459,3.4215,3.5116,3.5434,3.5549,3.5613
2015-06-09,0.8504,1.7972,1.8009,1.9005,1.8609,1.834,1.7786,2.3442,2.8572,3.0853,3.2453,3.4149,3.5014,3.5367,3.549,3.5565
2015-06-10,0.5964,1.9172,1.8172,1.8131,1.8274,1.7461,1.7097,2.325,2.88,3.1047,3.2527,3.422,3.5181,3.5642,3.5796,3.5912
2015-06-11,0.6033,1.758,1.7026,1.7831,1.8074,1.7255,1.7103,2.3379,2.9023,3.1265,3.2733,3.4471,3.5462,3.5926,3.6082,3.6197
2015-06-12,0.6173,1.7611,1.6841,1.7431,1.7963,1.7562,1.687,2.3278,2.9018,3.1159,3.2518,3.4309,3.5404,3.5918,3.609,3.6226
2015-06-15,0.6344,1.7912,1.7258,1.7742,1.7563,1.7169,1.6482,2.3263,2.9282,3.1459,3.2833,3.4635,3.5769,3.6334,3.652,3.6681
2015-06-16,0.6443,1.6832,1.7349,1.7667,1.7908,1.7167,1.6407,2.3326,2.9342,3.1454,3.2756,3.4431,3.5394,3.5836,3.5984,3.6099
2015-06-17,0.6643,1.6929,1.7498,1.7996,1.8508,1.7294,1.689,2.3643,2.9468,3.1493,3.2737,3.4334,3.5296,3.5766,3.5922,3.6052
2015-06-18,0.8454,1.8224,1.9257,1.8022,1.8611,1.7306,1.7044,2.3682,2.8998,3.1295,3.2044,3.3594,3.4926,3.5411,3.5584,3.573
2015-06-19,0.9104,2.0722,1.8649,1.8492,1.8228,1.7425,1.7494,2.3287,2.8662,3.1033,3.1853,3.3693,3.5115,3.5548,3.571,3.5825
2015-06-23,0.9384,2.0422,1.7685,1.8354,1.8485,1.7202,1.7159,2.3244,2.857,3.1007,3.1923,3.3845,3.528,3.5752,3.5924,3.6054
2015-06-24,1.1314,2.3576,1.808,1.8275,1.8121,1.7463,1.7165,2.329,2.8687,3.1175,3.2127,3.3982,3.5318,3.5783,3.5951,3.6079
2015-06-25,1.1503,2.4715,1.758,1.8151,1.8556,1.6915,1.7128,2.3252,2.8699,3.1184,3.2129,3.3994,3.5317,3.5751,3.591,3.6028
2015-06-26,1.1503,2.4715,1.758,1.8151,1.8485,1.7915,1.7628,2.3226,2.8662,3.1162,3.2134,3.3998,3.5322,3.5785,3.5951,3.608
2015-06-29,1.1334,2.3215,1.6871,1.7912,1.8657,1.7577,1.7528,2.327,2.8859,3.1119,3.2278,3.4128,3.5307,3.5751,3.5907,3.603
2015-06-30,1.0503,1.9996,1.6872,1.9197,1.8659,1.7104,1.7378,2.343,2.8973,3.1258,3.2084,3.3959,3.5338,3.5722,3.5871,3.5976
2015-07-01,0.9564,1.9996,1.9029,1.9684,1.8573,1.7329,1.7378,2.3517,2.8917,3.0974,3.1678,3.381,3.5464,3.5865,3.6023,3.6127
2015-07-02,0.9542,2.0606,1.8981,1.9883,1.8773,1.7672,1.7745,2.3481,2.8785,3.0993,3.1822,3.4063,3.5639,3.5997,3.6139,3.6223
2015-07-03,0.9524,2.0206,1.9804,1.9641,1.8874,1.7896,1.774,2.3613,2.8843,3.0868,3.1587,3.3763,3.5252,3.5541,3.5657,3.5719
2015-07-06,0.9603,1.9616,1.8954,1.9327,1.8489,1.7411,1.7455,2.3164,2.8328,3.0367,3.1125,3.3207,3.4527,3.4769,3.4866,3.4917
2015-07-07,0.9693,1.9276,1.9229,1.9161,1.9283,1.9144,1.9155,2.3714,2.8252,3.0365,3.1321,3.323,3.4151,3.4283,3.4337,3.4361
2015-07-08,0.9804,1.8773,2.0879,1.9634,2.0537,2.0046,2.2655,2.5534,2.8402,3.0095,3.1249,3.352,3.4481,3.4434,3.4355,3.4307
2015-07-09,0.9914,1.9456,2.1869,2.0827,2.2014,2.0895,2.2655,2.5407,2.8148,2.9842,3.1061,3.3404,3.4399,3.4386,3.4365,3.4358
2015-07-10,1.0034,2.0556,2.2869,2.2668,2.2867,2.3365,2.3555,2.5895,2.8226,2.9877,3.1226,3.3523,3.4698,3.4816,3.4865,3.4885
2015-07-13,1.0173,2.061,2.271,2.3095,2.2398,2.3027,2.4455,2.6425,2.8391,2.9994,3.1448,3.358,3.4741,3.4911,3.4981,3.5014
2015-07-14,1.0314,2.063,2.3408,2.3603,2.384,2.3428,2.4486,2.6482,2.8475,3.0155,3.1711,3.383,3.5016,3.5217,3.53,3.5341
2015-07-15,1.0383,2.1042,2.3615,2.3352,2.4038,2.3828,2.4368,2.6429,2.8486,3.0174,3.1715,3.3842,3.5098,3.5342,3.544,3.5495
2015-07-16,1.0563,2.1483,2.3371,2.3767,2.4039,2.4282,2.4471,2.6483,2.8485,3.0045,3.1569,3.372,3.4962,3.5218,3.5301,3.5208
2015-07-17,1.0754,2.1016,2.2879,2.3894,2.4315,2.448,2.4501,2.6507,2.8487,3.0098,3.1563,3.352,3.4706,3.4959,3.5061,3.5123
2015-07-20,0.9834,2.0548,2.1957,2.3387,2.4238,2.4131,2.4583,2.6548,2.8503,3.0106,3.1573,3.3429,3.4623,3.4884,3.4967,3.5009
2015-07-21,0.9974,2.1556,2.2104,2.3273,2.4064,2.4243,2.4417,2.6323,2.8201,2.9998,3.1765,3.3654,3.4773,3.5037,3.5143,3.5214
2015-07-22,1.0164,2.0246,2.1336,2.2183,2.394,2.3881,2.4071,2.63,2.8485,3.0135,3.1586,3.3682,3.4825,3.502,3.51,3.5145
2015-07-23,1.0254,2.0506,2.1336,2.1183,2.3538,2.3143,2.3335,2.588,2.8373,3.0159,3.1658,3.3292,3.4284,3.4593,3.4705,3.4751
2015-07-24,1.0304,1.9525,2.1748,2.1189,2.2701,2.2449,2.336,2.5865,2.8378,3.013,3.1576,3.3042,3.3986,3.4386,3.4526,3.4602
2015-07-27,1.0674,1.923,2.1363,2.0589,2.2475,2.2315,2.3113,2.5716,2.8309,3.0107,3.1596,3.3148,3.4093,3.4426,3.4546,3.4602
2015-07-28,1.0814,2.0067,2.1561,2.1022,2.2482,2.1868,2.2617,2.5659,2.8654,3.0324,3.1501,3.3183,3.4078,3.4272,3.4362,3.4401
2015-07-29,1.0204,1.9367,2.1564,2.1522,2.1964,2.1892,2.2388,2.5331,2.8202,3.007,3.1553,3.3102,3.3938,3.4178,3.4267,3.4302
2015-07-30,0.9414,1.8386,2.1816,2.181,2.2423,2.2372,2.2318,2.5585,2.8682,3.0406,3.1617,3.3077,3.3945,3.4244,3.4352,3.4402
2015-07-31,0.8634,1.8022,2.2102,2.212,2.2373,2.2639,2.253,2.5707,2.8712,3.0478,3.1798,3.3585,3.4468,3.4639,3.472,3.4752
2015-08-03,0.8814,1.7557,2.1916,2.2003,2.2314,2.2388,2.3038,2.5997,2.8888,3.0663,3.2048,3.3795,3.4613,3.4672,3.4696,3.47
2015-08-04,0.8904,1.7557,2.1267,2.1743,2.2774,2.2547,2.3254,2.604,2.8777,3.0545,3.1981,3.3769,3.4613,3.4673,3.4696,3.47
2015-08-05,0.9014,1.7689,2.1196,2.1469,2.2633,2.2686,2.2428,2.575,2.8852,3.0662,3.203,3.3799,3.4614,3.4673,3.4696,3.4701
2015-08-06,0.9104,1.7968,2.0992,2.1665,2.2261,2.1858,2.2073,2.5576,2.8867,3.0524,3.1646,3.3645,3.4599,3.46,3.46,3.46
2015-08-07,0.9224,1.8909,2.0992,2.0865,2.2014,2.1938,2.1753,2.5458,2.8891,3.0556,3.1633,3.3268,3.4204,3.4433,3.452,3.4553
2015-08-10,0.9504,1.9796,2.1193,2.1567,2.164,2.1599,2.1843,2.5481,2.8876,3.061,3.1799,3.3301,3.4224,3.4566,3.4689,3.4755
2015-08-11,0.9794,1.9731,2.2642,2.2377,2.2011,2.204,2.2433,2.6125,2.9594,3.1331,3.2516,3.4197,3.504,3.5184,3.524,3.5256
2015-08-12,1.0074,1.9578,2.238,2.2191,2.2373,2.2405,2.3181,2.6458,2.9635,3.1375,3.2661,3.4347,3.5191,3.5331,3.5386,3.5402
2015-08-13,1.0344,1.9778,2.188,2.2484,2.269,2.2323,2.2883,2.6218,2.9397,3.1241,3.2649,3.4126,3.4856,3.505,3.5124,3.5153
2015-08-14,1.0604,2.02,2.2043,2.2023,2.2449,2.241,2.3273,2.6216,2.9117,3.1001,3.2558,3.4166,3.4883,3.4995,3.5039,3.5052
2015-08-17,1.0944,2.0894,2.236,2.2509,2.2579,2.2225,2.2466,2.5957,2.9324,3.1154,3.2521,3.4252,3.5033,3.5128,3.5167,3.5176
2015-08-18,1.1384,2.0545,2.236,2.2395,2.2596,2.2335,2.2621,2.5994,2.9249,3.1138,3.2623,3.4405,3.5104,3.5118,3.5124,3.5126
2015-08-19,1.1814,2.1618,2.2423,2.2509,2.2651,2.2329,2.2571,2.5982,2.9263,3.1186,3.2705,3.4424,3.5119,3.5174,3.5196,3.5201
2015-08-20,1.2234,2.2005,2.2691,2.2996,2.2695,2.2547,2.2608,2.5983,2.9211,3.1155,3.2723,3.4526,3.5199,3.5166,3.5104,3.5051
2015-08-21,1.2404,2.2305,2.2391,2.2524,2.2521,2.2527,2.2608,2.5949,2.9132,3.0985,3.2463,3.4321,3.5048,3.5026,3.4985,3.4951
2015-08-24,1.2594,2.2515,2.2249,2.2111,2.247,2.238,2.2807,2.6141,2.9325,3.1057,3.2399,3.4197,3.4898,3.4854,3.4771,3.4701
2015-08-25,1.2724,2.1335,2.2384,2.2337,2.2469,2.2464,2.28,2.6179,2.9376,3.0907,3.202,3.396,3.4788,3.4741,3.4652,3.4577
