date,0d,1m,2m,3m,6m,9m,1y,3y,5y,7y,10y
2021-02-18,1.9005,1.9075,2.1017,2.1056,2.3802,2.36,2.6916,2.9212,3.1158,3.2498,3.2831
2021-02-19,1.7753,1.8675,2.0235,2.0274,2.3302,2.3201,2.6512,2.8922,3.079,3.2269,3.2578
2021-02-20,1.4753,1.8147,1.9921,2.0174,2.2902,2.3006,2.6249,2.879,3.0783,3.2275,3.2605
2021-02-22,1.4239,1.8214,2.0111,2.0488,2.2852,2.2827,2.6225,2.8935,3.0938,3.2361,3.2736
2021-02-23,1.4739,1.8488,2.0101,2.0194,2.2813,2.2839,2.607,2.8802,3.0846,3.2282,3.2635
2021-02-24,1.4239,1.8434,1.9977,2.0,2.245,2.2763,2.5935,2.8746,3.0738,3.2363,3.2627
2021-02-25,1.6149,1.7812,1.9518,1.9703,2.2363,2.2886,2.5981,2.8822,3.0934,3.2543,3.2723
2021-02-26,1.7149,1.7312,1.9356,1.9879,2.2508,2.3001,2.6036,2.9028,3.105,3.2618,3.2798
2021-03-01,1.7049,1.7062,1.9297,2.0012,2.2472,2.2897,2.6096,2.8985,3.0805,3.2295,3.2475
2021-03-02,1.6049,1.7791,2.0084,2.0857,2.2907,2.2922,2.6169,2.8941,3.0867,3.2314,3.2474
2021-03-03,1.4049,1.7791,2.004,2.077,2.3104,2.3118,2.6203,2.9173,3.0913,3.2332,3.2553
2021-03-04,1.4304,1.7791,1.9999,2.0687,2.3104,2.3249,2.6365,2.9362,3.1078,3.2413,3.2655
2021-03-05,1.3557,1.7791,1.9951,2.0591,2.1904,2.3429,2.639,2.9194,3.0874,3.2194,3.2457
2021-03-08,1.5049,1.8021,2.0026,2.0512,2.2908,2.3268,2.654,2.9353,3.0898,3.2204,3.2404
2021-03-09,1.5549,1.787,2.0065,2.074,2.3028,2.3455,2.634,2.9552,3.1015,3.2298,3.2478
2021-03-10,1.5049,1.7899,2.0037,2.0656,2.3222,2.3539,2.6264,2.9447,3.086,3.2193,3.2353
2021-03-11,1.5049,1.7835,1.9911,2.0467,2.3355,2.3799,2.6288,2.9616,3.0949,3.2286,3.2506
2021-03-12,1.5049,1.8406,2.0238,2.0551,2.3698,2.3808,2.6407,2.9582,3.0999,3.2329,3.2613
2021-03-15,1.6549,1.8656,2.0325,2.0476,2.37,2.4003,2.675,2.9706,3.0999,3.2438,3.274
2021-03-16,1.6549,1.8578,2.0299,2.0502,2.3728,2.4101,2.6663,2.9581,3.0699,3.2314,3.2614
2021-03-17,1.6049,1.8378,2.0262,2.0629,2.3445,2.4038,2.6429,2.9405,3.0635,3.2265,3.2564
2021-03-18,1.5049,1.8878,2.0454,2.0513,2.3456,2.4177,2.6496,2.943,3.0687,3.2272,3.2592
2021-03-19,1.5849,1.8878,2.0339,2.0398,2.3433,2.4244,2.6395,2.9205,3.054,3.2085,3.2364
2021-03-22,1.5049,1.8878,2.0792,2.0851,2.3663,2.4058,2.626,2.9105,3.042,3.2092,3.2309
2021-03-23,1.5049,1.8878,2.0685,2.0744,2.3801,2.4155,2.6209,2.8916,3.0324,3.1984,3.2105
2021-03-24,1.4049,1.8878,2.045,2.051,2.3565,2.3917,2.6059,2.876,3.0101,3.1828,3.193
2021-03-25,1.2549,1.8907,2.0299,2.0316,2.3515,2.3763,2.5904,2.8735,3.0026,3.1742,3.1882
2021-03-26,1.2549,1.8956,1.9979,2.0025,2.3224,2.3744,2.6073,2.886,3.0102,3.1806,3.1985
2021-03-29,1.3069,1.922,1.9987,2.0097,2.3201,2.3626,2.6075,2.881,3.0058,3.1764,3.1962
2021-03-30,1.6069,1.902,1.9648,2.024,2.3011,2.3436,2.593,2.881,3.0163,3.1918,3.206
2021-03-31,1.8069,1.9029,1.9848,2.0245,2.284,2.3089,2.577,2.8635,2.9836,3.1708,3.1887
2021-04-01,1.6481,1.8029,1.9359,1.9756,2.2641,2.318,2.5806,2.8685,2.9939,3.1819,3.196
2021-04-02,1.4981,1.7764,1.9094,1.9707,2.1841,2.336,2.58,2.8685,2.9993,3.1852,3.2013
2021-04-06,1.5919,1.7764,1.9344,1.9393,2.2108,2.3532,2.5877,2.8825,3.0156,3.1963,3.2087
2021-04-07,1.5419,1.7739,1.9069,1.9154,2.2093,2.3742,2.6105,2.8741,3.0363,3.2036,3.2215
2021-04-08,1.4419,1.7539,1.8835,1.9115,2.1898,2.3829,2.6105,2.8793,3.039,3.2038,3.2221
2021-04-09,1.4419,1.7539,1.8795,1.9615,2.2398,2.4329,2.5915,2.8695,3.0291,3.1885,3.2121
2021-04-12,1.5419,1.7239,1.8236,2.0115,2.2248,2.4379,2.5843,2.8709,3.0116,3.1711,3.1948
2021-04-13,1.5419,1.689,1.8212,2.0416,2.1742,2.4301,2.5643,2.8263,2.9746,3.137,3.1626
2021-04-14,1.5752,1.7182,1.8464,2.0583,2.1842,2.4337,2.5679,2.8283,2.9774,3.1395,3.1651
2021-04-15,1.5816,1.7072,1.8492,2.0886,2.1742,2.4363,2.5379,2.8313,2.9853,3.1454,3.1728
2021-04-16,1.7176,1.723,1.8305,2.0701,2.1631,2.4341,2.5295,2.8293,2.9777,3.1337,3.1631
2021-04-19,1.8419,1.843,1.8571,2.0643,2.1383,2.4245,2.5195,2.8119,2.9662,3.1248,3.1559
2021-04-20,1.7519,1.8142,1.8283,2.0655,2.1358,2.4028,2.4995,2.7815,2.9574,3.1193,3.1554
2021-04-21,1.7019,1.7879,1.8258,2.0481,2.107,2.3947,2.4595,2.7487,2.9542,3.1205,3.153
2021-04-22,1.7519,1.7583,1.829,2.0396,2.0975,2.3895,2.4495,2.7488,2.9597,3.1266,3.1614
2021-04-23,1.6519,1.7205,1.7485,2.0276,2.0973,2.3803,2.39,2.7433,2.9682,3.1349,3.1719
2021-04-25,1.7279,1.7585,1.7817,2.0422,2.0935,2.3668,2.3858,2.7483,2.9839,3.1494,3.1841
2021-04-26,1.6519,1.7436,1.7598,1.9997,2.0979,2.377,2.4313,2.793,3.0006,3.1635,3.2024
2021-04-27,1.5519,1.713,1.7478,1.9729,2.0907,2.3558,2.4226,2.7935,3.0062,3.1669,3.2078
2021-04-28,1.5019,1.6388,1.7397,1.9284,2.0729,2.3066,2.3964,2.7844,2.9912,3.157,3.1979
2021-04-29,1.5492,1.6206,1.7086,1.9116,2.0452,2.258,2.3799,2.7811,2.9814,3.1505,3.1872
2021-04-30,1.6292,1.6414,1.7295,1.9251,2.0432,2.2661,2.3591,2.7666,2.9615,3.1331,3.164
2021-05-06,1.4807,1.5906,1.7764,1.9428,2.0461,2.2276,2.3266,2.7587,2.9451,3.1256,3.1507
2021-05-07,1.3862,1.5986,1.8376,1.8533,2.0156,2.2032,2.32,2.734,2.9416,3.1256,3.1589
2021-05-08,1.2862,1.6327,1.8567,1.8573,2.0196,2.2098,2.3193,2.7346,2.9369,3.1333,3.1582
2021-05-10,1.2732,1.6197,1.8178,1.8361,2.0195,2.2019,2.3129,2.7208,2.9173,3.1187,3.146
2021-05-11,1.3232,1.5722,1.7579,1.8541,2.0261,2.1687,2.3078,2.7232,2.915,3.1212,3.138
2021-05-12,1.4232,1.6301,1.7736,1.868,2.0303,2.1692,2.2974,2.7213,2.9229,3.1062,3.131
2021-05-13,1.5333,1.6644,1.8131,1.9128,2.0491,2.2035,2.3286,2.7418,2.9427,3.1062,3.1366
2021-05-14,1.5577,1.6428,1.8407,1.8842,2.0632,2.2018,2.33,2.7475,2.9367,3.0901,3.1422
2021-05-17,1.6977,1.7,1.8379,1.8497,2.1001,2.2119,2.3504,2.7768,2.9591,3.0906,3.1524
2021-05-18,1.6977,1.7172,1.8724,1.8845,2.1177,2.216,2.3532,2.7722,2.9515,3.0808,3.1457
2021-05-19,1.6037,1.714,1.8495,1.8834,2.1163,2.2068,2.3506,2.7526,2.929,3.0586,3.1298
2021-05-20,1.4977,1.6887,1.8503,1.851,2.1229,2.2051,2.3486,2.7307,2.9016,3.0386,3.1001
2021-05-21,1.4871,1.7064,1.8139,1.8218,2.0995,2.2003,2.3272,2.7217,2.8919,3.0238,3.0876
2021-05-24,1.4977,1.7161,1.831,1.8454,2.1075,2.1882,2.3418,2.7363,2.8994,3.0316,3.085
2021-05-25,1.5277,1.7286,1.8759,1.9022,2.1094,2.2025,2.3468,2.7378,2.8993,3.0317,3.085
2021-05-26,1.4824,1.7631,1.8752,1.9042,2.1009,2.2055,2.3414,2.7285,2.8925,3.0238,3.06
2021-05-27,1.6094,1.7677,1.8888,1.9148,2.1017,2.2176,2.3463,2.7466,2.9131,3.0436,3.0725
2021-05-28,1.6566,1.7787,1.8743,1.8953,2.1065,2.2408,2.41,2.7648,2.9311,3.0585,3.0825
2021-05-31,1.7566,1.7853,1.8714,1.8864,2.1124,2.256,2.4113,2.7487,2.9245,3.0355,3.045
2021-06-01,1.7054,1.791,1.8303,1.8343,2.0929,2.2537,2.3725,2.7475,2.9193,3.0258,3.04
2021-06-02,1.6954,1.7697,1.8445,1.8507,2.0912,2.277,2.3804,2.7613,2.9453,3.0484,3.065
2021-06-03,1.6454,1.7867,1.8453,1.8511,2.0532,2.2857,2.3664,2.7609,2.935,3.0408,3.055
2021-06-04,1.6001,1.8183,1.8207,1.8477,2.0693,2.3057,2.3934,2.8087,2.9746,3.0807,3.0925
2021-06-07,1.7201,1.8386,1.8439,1.8663,2.1065,2.324,2.4116,2.8421,2.9943,3.103,3.11
2021-06-08,1.6801,1.8244,1.8297,1.8686,2.1161,2.3257,2.4133,2.8453,3.0,3.11,3.11
2021-06-09,1.6556,1.7875,1.8501,1.9276,2.1471,2.3327,2.4203,2.8453,2.9883,3.0957,3.1051
2021-06-10,1.5456,1.7963,1.8708,1.8917,2.1209,2.3364,2.424,2.8266,2.9828,3.1,3.1
2021-06-11,1.5028,1.7819,1.8456,1.9119,2.1559,2.3583,2.4459,2.8485,3.0085,3.1229,3.1276
2021-06-15,1.5956,1.7904,1.8263,1.8649,2.1539,2.3823,2.4699,2.8466,3.0044,3.12,3.1176
2021-06-16,1.5456,1.8081,1.8288,1.867,2.1679,2.4069,2.4945,2.849,3.0101,3.13,3.1301
2021-06-17,1.5067,1.8607,1.8608,1.9486,2.2023,2.4026,2.5272,2.8548,3.0236,3.14,3.1401
2021-06-18,1.5067,1.883,1.8983,1.9568,2.1998,2.4047,2.5274,2.8406,2.9867,3.1109,3.1202
2021-06-21,1.5456,1.9294,1.9499,1.9519,2.1994,2.4073,2.5202,2.8192,2.9615,3.0815,3.0953
2021-06-22,1.6456,1.95,1.95,1.9658,2.201,2.405,2.5252,2.8089,2.9598,3.0763,3.0877
2021-06-23,1.6,1.95,1.95,1.9509,2.1912,2.3876,2.5012,2.786,2.9514,3.0671,3.0853
2021-06-24,1.53,1.92,1.92,1.9661,2.1948,2.3597,2.469,2.7675,2.9489,3.0714,3.0828
2021-06-25,1.5,1.8826,1.9101,1.9151,2.1855,2.3364,2.4437,2.7614,2.9506,3.0783,3.0827
2021-06-28,1.51,1.8754,1.9063,1.9109,2.1904,2.3483,2.4705,2.7935,2.9708,3.0999,3.0903
2021-06-29,1.8584,1.8621,1.8959,1.9122,2.2398,2.3453,2.4564,2.7902,2.9579,3.0974,3.0853
2021-06-30,1.95,1.8671,1.868,1.8831,2.2161,2.3072,2.4293,2.7781,2.9516,3.0949,3.0778
2021-07-01,1.65,1.7965,1.8521,1.8732,2.2036,2.2923,2.4189,2.7789,2.9601,3.0999,3.0878
2021-07-02,1.5648,1.7702,1.8464,1.8638,2.1945,2.2729,2.3994,2.7722,2.9504,3.0949,3.0803
2021-07-05,1.5148,1.7513,1.8162,1.839,2.148,2.2696,2.4136,2.7685,2.9489,3.0849,3.0754
2021-07-06,1.6148,1.7428,1.7684,1.823,2.148,2.2496,2.4092,2.7708,2.957,3.0875,3.0854
2021-07-07,1.7148,1.7403,1.7716,1.8104,2.1147,2.2318,2.401,2.7616,2.9353,3.06,3.0554
2021-07-08,1.63,1.7184,1.7497,1.757,2.0593,2.1323,2.3223,2.7108,2.8661,2.985,2.983
2021-07-09,1.725,1.7488,1.7801,1.8171,2.0607,2.127,2.3474,2.7377,2.8888,3.0125,3.0105
2021-07-12,1.7,1.7441,1.7464,1.8149,1.9897,2.082,2.3175,2.6636,2.7888,2.9404,2.9431
2021-07-13,1.7,1.7376,1.7855,1.8536,1.9867,2.0635,2.2958,2.6377,2.7815,2.9229,2.9256
2021-07-14,1.68,1.7616,1.7622,1.8144,1.9879,2.0384,2.2782,2.6466,2.7796,2.9375,2.9356
2021-07-15,1.7,1.7794,1.78,1.8603,1.9911,2.0285,2.2927,2.6398,2.8155,2.9508,2.9557
2021-07-16,1.72,1.7599,1.7616,1.8429,1.9542,1.9879,2.2719,2.6301,2.7879,2.9404,2.9432
2021-07-19,1.7008,1.7392,1.7409,1.8192,1.9272,1.9784,2.2629,2.6227,2.7701,2.9413,2.9483
2021-07-20,1.7008,1.7058,1.7074,1.8247,1.9069,1.9199,2.2143,2.5959,2.7504,2.9188,2.9258
2021-07-21,1.7048,1.7177,1.7209,1.8398,1.9417,1.95,2.1833,2.5818,2.7473,2.9092,2.9184
2021-07-22,1.6698,1.6711,1.6956,1.8364,1.96,1.9474,2.1551,2.5893,2.7543,2.9213,2.9284
2021-07-23,1.6298,1.6441,1.67,1.8122,1.96,1.935,2.1119,2.5586,2.7426,2.9064,2.9134
2021-07-26,1.5898,1.6009,1.6187,1.7663,1.9599,1.9257,2.1337,2.5327,2.7079,2.8568,2.8711
2021-07-27,1.5998,1.6004,1.619,1.7455,1.9696,1.9217,2.2109,2.5712,2.7328,2.9039,2.911
2021-07-28,1.5389,1.5993,1.6,1.7727,1.9999,1.9916,2.2135,2.6161,2.7438,2.9179,2.9312
2021-07-29,1.4389,1.4875,1.5315,1.7526,1.99,1.9917,2.1621,2.5777,2.7192,2.8725,2.884
2021-07-30,1.4889,1.49,1.5026,1.7614,1.9696,1.9524,2.1346,2.5355,2.6872,2.8229,2.8363
2021-08-02,1.3389,1.4276,1.5026,1.7973,1.9589,1.9347,2.1281,2.5162,2.6515,2.818,2.8212
2021-08-03,1.3889,1.4255,1.4948,1.7837,1.9443,1.9355,2.1272,2.5442,2.6622,2.8326,2.8337
2021-08-04,1.3889,1.4176,1.5196,1.8412,1.9684,1.9466,2.1448,2.5628,2.6738,2.8305,2.8338
2021-08-05,1.3794,1.4179,1.5155,1.8327,1.9691,1.9492,2.1494,2.5567,2.6614,2.8027,2.7988
2021-08-06,1.3755,1.483,1.5515,1.8548,1.9689,1.9512,2.1514,2.5536,2.6631,2.815,2.8139
2021-08-09,1.5,1.6008,1.6015,1.884,1.989,1.993,2.2054,2.6004,2.7131,2.86,2.8615
2021-08-10,1.6,1.7002,1.7009,1.9041,1.9844,1.993,2.1843,2.5846,2.7157,2.8711,2.8766
2021-08-11,1.58,1.6802,1.7077,1.9109,1.9982,2.0135,2.194,2.5995,2.7382,2.8874,2.8841
2021-08-12,1.4588,1.666,1.7387,1.9121,2.0052,2.0243,2.1935,2.5748,2.7082,2.8599,2.8566
2021-08-13,1.48,1.6339,1.7339,1.9073,2.0,2.0181,2.2209,2.5908,2.7152,2.8849,2.8792
2021-08-16,1.4494,1.617,1.7307,1.8761,1.9888,1.9868,2.2233,2.5977,2.7433,2.8998,2.8943
2021-08-17,1.45,1.6369,1.7506,1.8846,1.9955,1.9745,2.2164,2.5878,2.731,2.8873,2.8819
2021-08-18,1.45,1.6701,1.7743,1.9083,1.9523,1.9313,2.2252,2.5593,2.7012,2.8499,2.8494
2021-08-19,1.55,1.6514,1.7982,1.9322,1.9523,1.9463,2.238,2.5572,2.6889,2.8424,2.8395
2021-08-20,1.55,1.6363,1.8567,1.9311,1.9583,1.9588,2.2682,2.5711,2.7066,2.8573,2.852
2021-08-23,1.5794,1.6506,1.8813,1.9558,1.9788,1.9793,2.3024,2.5764,2.7223,2.8723,2.8672
2021-08-24,1.5194,1.6411,1.9221,1.99,1.9801,1.9806,2.2947,2.5656,2.7049,2.8598,2.8522
2021-08-25,1.4894,1.6474,1.9285,2.0699,2.0501,2.0505,2.2995,2.5654,2.6975,2.8598,2.8547
2021-08-26,1.4592,1.7259,1.9468,2.08,2.0801,2.0805,2.3247,2.5801,2.733,2.8898,2.8848
2021-08-27,1.4302,1.6897,1.9363,2.0719,2.0806,2.081,2.3235,2.5635,2.7132,2.8797,2.8698
2021-08-30,1.4293,1.7426,1.9855,2.0763,2.0908,2.0912,2.3125,2.5551,2.6937,2.8597,2.8505
2021-08-31,1.4189,1.7447,2.0002,2.0703,2.09,2.0898,2.3105,2.5547,2.6811,2.8522,2.845
2021-09-01,1.3459,1.7698,1.9972,2.09,2.0901,2.0899,2.2911,2.531,2.6466,2.8273,2.8226
2021-09-02,1.3959,1.7268,1.9959,2.0827,2.1,2.0998,2.2993,2.5332,2.6565,2.8324,2.8301
2021-09-03,1.54,1.7931,1.9928,2.0579,2.1,2.1,2.3122,2.5051,2.6625,2.8349,2.8327
2021-09-06,1.5001,1.7824,1.982,2.0227,2.1074,2.1074,2.3096,2.5356,2.6674,2.8398,2.8354
2021-09-07,1.5301,1.8067,2.0006,2.0302,2.1601,2.1601,2.3146,2.5608,2.6901,2.8623,2.8604
2021-09-08,1.5401,1.829,2.0025,2.0864,2.22,2.22,2.3246,2.5659,2.7005,2.8699,2.8705
2021-09-09,1.5501,1.8951,2.0192,2.0743,2.2258,2.2436,2.3531,2.5713,2.7005,2.8724,2.873
2021-09-10,1.6301,1.9152,2.0426,2.0528,2.245,2.2449,2.3666,2.5715,2.7059,2.8673,2.8656
2021-09-13,1.7301,1.9638,2.057,2.0633,2.2627,2.2697,2.3822,2.5818,2.7424,2.8899,2.8908
2021-09-14,1.8301,1.9926,2.0662,2.0965,2.2943,2.2998,2.404,2.5869,2.7372,2.8825,2.8858
2021-09-15,1.7801,2.0355,2.0792,2.0919,2.2958,2.3182,2.4028,2.6126,2.7572,2.8975,2.9009
2021-09-16,1.8301,2.0675,2.0902,2.1019,2.3002,2.3096,2.4025,2.6,2.7422,2.878,2.8885
2021-09-17,1.8331,2.0564,2.0901,2.0916,2.3049,2.3008,2.3978,2.5829,2.7328,2.8698,2.8785
2021-09-18,1.7271,1.9956,2.047,2.078,2.2913,2.2951,2.3912,2.5844,2.7226,2.8625,2.8717
2021-09-22,1.6801,1.9301,1.9634,1.984,2.2848,2.2947,2.3325,2.5632,2.7139,2.8497,2.8639
2021-09-23,1.5541,1.9252,1.9797,1.9926,2.2917,2.2949,2.3385,2.5534,2.7041,2.8412,2.8565
2021-09-24,1.5041,1.9382,1.9941,2.0335,2.2935,2.2998,2.3828,2.5426,2.7206,2.8521,2.8719
2021-09-26,1.5001,1.9342,1.9948,2.0309,2.2877,2.2996,2.3686,2.5413,2.716,2.858,2.8797
2021-09-27,1.5041,1.9357,1.9586,2.0098,2.2919,2.3092,2.3997,2.5434,2.7213,2.8588,2.8825
2021-09-28,1.5417,1.9389,1.9598,2.0167,2.2915,2.3279,2.3741,2.5453,2.7268,2.8607,2.8769
2021-09-29,1.5404,1.8865,1.947,1.9946,2.2919,2.3189,2.3571,2.5248,2.7071,2.8465,2.8646
2021-09-30,1.65,1.8452,1.9011,1.9562,2.1998,2.2595,2.3327,2.5122,2.7134,2.854,2.8776
2021-10-08,1.5983,1.776,1.7992,1.8119,2.2006,2.2817,2.344,2.5453,2.7429,2.8894,2.9131
2021-10-09,1.5882,1.7659,1.8,1.8233,2.2226,2.277,2.3252,2.5421,2.7485,2.8911,2.9186
2021-10-11,1.63,1.8058,1.83,1.8405,2.2301,2.2909,2.349,2.5838,2.7895,2.9379,2.958
2021-10-12,1.5809,1.7232,1.7965,1.8239,2.2305,2.2871,2.3467,2.5986,2.7994,2.9438,2.9657
2021-10-13,1.7,1.7277,1.7938,1.829,2.2435,2.2837,2.3401,2.6284,2.8005,2.9412,2.9578
2021-10-14,1.7,1.7475,1.7905,1.8258,2.2535,2.2699,2.3325,2.6406,2.805,2.938,2.9581
2021-10-15,1.71,1.7491,1.7696,1.835,2.2585,2.2699,2.3361,2.6459,2.8155,2.9464,2.9683
2021-10-18,1.71,1.7319,1.7774,1.8563,2.2935,2.295,2.3727,2.7337,2.8908,3.05,3.0426
2021-10-19,1.6856,1.7162,1.7868,1.9045,2.2702,2.3048,2.3771,2.7126,2.8763,3.025,3.0102
2021-10-20,1.6656,1.6881,1.8848,2.1286,2.2448,2.2993,2.3819,2.6869,2.8625,3.0175,2.9978
2021-10-21,1.6455,1.7146,1.9004,2.1934,2.2701,2.2851,2.3574,2.6525,2.8359,2.99,2.9702
2021-10-22,1.4955,1.7477,1.8603,2.2305,2.27,2.27,2.3475,2.6556,2.8496,3.0075,2.9953
2021-10-25,1.5855,1.6885,1.8207,2.2105,2.27,2.2627,2.3438,2.6617,2.8526,3.0125,2.9879
2021-10-26,1.5355,1.7159,1.8323,2.2216,2.26,2.2603,2.3425,2.6625,2.8396,3.0125,2.978
2021-10-27,1.4355,1.7147,1.8258,2.228,2.33,2.3303,2.3375,2.6742,2.847,3.015,2.9781
2021-10-28,1.5355,1.6967,1.8235,2.2413,2.34,2.3258,2.3375,2.6718,2.8365,3.0,2.9682
2021-10-29,1.7,1.7243,1.8338,2.2516,2.3597,2.31,2.31,2.6857,2.8438,3.0075,2.9732
2021-11-01,1.7,1.7547,1.8436,2.2408,2.3494,2.3151,2.3151,2.6684,2.8134,2.9775,2.9435
2021-11-02,1.72,1.7547,1.9283,2.2421,2.3392,2.3051,2.3051,2.6436,2.7831,2.95,2.9259
2021-11-03,1.735,1.7357,1.97,2.3024,2.3293,2.3001,2.3001,2.6568,2.7986,2.9575,2.9385
2021-11-04,1.685,1.6908,2.0208,2.3024,2.3097,2.3001,2.3002,2.6382,2.7759,2.9375,2.9261
2021-11-05,1.635,1.6709,2.0464,2.2974,2.3091,2.2851,2.2852,2.6111,2.7299,2.905,2.8911
2021-11-08,1.63,1.6451,2.0988,2.2874,2.3085,2.2803,2.2804,2.6206,2.741,2.9199,2.9013
2021-11-09,1.6013,1.6362,2.1098,2.2614,2.35,2.2904,2.2905,2.623,2.749,2.9199,2.8988
2021-11-10,1.7,1.7002,2.1221,2.274,2.3499,2.2905,2.2906,2.6248,2.7547,2.9299,2.9139
2021-11-11,1.74,1.755,2.1214,2.2726,2.3398,2.2906,2.2907,2.6424,2.7698,2.9425,2.9365
2021-11-12,1.715,1.7752,2.1223,2.2792,2.3396,2.2757,2.2759,2.6373,2.7705,2.94,2.9391
2021-11-15,1.646,1.7494,2.0962,2.2672,2.3291,2.2735,2.2737,2.6129,2.757,2.9225,2.9269
2021-11-16,1.7,1.7732,2.1012,2.2698,2.2994,2.2686,2.2688,2.6057,2.7499,2.92,2.9244
2021-11-17,1.78,1.7809,2.1476,2.3,2.2996,2.2812,2.2814,2.6118,2.7551,2.9225,2.9295
2021-11-18,1.68,1.7474,2.1875,2.2859,2.2992,2.2714,2.2716,2.607,2.7442,2.903,2.9146
2021-11-19,1.705,1.7465,2.1769,2.2656,2.2988,2.2617,2.2618,2.6149,2.7608,2.925,2.9302
2021-11-22,1.7,1.7205,2.1706,2.2486,2.2977,2.2522,2.2523,2.5981,2.7443,2.9124,2.8876
2021-11-23,1.7024,1.7228,2.189,2.2802,2.2832,2.2499,2.25,2.6067,2.7464,2.9124,2.8875
2021-11-24,1.6514,1.7022,2.1988,2.2725,2.2725,2.2425,2.2426,2.5768,2.714,2.8874,2.86
2021-11-25,1.6015,1.7117,2.2064,2.275,2.275,2.2476,2.2477,2.5794,2.7087,2.8854,2.855
2021-11-26,1.5,1.6632,2.211,2.2606,2.265,2.2426,2.2427,2.5549,2.6781,2.8524,2.82
2021-11-29,1.5,1.6816,2.2479,2.28,2.2844,2.2459,2.246,2.5703,2.6854,2.8573,2.825
2021-11-30,1.75,1.8216,2.2574,2.2822,2.2934,2.2463,2.2463,2.5864,2.692,2.8598,2.825
2021-12-01,1.6,1.8226,2.1715,2.28,2.28,2.2443,2.2443,2.5999,2.7129,2.8748,2.8401
2021-12-02,1.59,1.8199,2.1722,2.285,2.285,2.2446,2.2446,2.6148,2.7444,2.8898,2.8601
2021-12-03,1.584,1.8115,2.2074,2.285,2.285,2.255,2.255,2.624,2.7573,2.8998,2.8701
