date,0d,1m,2m,3m,6m,9m,1y,3y,5y,7y,10y
2019-01-28,1.745,2.2291,2.2503,2.2787,2.366,2.39,2.3961,2.7373,2.9635,3.0785,3.1397
2019-01-29,1.635,2.2172,2.2298,2.2129,2.3314,2.3749,2.3877,2.6983,2.9403,3.0638,3.1246
2019-01-30,1.565,2.1493,2.1641,2.2356,2.3433,2.3802,2.3803,2.6807,2.9207,3.0496,3.1151
2019-01-31,1.805,2.1493,2.1641,2.2051,2.3147,2.3466,2.3873,2.6885,2.8943,3.0485,3.1037
2019-02-01,1.655,2.1493,2.1641,2.2062,2.3152,2.35,2.351,2.6874,2.9006,3.0512,3.1032
2019-02-02,1.825,2.1493,2.1641,2.2062,2.3127,2.345,2.351,2.6825,2.8907,3.0481,3.0978
2019-02-03,1.647,2.1383,2.1641,2.2062,2.3127,2.34,2.3506,2.6805,2.8923,3.0386,3.0967
2019-02-11,1.827,2.1153,2.1757,2.2041,2.2905,2.3129,2.3381,2.6722,2.8754,3.0444,3.067
2019-02-12,1.587,1.9788,2.1266,2.1853,2.2815,2.2951,2.3053,2.6493,2.8643,3.0458,3.0748
2019-02-13,1.587,1.9552,2.082,2.1752,2.2689,2.2802,2.3251,2.6424,2.8746,3.0327,3.0719
2019-02-14,1.587,1.9453,2.0622,2.1639,2.2618,2.2749,2.313,2.6631,2.8779,3.0413,3.0726
2019-02-15,1.587,1.9171,2.0057,2.0058,2.2637,2.2717,2.3094,2.6533,2.8794,3.03,3.0794
2019-02-18,1.697,1.9808,2.0231,2.0626,2.2099,2.2638,2.3206,2.6732,2.909,3.0602,3.1094
2019-02-19,1.837,1.9808,2.0259,2.0619,2.2056,2.264,2.3141,2.6732,2.9145,3.0696,3.1279
2019-02-20,1.727,1.932,2.0384,2.0611,2.1804,2.2894,2.3053,2.6932,2.9063,3.0642,3.1196
2019-02-21,1.907,1.932,2.0377,2.0509,2.202,2.2819,2.3356,2.6895,2.919,3.0732,3.1361
2019-02-22,1.9821,1.9822,2.0365,2.0366,2.2084,2.2823,2.3592,2.7013,2.9253,3.0833,3.1451
2019-02-25,1.9821,1.9887,2.043,2.0525,2.2257,2.3386,2.344,2.7331,2.9956,3.1392,3.1787
2019-02-26,2.0821,2.1241,2.1784,2.1883,2.2425,2.3471,2.3546,2.7708,3.0473,3.1593,3.1878
2019-02-27,2.0321,2.0766,2.1334,2.1495,2.2789,2.3499,2.39,2.7687,3.0343,3.1331,3.1689
2019-02-28,1.9621,2.0142,2.078,2.1346,2.2557,2.3573,2.4053,2.7597,3.0466,3.1464,3.1731
2019-03-01,1.6621,1.8672,1.9411,2.0102,2.2808,2.3588,2.4338,2.7896,3.0689,3.1765,3.187
2019-03-04,1.4621,1.8665,1.9189,1.963,2.2578,2.367,2.4442,2.8132,3.0691,3.1864,3.2023
2019-03-05,1.6471,1.8213,1.9277,2.0273,2.2626,2.3487,2.4431,2.832,3.099,3.198,3.2149
2019-03-06,1.7477,1.8106,1.9313,2.0013,2.2229,2.3407,2.4486,2.8519,3.0893,3.2098,3.2021
2019-03-07,1.7337,1.8442,1.8453,1.9626,2.2041,2.3403,2.4532,2.843,3.0454,3.1697,3.1572
2019-03-08,1.7207,1.9344,1.906,1.9539,2.1081,2.2986,2.4503,2.8031,3.0284,3.1646,3.1423
2019-03-11,1.7207,1.8988,1.918,1.9302,2.157,2.319,2.4471,2.8226,3.0275,3.1668,3.1374
2019-03-12,1.9207,1.9381,1.9818,2.006,2.157,2.3228,2.4613,2.8274,3.0536,3.1718,3.1424
2019-03-13,1.7486,1.9474,1.9777,2.001,2.2052,2.349,2.4705,2.8201,3.0539,3.1643,3.1375
2019-03-14,1.9486,1.977,1.9834,2.1556,2.2322,2.3464,2.4719,2.828,3.0641,3.1646,3.1475
2019-03-15,1.9881,2.0161,2.0229,2.1529,2.2311,2.3426,2.4632,2.783,3.0625,3.1595,3.1376
2019-03-18,1.9906,2.0171,2.0172,2.1595,2.2348,2.3546,2.4773,2.8042,3.0715,3.1691,3.1377
2019-03-19,2.0678,2.1983,2.0917,2.1657,2.2381,2.3582,2.4787,2.7751,3.0767,3.1691,3.1377
2019-03-20,2.1101,2.206,2.0896,2.1546,2.2395,2.3525,2.4698,2.7862,3.0711,3.1791,3.1453
2019-03-21,2.1601,2.2,2.1113,2.1536,2.2288,2.3358,2.4498,2.7818,3.0465,3.1494,3.1291
2019-03-22,2.1201,2.439,2.1121,2.1446,2.2408,2.3511,2.4655,2.7616,3.034,3.1295,3.108
2019-03-25,2.0401,2.3833,2.1304,2.1062,2.2511,2.3651,2.4795,2.7565,3.0101,3.1286,3.0831
2019-03-26,2.0001,2.3951,2.1204,2.0915,2.2552,2.3591,2.4706,2.7376,2.9928,3.094,3.0633
2019-03-27,1.8001,2.4292,2.1294,2.1293,2.2771,2.3621,2.4669,2.7216,2.9937,3.0899,3.0882
2019-03-28,1.5701,2.4112,2.1294,2.1513,2.2429,2.3378,2.4478,2.7171,2.9658,3.1013,3.0634
2019-03-29,2.0201,2.3421,2.104,2.1427,2.2321,2.3287,2.4377,2.7126,2.9577,3.1086,3.0683
2019-04-01,1.8491,2.1016,2.0552,2.0522,2.1763,2.3217,2.4407,2.7526,3.0126,3.1784,3.1332
2019-04-02,1.4901,2.1046,2.08,2.0826,2.198,2.3346,2.4522,2.7621,3.0378,3.2182,3.1681
2019-04-03,1.1971,2.0548,2.07,2.0811,2.1823,2.3417,2.4639,2.8695,3.081,3.2807,3.2331
2019-04-04,1.1971,1.9879,2.0679,2.0715,2.1913,2.3537,2.4759,2.9004,3.1313,3.2891,3.2679
2019-04-08,1.2081,1.8256,2.057,2.1573,2.1897,2.3502,2.4746,2.8934,3.1623,3.2811,3.2482
2019-04-09,1.5771,1.8256,1.9806,2.159,2.192,2.3435,2.4664,2.926,3.2259,3.3091,3.2882
2019-04-10,1.9771,1.9956,2.0435,2.1727,2.2174,2.356,2.4753,2.9424,3.21,3.2996,3.2932
2019-04-11,1.9771,1.9956,2.0433,2.1753,2.2343,2.3594,2.4794,2.9422,3.1793,3.2894,3.2784
2019-04-12,1.8941,2.0126,2.0603,2.1064,2.28,2.4397,2.52,2.9453,3.1778,3.323,3.3334
2019-04-15,2.0391,2.0756,2.1434,2.2019,2.3094,2.4424,2.5336,2.9851,3.2414,3.37,3.3736
2019-04-16,2.2774,2.1444,2.1484,2.1865,2.3223,2.4953,2.5856,3.0431,3.2565,3.3995,3.3937
2019-04-17,2.3158,2.182,2.1853,2.2006,2.453,2.7084,2.7156,3.0535,3.2567,3.4043,3.3938
2019-04-18,2.3158,2.1451,2.1503,2.2267,2.455,2.6487,2.6712,3.0238,3.2018,3.3741,3.3589
2019-04-19,1.9658,2.07,2.1238,2.187,2.4095,2.6571,2.6797,2.9916,3.2024,3.3818,3.3741
2019-04-22,1.8618,1.9722,2.0348,2.1247,2.3416,2.6713,2.6913,3.023,3.2231,3.4288,3.4091
2019-04-23,1.9718,1.9724,2.0312,2.189,2.3314,2.6734,2.702,3.0255,3.2437,3.4284,3.3993
2019-04-24,1.9718,1.9956,2.0,2.1705,2.3207,2.6714,2.6968,3.0341,3.2693,3.449,3.4343
2019-04-25,2.0518,2.0895,2.1066,2.1765,2.3773,2.6646,2.6902,3.032,3.2441,3.4388,3.4193
2019-04-26,2.0518,2.1138,2.1348,2.2105,2.3537,2.6297,2.6742,3.0293,3.214,3.4388,3.4043
2019-04-28,2.041,2.1137,2.1348,2.2105,2.3537,2.6543,2.6988,3.0293,3.214,3.4388,3.4043
2019-04-29,1.921,2.0938,2.1069,2.2475,2.3772,2.6727,2.7223,3.0376,3.2199,3.4391,3.4268
2019-04-30,1.921,2.0689,2.0898,2.2545,2.3646,2.6401,2.6902,3.0343,3.1949,3.4272,3.3869
2019-05-05,1.625,2.0463,2.0808,2.2595,2.3636,2.6471,2.6902,3.0343,3.1949,3.4249,3.3849
2019-05-06,1.625,2.0243,2.0808,2.2713,2.3576,2.6273,2.6794,2.9785,3.1467,3.3902,3.355
2019-05-07,1.375,1.9863,2.0639,2.2736,2.3526,2.6239,2.6764,3.0543,3.1628,3.402,3.3551
2019-05-08,1.325,1.9853,2.0766,2.2953,2.3704,2.6271,2.6801,3.0178,3.1537,3.3871,3.3426
2019-05-09,1.525,1.9723,2.0728,2.2867,2.3568,2.6084,2.6618,2.9859,3.142,3.357,3.3116
2019-05-10,1.5733,2.0259,2.1724,2.351,2.4077,2.6316,2.685,2.9831,3.1527,3.3492,3.3017
2019-05-13,1.5733,2.0462,2.256,2.3773,2.4801,2.631,2.6844,2.9756,3.1304,3.3215,3.2709
2019-05-14,1.8296,2.0463,2.2306,2.356,2.4571,2.617,2.6783,2.9898,3.16,3.3435,3.2859
2019-05-15,1.9507,2.0647,2.2327,2.3287,2.4536,2.625,2.6848,2.9891,3.1486,3.3311,3.2762
2019-05-16,1.9497,1.9958,2.2488,2.2828,2.43,2.6284,2.683,2.9513,3.1293,3.3093,3.2662
2019-05-17,1.8027,1.9964,2.1524,2.2888,2.4688,2.6107,2.6775,2.9619,3.1344,3.3115,3.2665
2019-05-20,2.2532,2.0852,2.1176,2.2624,2.4207,2.5992,2.6593,2.9646,3.13,3.3118,3.2717
2019-05-21,2.2532,2.082,2.1209,2.2779,2.426,2.6008,2.6623,2.9823,3.135,3.3346,3.299
2019-05-22,2.1262,2.0669,2.1781,2.3063,2.45,2.6317,2.7,2.9808,3.1433,3.3527,3.3264
2019-05-23,2.0262,2.02,2.1867,2.31,2.4326,2.6175,2.695,2.9651,3.1159,3.3338,3.31
2019-05-24,1.9762,1.9991,2.1888,2.2934,2.4294,2.6141,2.6912,2.965,3.1112,3.3362,3.3125
2019-05-27,2.1762,2.2156,2.2284,2.3087,2.4807,2.6708,2.7535,3.0048,3.1497,3.3784,3.35
2019-05-28,2.1936,2.2596,2.3315,2.3947,2.5791,2.6057,2.7352,2.9744,3.1433,3.3574,3.31
2019-05-29,1.9246,2.1593,2.2825,2.3633,2.5805,2.6017,2.715,2.9537,3.0925,3.3183,3.2875
2019-05-30,1.7183,2.1628,2.2697,2.3818,2.5309,2.5713,2.6964,2.9245,3.0682,3.3081,3.275
2019-05-31,1.7183,2.1747,2.2846,2.3996,2.5135,2.5628,2.679,2.9418,3.0731,3.3081,3.2751
2019-06-03,1.7648,2.0804,2.295,2.416,2.485,2.5809,2.6934,2.9404,3.058,3.2778,3.2401
2019-06-04,1.7208,2.0876,2.2803,2.4115,2.4503,2.5568,2.671,2.9364,3.0427,3.2619,3.2101
2019-06-05,1.6877,2.1257,2.3077,2.4162,2.4394,2.5476,2.6632,2.9484,3.0484,3.2643,3.21
2019-06-06,1.6157,2.1474,2.2888,2.4053,2.4702,2.5391,2.6542,2.9533,3.0565,3.2537,3.2136
2019-06-10,1.7075,2.1497,2.2908,2.4105,2.493,2.5503,2.6661,2.9741,3.0765,3.27,3.2251
2019-06-11,1.7075,2.1664,2.27,2.4162,2.4917,2.5614,2.6772,2.9948,3.1134,3.3,3.2651
2019-06-12,1.7075,2.1986,2.2939,2.4136,2.4746,2.5673,2.6849,2.9765,3.1132,3.2925,3.2601
2019-06-13,1.6925,2.1738,2.2802,2.4106,2.486,2.5984,2.7155,2.9647,3.098,3.2775,3.2451
2019-06-14,1.5925,2.2838,2.3419,2.4302,2.5298,2.6298,2.7338,2.9415,3.0732,3.2601,3.2302
2019-06-17,1.4825,2.2284,2.3581,2.4549,2.5805,2.6233,2.7264,2.929,3.0562,3.25,3.2252
2019-06-18,1.4925,2.3032,2.3694,2.4312,2.5258,2.6247,2.727,2.9284,3.0542,3.255,3.2302
2019-06-19,1.4925,2.3078,2.3382,2.351,2.5015,2.6208,2.7231,2.929,3.0679,3.265,3.2427
2019-06-20,1.4425,2.2814,2.3178,2.332,2.4556,2.5869,2.6889,2.9114,3.0511,3.26,3.2352
2019-06-21,1.3015,2.1919,2.2289,2.2566,2.4072,2.5588,2.6608,2.9132,3.041,3.255,3.2303
2019-06-24,1.1015,2.1652,2.2029,2.2464,2.415,2.5618,2.6633,2.9302,3.0618,3.27,3.2453
2019-06-25,1.1245,2.1323,2.1996,2.2536,2.4094,2.5579,2.6593,2.9242,3.0517,3.2625,3.2353
2019-06-26,1.0925,2.1008,2.1669,2.2342,2.3982,2.5593,2.6604,2.9261,3.0627,3.27,3.2453
2019-06-27,1.063,2.0962,2.1607,2.2375,2.3948,2.5554,2.6565,2.9453,3.0775,3.27,3.2553
2019-06-28,1.473,2.0789,2.1379,2.187,2.3893,2.542,2.6429,2.9406,3.057,3.255,3.2254
2019-07-01,1.1675,2.0603,2.1312,2.1946,2.3466,2.5549,2.6554,2.9366,3.0578,3.26,3.2254
2019-07-02,1.0165,2.0305,2.1483,2.1661,2.3291,2.5259,2.6263,2.9021,3.0093,3.21,3.1704
2019-07-03,1.044,1.9892,2.0483,2.0509,2.2764,2.4922,2.5926,2.8788,2.9976,3.18,3.1554
2019-07-04,1.011,1.9622,1.9989,2.0671,2.2359,2.4834,2.5845,2.8771,2.9848,3.1825,3.1479
2019-07-05,1.222,1.9612,2.0002,2.0395,2.2362,2.4952,2.5957,2.9012,3.0182,3.1951,3.1705
2019-07-08,1.432,1.9945,2.0245,2.0511,2.2165,2.4435,2.61,2.9112,3.0284,3.1975,3.1805
2019-07-09,1.76,1.9978,2.0322,2.0588,2.2529,2.4681,2.6267,2.9118,3.0229,3.1899,3.168
2019-07-10,1.801,1.9668,2.0007,2.0317,2.2858,2.471,2.5918,2.9258,3.0203,3.19,3.1706
2019-07-11,1.801,1.9668,1.9971,2.0544,2.2674,2.5018,2.6031,2.8974,3.0206,3.1899,3.168
2019-07-12,1.861,2.0113,2.0311,2.0393,2.2732,2.5057,2.6186,2.8876,3.0101,3.1799,3.1531
2019-07-15,2.2435,2.0082,2.0277,2.0321,2.2757,2.511,2.6244,2.914,3.0308,3.1949,3.1782
2019-07-16,2.2935,2.0781,2.0834,2.0884,2.2749,2.5109,2.6246,2.911,3.0311,3.1925,3.1732
2019-07-17,2.3935,2.1053,2.1064,2.1306,2.3046,2.537,2.6378,2.9045,3.0267,3.1949,3.1757
2019-07-18,2.4545,2.1155,2.1248,2.1624,2.3056,2.5373,2.6382,2.897,3.0084,3.18,3.1608
2019-07-19,2.5095,2.1036,2.1364,2.1492,2.2967,2.5392,2.6344,2.8974,3.0089,3.175,3.1559
2019-07-22,2.3523,2.143,2.1483,2.1948,2.311,2.5364,2.6386,2.8908,2.999,3.1724,3.1484
2019-07-23,2.1023,2.1111,2.1198,2.2086,2.3121,2.5291,2.6302,2.8845,2.9919,3.1699,3.1484
2019-07-24,2.0213,2.131,2.1475,2.1882,2.3078,2.5317,2.6317,2.9024,3.0098,3.18,3.171
2019-07-25,2.1213,2.15,2.1775,2.203,2.3155,2.5297,2.6317,2.8957,3.0051,3.175,3.1635
2019-07-26,2.1213,2.1582,2.1892,2.2222,2.3313,2.5241,2.6267,2.9009,3.0081,3.1751,3.1661
2019-07-29,2.1213,2.1725,2.186,2.2687,2.3131,2.525,2.6277,2.9096,3.0246,3.19,3.1836
2019-07-30,2.1133,2.1614,2.2033,2.2802,2.296,2.5261,2.6285,2.9096,3.0195,3.1879,3.1761
2019-07-31,2.1733,2.1797,2.2339,2.31,2.3269,2.5203,2.6183,2.8945,2.9994,3.1724,3.1552
2019-08-01,2.0433,2.1415,2.2874,2.3302,2.3474,2.506,2.6155,2.8905,2.9838,3.1649,3.1487
2019-08-02,2.0299,2.1194,2.2392,2.3082,2.3231,2.4802,2.5973,2.8583,2.9427,3.1229,3.0914
2019-08-05,1.9399,2.1194,2.3023,2.3303,2.348,2.4863,2.5875,2.8422,2.9102,3.0898,3.0563
2019-08-06,1.9049,2.1465,2.3185,2.3314,2.3621,2.4885,2.5724,2.8475,2.9199,3.0947,3.0613
2019-08-07,1.9078,2.1415,2.2989,2.3404,2.37,2.4907,2.572,2.7667,2.935,3.0798,3.0514
2019-08-08,1.9073,2.1521,2.3146,2.3406,2.3711,2.4896,2.5752,2.7591,2.9362,3.08,3.0465
2019-08-09,1.9549,2.1762,2.3013,2.3202,2.3852,2.4862,2.5694,2.7778,2.9061,3.0574,3.0216
2019-08-12,1.959,2.1617,2.3033,2.3489,2.4064,2.5083,2.5906,2.7807,2.9205,3.0722,3.0391
2019-08-13,1.997,2.1693,2.3263,2.3549,2.4134,2.5101,2.5915,2.7733,2.9011,3.0421,3.0041
2019-08-14,2.019,2.1592,2.3146,2.3512,2.4424,2.5322,2.5896,2.7712,2.91,3.0447,3.0105
2019-08-15,1.989,2.1434,2.3151,2.3853,2.4421,2.5326,2.5965,2.7713,2.9182,3.0447,3.0115
2019-08-16,1.995,2.2583,2.3136,2.4038,2.4517,2.534,2.5949,2.7818,2.9369,3.0548,3.0217
2019-08-19,2.115,2.2416,2.326,2.4003,2.449,2.5373,2.5969,2.7772,2.9192,3.0546,3.0191
2019-08-20,2.165,2.2407,2.3198,2.3845,2.4688,2.5482,2.6012,2.7724,2.9313,3.0597,3.0317
2019-08-21,2.155,2.2688,2.334,2.4348,2.5184,2.599,2.628,2.7726,2.9603,3.0847,3.0567
2019-08-22,2.116,2.2592,2.3374,2.4369,2.5155,2.59,2.6235,2.7856,2.9613,3.0846,3.0543
2019-08-23,2.116,2.2372,2.328,2.4375,2.5193,2.5914,2.6195,2.7785,2.9634,3.0898,3.0644
2019-08-26,2.169,2.2453,2.3327,2.4457,2.547,2.5712,2.6081,2.7741,2.9443,3.0697,3.0494
2019-08-27,2.199,2.3059,2.3482,2.4595,2.5687,2.5808,2.6258,2.7733,2.9508,3.0796,3.052
2019-08-28,2.131,2.3586,2.3768,2.4759,2.5793,2.5962,2.626,2.7742,2.9568,3.0845,3.052
2019-08-29,2.136,2.3756,2.433,2.4858,2.5751,2.586,2.6311,2.7626,2.9297,3.0576,3.0321
2019-08-30,2.136,2.3134,2.4406,2.448,2.556,2.5799,2.6179,2.7798,2.9627,3.0896,3.0573
2019-09-02,2.114,2.2093,2.4352,2.4412,2.5537,2.5835,2.6205,2.7986,2.9773,3.0995,3.0723
2019-09-03,2.077,2.2123,2.4199,2.4402,2.5547,2.5866,2.6235,2.8391,2.9748,3.1042,3.0624
2019-09-04,2.107,2.3375,2.3982,2.4149,2.5408,2.5865,2.63,2.8295,2.9561,3.0916,3.0473
2019-09-05,2.167,2.1841,2.3632,2.4216,2.5271,2.5491,2.6129,2.7644,2.9257,3.0518,3.0173
2019-09-06,2.0865,2.1036,2.3507,2.3942,2.4558,2.5647,2.6102,2.744,2.9081,3.052,3.0173
2019-09-09,2.0865,2.0953,2.3404,2.414,2.4715,2.5843,2.6298,2.7475,2.9361,3.0641,3.025
2019-09-10,2.0965,2.1321,2.3228,2.4063,2.4626,2.5691,2.62,2.7413,2.9548,3.0816,3.0425
2019-09-11,1.9945,2.1341,2.3787,2.3995,2.4924,2.5446,2.6119,2.7468,2.9519,3.0867,3.0525
2019-09-12,1.994,2.178,2.3802,2.3888,2.4939,2.5339,2.6012,2.7454,2.9802,3.117,3.0876
2019-09-16,1.961,2.1376,2.3058,2.4168,2.4848,2.5349,2.5961,2.7575,2.9769,3.1193,3.0926
2019-09-17,2.061,2.0847,2.2825,2.4032,2.4884,2.5351,2.5963,2.7469,2.9879,3.1294,3.1076
2019-09-18,2.061,2.0891,2.2707,2.4,2.5008,2.5455,2.5503,2.747,3.0033,3.1594,3.1278
2019-09-19,2.0629,2.0899,2.2749,2.3169,2.5075,2.5459,2.5507,2.7474,2.9977,3.139,3.1053
2019-09-20,2.0719,2.1566,2.2602,2.3071,2.503,2.5671,2.5718,2.747,2.9894,3.1266,3.098
2019-09-23,1.9719,2.1323,2.2328,2.3166,2.5055,2.5565,2.5652,2.7508,2.9841,3.1267,3.1005
2019-09-24,1.7219,2.138,2.2346,2.2934,2.4939,2.5565,2.5654,2.756,2.9979,3.137,3.1205
2019-09-25,1.6519,2.1447,2.2053,2.2838,2.4967,2.5417,2.5503,2.7545,2.9904,3.1344,3.1157
2019-09-26,1.6519,2.1421,2.2289,2.2767,2.5085,2.5367,2.5457,2.7571,3.0085,3.1545,3.1381
2019-09-27,1.7519,2.1463,2.2354,2.2417,2.4801,2.5317,2.5413,2.7657,3.0163,3.1624,3.1482
2019-09-29,1.7303,2.1395,2.2485,2.2759,2.4322,2.526,2.5493,2.7635,3.0051,3.1545,3.1434
2019-09-30,1.8325,2.1949,2.2572,2.2846,2.428,2.5437,2.5628,2.787,3.0123,3.1703,3.1411
2019-10-08,1.9325,2.1757,2.2239,2.25,2.4279,2.5464,2.5513,2.7845,2.9971,3.1435,3.1063
2019-10-09,1.8069,2.0947,2.1874,2.2452,2.4163,2.5422,2.5643,2.7706,2.9998,3.1411,3.1089
2019-10-10,1.8019,2.156,2.2152,2.2379,2.416,2.5425,2.5651,2.7654,3.0188,3.1587,3.1289
2019-10-11,1.6969,2.1259,2.2115,2.271,2.4341,2.5344,2.5551,2.7719,3.0385,3.1742,3.1564
2019-10-12,1.6969,2.124,2.2076,2.2839,2.4408,2.5353,2.5546,2.7832,3.0466,3.1844,3.1716
2019-10-14,1.6969,2.1333,2.2263,2.2907,2.4769,2.5059,2.5264,2.7834,3.0467,3.1816,3.1641
2019-10-15,1.8449,2.1373,2.2397,2.2973,2.4654,2.5156,2.5499,2.7886,3.0524,3.1889,3.1668
2019-10-16,1.8359,2.1383,2.2444,2.3063,2.4831,2.5296,2.5591,2.7964,3.0074,3.1842,3.1693
2019-10-17,1.7269,2.1276,2.2652,2.2708,2.5033,2.5296,2.5528,2.7855,3.0003,3.1717,3.1569
2019-10-18,1.7599,2.1466,2.216,2.3517,2.5048,2.5375,2.5678,2.7908,2.9803,3.1945,3.187
2019-10-21,1.9099,2.185,2.2294,2.362,2.5093,2.5479,2.5857,2.8134,3.0287,3.2198,3.2196
2019-10-22,2.0599,2.188,2.2289,2.3692,2.5277,2.5572,2.5784,2.82,3.0415,3.2198,3.2196
2019-10-23,1.9149,2.111,2.2196,2.4261,2.5304,2.5803,2.6255,2.8204,3.0266,3.2147,3.2122
2019-10-24,1.7649,2.0456,2.2358,2.4322,2.5281,2.5842,2.6387,2.81,3.0246,3.2174,3.2196
2019-10-25,1.7149,2.0176,2.2349,2.4023,2.5525,2.5911,2.6204,2.8152,3.0273,3.2309,3.2372
2019-10-28,1.6869,2.0611,2.2909,2.4701,2.5762,2.6026,2.6318,2.8452,3.0633,3.2809,3.2924
2019-10-29,1.6269,2.0628,2.2574,2.4772,2.5876,2.6089,2.6369,2.8427,3.0839,3.2828,3.3029
2019-10-30,1.6269,2.1087,2.2994,2.4795,2.6113,2.6303,2.6644,2.9142,3.1239,3.2994,3.3125
2019-10-31,1.9139,2.2554,2.3008,2.4819,2.6128,2.6302,2.6648,2.9097,3.081,3.2679,3.288
2019-11-01,1.8139,2.1564,2.2032,2.5073,2.6257,2.6431,2.6576,2.8806,3.0639,3.2538,3.2757
2019-11-04,1.7639,2.1299,2.2314,2.5061,2.6181,2.6434,2.6654,2.9068,3.0896,3.2804,3.2954
2019-11-05,1.7139,2.1512,2.2177,2.4992,2.5986,2.6336,2.6654,2.8858,3.0598,3.2368,3.2454
2019-11-06,1.7139,2.0899,2.2339,2.553,2.6117,2.634,2.6651,2.874,3.0655,3.2436,3.2555
2019-11-07,1.7139,2.1136,2.3014,2.5316,2.6234,2.6341,2.6588,2.8902,3.0708,3.2486,3.2736
2019-11-08,1.7009,2.1585,2.3867,2.5072,2.5607,2.6233,2.6579,2.8959,3.0656,3.2509,3.2765
2019-11-11,1.6809,2.2205,2.4073,2.4933,2.5444,2.6111,2.6535,2.891,3.0485,3.2275,3.2463
2019-11-12,1.9709,2.2213,2.3699,2.4951,2.558,2.6211,2.6599,2.8964,3.0563,3.22,3.255
2019-11-13,2.1109,2.2217,2.4192,2.5164,2.6388,2.6793,2.6978,2.8909,3.0566,3.2128,3.237
2019-11-14,2.1004,2.1218,2.3654,2.5241,2.6511,2.6593,2.6818,2.901,3.0645,3.224,3.2555
2019-11-15,2.1252,2.1407,2.3704,2.5185,2.6508,2.6619,2.6877,2.8881,3.0517,3.2141,3.2355
2019-11-18,1.9617,1.9773,2.4134,2.5005,2.6067,2.6323,2.6622,2.8617,3.0227,3.1787,3.1993
2019-11-19,1.8617,1.9411,2.3262,2.4719,2.5901,2.6242,2.6473,2.848,2.9977,3.1537,3.1743
2019-11-20,1.7817,1.9377,2.2944,2.4686,2.5884,2.6196,2.6427,2.8421,2.9827,3.1507,3.1747
2019-11-21,1.7317,1.8629,2.3582,2.4556,2.56,2.6089,2.6385,2.8187,2.9684,3.1477,3.1749
2019-11-22,1.8307,1.9048,2.2688,2.4581,2.5614,2.615,2.6379,2.8154,2.9688,3.1494,3.1747
2019-11-25,1.8007,1.9021,2.3135,2.4708,2.5533,2.6211,2.6471,2.8397,2.9949,3.1697,3.1875
2019-11-26,1.8897,1.935,2.2903,2.4511,2.5519,2.6157,2.6515,2.8401,2.9801,3.1562,3.1675
2019-11-27,1.7997,1.9477,2.2853,2.4749,2.5477,2.6177,2.6369,2.8324,2.9853,3.1571,3.17
2019-11-28,1.7451,1.8923,2.2563,2.4388,2.5413,2.6109,2.65,2.8354,2.9827,3.1489,3.165
2019-11-29,1.8534,2.0012,2.262,2.4335,2.5323,2.6131,2.6431,2.832,2.9755,3.1489,3.165
2019-12-02,1.7734,2.0258,2.3004,2.4097,2.5495,2.6143,2.6506,2.8504,3.0065,3.1753,3.2062
2019-12-03,1.8234,2.0571,2.3112,2.4435,2.5645,2.6039,2.6365,2.8426,3.0047,3.1621,3.1746
