date,0d,1m,2m,3m,6m,9m,1y,3y,5y,7y,10y
2025-02-06,1.2672,1.38,1.39,1.3889,1.3431,1.1726,1.21,1.2871,1.3791,1.5125,1.5958
2025-02-07,1.2672,1.3451,1.3649,1.3839,1.3094,1.1735,1.2229,1.2796,1.3945,1.5224,1.6032
2025-02-08,1.3133,1.3426,1.3533,1.3825,1.3181,1.1735,1.2271,1.2758,1.3945,1.5224,1.6057
2025-02-10,1.3853,1.4063,1.4067,1.4198,1.3608,1.219,1.2582,1.3092,1.4377,1.5494,1.6342
2025-02-11,1.4053,1.4101,1.42,1.42,1.3661,1.234,1.2667,1.2967,1.4279,1.5396,1.6274
2025-02-12,1.4154,1.4202,1.4225,1.4225,1.3719,1.2431,1.2671,1.3086,1.438,1.5524,1.6336
2025-02-13,1.4104,1.4152,1.4179,1.4196,1.3662,1.2537,1.2846,1.3272,1.448,1.5625,1.6346
2025-02-14,1.4304,1.4352,1.4189,1.4112,1.387,1.3037,1.3795,1.3747,1.4804,1.5976,1.6546
2025-02-17,1.4654,1.4302,1.4311,1.4997,1.4314,1.3346,1.419,1.3939,1.5035,1.6218,1.6934
2025-02-18,1.5153,1.4799,1.459,1.5016,1.5088,1.3767,1.458,1.4289,1.5335,1.6567,1.7006
2025-02-19,1.5,1.481,1.4906,1.4962,1.5034,1.4431,1.4619,1.4239,1.5029,1.6344,1.6626
2025-02-20,1.48,1.4825,1.4996,1.5003,1.5143,1.4731,1.4758,1.4639,1.5379,1.6657,1.685
2025-02-21,1.48,1.5096,1.5276,1.5282,1.5288,1.4731,1.4797,1.4839,1.6045,1.7028,1.72
2025-02-24,1.47,1.5413,1.594,1.587,1.5339,1.5101,1.4802,1.5239,1.6451,1.7519,1.7625
2025-02-25,1.48,1.5686,1.6248,1.6281,1.5592,1.5197,1.4671,1.5175,1.6222,1.7169,1.7275
2025-02-26,1.51,1.5407,1.5937,1.5997,1.5644,1.5089,1.4537,1.4975,1.61,1.7038,1.7251
2025-02-27,1.51,1.5445,1.6035,1.6096,1.5744,1.5289,1.4974,1.5354,1.644,1.7385,1.7576
2025-02-28,1.5,1.5578,1.5915,1.6096,1.5845,1.5189,1.4597,1.5182,1.6041,1.6918,1.7152
2025-03-03,1.5,1.5528,1.589,1.5893,1.5634,1.491,1.4322,1.4814,1.5565,1.6572,1.6955
2025-03-04,1.47,1.5518,1.5992,1.5972,1.5155,1.4764,1.4397,1.4965,1.5639,1.6745,1.7079
2025-03-05,1.45,1.5668,1.5999,1.5975,1.5161,1.4774,1.4447,1.5016,1.5527,1.6618,1.7083
2025-03-06,1.4624,1.5956,1.6,1.6,1.5816,1.4809,1.4697,1.5468,1.598,1.7117,1.7455
2025-03-07,1.4734,1.5956,1.6,1.6,1.6241,1.5659,1.5547,1.5923,1.6672,1.7773,1.8002
2025-03-10,1.45,1.6298,1.64,1.64,1.6429,1.5634,1.5497,1.6123,1.6744,1.7879,1.8128
2025-03-11,1.4,1.6356,1.6424,1.6403,1.672,1.6214,1.5823,1.6777,1.7368,1.8579,1.8853
2025-03-12,1.4,1.6389,1.6381,1.6301,1.6395,1.5964,1.5779,1.6415,1.6668,1.7894,1.8334
2025-03-13,1.4,1.6226,1.6208,1.6,1.599,1.5897,1.5779,1.6222,1.6792,1.8015,1.8565
2025-03-14,1.4399,1.62,1.62,1.5847,1.5839,1.5747,1.5629,1.6214,1.6416,1.7724,1.8317
2025-03-17,1.495,1.62,1.62,1.6209,1.6437,1.593,1.5879,1.6871,1.7123,1.8587,1.8957
2025-03-18,1.5068,1.6293,1.6255,1.6131,1.6151,1.5838,1.5879,1.6676,1.6974,1.8452,1.8885
2025-03-19,1.46,1.62,1.62,1.6104,1.6395,1.5877,1.5879,1.6607,1.6991,1.8359,1.8708
2025-03-20,1.36,1.61,1.61,1.6,1.5995,1.5604,1.5629,1.6188,1.6741,1.7959,1.8309
2025-03-21,1.33,1.5999,1.5952,1.5901,1.5956,1.5552,1.5579,1.636,1.6981,1.813,1.8458
2025-03-24,1.32,1.5949,1.582,1.58,1.5812,1.5324,1.5354,1.6387,1.6927,1.8022,1.8413
2025-03-25,1.34,1.5899,1.5603,1.57,1.57,1.5363,1.5404,1.6339,1.6773,1.7899,1.8183
2025-03-26,1.36,1.5566,1.5554,1.5402,1.5539,1.5227,1.5279,1.614,1.6517,1.7569,1.7943
2025-03-27,1.36,1.5316,1.54,1.5404,1.5585,1.5228,1.5279,1.5988,1.6579,1.7472,1.8062
2025-03-28,1.36,1.5103,1.5283,1.5208,1.549,1.5266,1.5279,1.5876,1.6562,1.7454,1.8126
2025-03-31,1.3813,1.5193,1.52,1.52,1.5491,1.5357,1.5379,1.606,1.6523,1.7432,1.8129
2025-04-01,1.4653,1.5165,1.52,1.52,1.5528,1.5431,1.5454,1.6268,1.6669,1.7533,1.8104
2025-04-02,1.4538,1.5365,1.5167,1.5233,1.5398,1.5376,1.5404,1.5985,1.6368,1.7259,1.7887
2025-04-03,1.4438,1.5127,1.51,1.5095,1.4967,1.4805,1.4829,1.5263,1.5616,1.649,1.718
2025-04-07,1.4438,1.4901,1.5,1.4496,1.44,1.44,1.4429,1.4664,1.4967,1.5914,1.6318
2025-04-08,1.5,1.5,1.5004,1.5171,1.4913,1.4751,1.4779,1.5062,1.5452,1.6409,1.6633
2025-04-09,1.47,1.47,1.4788,1.4862,1.4827,1.4306,1.4328,1.4689,1.5216,1.626,1.6508
2025-04-10,1.44,1.451,1.4738,1.4509,1.4709,1.4105,1.4128,1.4387,1.4916,1.6018,1.6444
2025-04-11,1.4,1.4179,1.451,1.38,1.3816,1.3945,1.3978,1.4315,1.4895,1.6024,1.6568
2025-04-14,1.4,1.4294,1.4296,1.4,1.4005,1.4123,1.4153,1.4605,1.5043,1.5974,1.6584
2025-04-15,1.38,1.3988,1.4002,1.4099,1.4105,1.4199,1.4228,1.4621,1.5015,1.6007,1.6583
2025-04-16,1.3993,1.4,1.4,1.4002,1.4128,1.415,1.4178,1.4618,1.4896,1.5918,1.643
2025-04-17,1.348,1.4287,1.4201,1.4189,1.412,1.4251,1.4301,1.4741,1.5048,1.5992,1.6522
2025-04-18,1.3601,1.42,1.42,1.42,1.422,1.43,1.43,1.4822,1.504,1.5952,1.6493
2025-04-21,1.4,1.435,1.4452,1.4844,1.5145,1.44,1.448,1.4945,1.5303,1.6128,1.6664
2025-04-22,1.3777,1.425,1.4416,1.4638,1.5042,1.4326,1.4432,1.4866,1.5179,1.5978,1.6509
2025-04-23,1.3777,1.44,1.4416,1.4738,1.504,1.4353,1.4513,1.5018,1.5379,1.6153,1.6611
2025-04-24,1.3377,1.4315,1.4416,1.4531,1.4989,1.4451,1.4532,1.5208,1.547,1.6208,1.664
2025-04-25,1.3377,1.4312,1.4416,1.4468,1.4793,1.45,1.4501,1.5192,1.5433,1.6158,1.6606
2025-04-27,1.3571,1.4112,1.4566,1.4618,1.4793,1.45,1.4501,1.523,1.5443,1.6161,1.6607
2025-04-28,1.3621,1.4112,1.45,1.4508,1.4697,1.46,1.4601,1.5177,1.5393,1.6029,1.6483
2025-04-29,1.3624,1.4512,1.4523,1.485,1.4784,1.455,1.455,1.5009,1.5352,1.5822,1.6241
2025-04-30,1.4121,1.4483,1.4494,1.4659,1.4691,1.45,1.4599,1.4766,1.5163,1.5806,1.6243
2025-05-06,1.3921,1.4452,1.4496,1.4797,1.467,1.4525,1.4624,1.4939,1.5255,1.5832,1.6298
2025-05-07,1.37,1.44,1.4408,1.4496,1.4379,1.435,1.4474,1.4815,1.5156,1.597,1.6418
2025-05-08,1.35,1.42,1.4268,1.4161,1.41,1.4107,1.4149,1.4504,1.5009,1.569,1.6331
2025-05-09,1.35,1.39,1.3968,1.4,1.4005,1.4073,1.4194,1.4633,1.4957,1.572,1.6351
2025-05-12,1.35,1.4,1.4,1.4101,1.4106,1.4073,1.4232,1.4661,1.5519,1.622,1.688
2025-05-13,1.35,1.4,1.41,1.4102,1.4184,1.4073,1.4131,1.4533,1.5421,1.6067,1.6704
2025-05-14,1.35,1.3887,1.3987,1.4061,1.4111,1.4123,1.4228,1.4727,1.5622,1.6215,1.6736
2025-05-15,1.35,1.3919,1.4,1.3902,1.4048,1.4248,1.4385,1.5048,1.577,1.6338,1.6798
2025-05-16,1.34,1.3926,1.4,1.3954,1.4159,1.4323,1.4508,1.507,1.577,1.6329,1.6793
2025-05-19,1.37,1.3994,1.4157,1.433,1.435,1.4348,1.4429,1.4973,1.5672,1.6146,1.6893
2025-05-20,1.35,1.4006,1.4163,1.4321,1.4128,1.4323,1.4483,1.5041,1.5722,1.616,1.7004
2025-05-21,1.32,1.4155,1.4208,1.4332,1.4342,1.4355,1.4496,1.4997,1.5647,1.6166,1.71
2025-05-22,1.325,1.4155,1.4222,1.4324,1.4477,1.438,1.4495,1.4958,1.5649,1.6168,1.7186
2025-05-23,1.3204,1.4225,1.425,1.4261,1.4461,1.4405,1.4481,1.4956,1.565,1.6131,1.7208
2025-05-26,1.3154,1.4206,1.4268,1.4418,1.4599,1.448,1.4581,1.4944,1.5628,1.6124,1.7201
2025-05-27,1.3054,1.4175,1.4293,1.4474,1.46,1.4555,1.4649,1.499,1.5703,1.6259,1.7261
2025-05-28,1.3004,1.421,1.4438,1.4637,1.4793,1.4625,1.4628,1.5002,1.5753,1.6296,1.6832
2025-05-29,1.3004,1.4326,1.4579,1.4713,1.4741,1.4675,1.4783,1.5153,1.5903,1.6419,1.6877
2025-05-30,1.3004,1.4276,1.4409,1.4462,1.4504,1.455,1.4552,1.4777,1.564,1.6254,1.6712
2025-06-03,1.3002,1.4301,1.45,1.44,1.4405,1.4577,1.4627,1.4877,1.5797,1.6352,1.6764
2025-06-04,1.3027,1.4301,1.4425,1.4302,1.436,1.4493,1.4527,1.4703,1.565,1.6257,1.6704
2025-06-05,1.3122,1.4262,1.4175,1.4177,1.4264,1.4337,1.4352,1.4555,1.5585,1.6221,1.6741
2025-06-06,1.3002,1.4077,1.4,1.4,1.41,1.41,1.4102,1.4354,1.5459,1.5929,1.6547
2025-06-09,1.2859,1.415,1.415,1.4199,1.41,1.41,1.4102,1.4354,1.5437,1.5917,1.6559
2025-06-10,1.2859,1.4,1.4,1.4059,1.4098,1.4075,1.4077,1.4509,1.5456,1.5954,1.6569
2025-06-11,1.2859,1.3924,1.395,1.3852,1.4018,1.4047,1.4052,1.4385,1.5426,1.5815,1.642
2025-06-12,1.2859,1.3853,1.3867,1.3898,1.3814,1.4015,1.4052,1.4408,1.5437,1.5886,1.6475
2025-06-13,1.2789,1.3753,1.38,1.38,1.3813,1.3973,1.4002,1.4258,1.5447,1.587,1.644
2025-06-16,1.2789,1.38,1.38,1.3858,1.3954,1.3983,1.3987,1.4054,1.5401,1.5883,1.6432
2025-06-17,1.2966,1.3676,1.37,1.37,1.375,1.37,1.3702,1.3808,1.5101,1.5745,1.6364
2025-06-18,1.2936,1.3546,1.36,1.3503,1.3723,1.36,1.3602,1.3889,1.5082,1.5758,1.6384
2025-06-19,1.2946,1.3451,1.35,1.3502,1.3628,1.3639,1.3642,1.397,1.5078,1.5781,1.6425
2025-06-20,1.2946,1.34,1.34,1.3405,1.3599,1.355,1.3552,1.4,1.5025,1.5743,1.6396
2025-06-23,1.3046,1.3237,1.3356,1.3447,1.3695,1.355,1.3552,1.4028,1.5027,1.579,1.6418
2025-06-24,1.3054,1.32,1.3201,1.3297,1.353,1.3622,1.3627,1.4133,1.5129,1.5938,1.648
2025-06-25,1.2946,1.3001,1.3265,1.3342,1.3528,1.3644,1.3652,1.4108,1.5214,1.6063,1.6544
2025-06-26,1.2946,1.3003,1.3182,1.3199,1.3538,1.3623,1.3627,1.4057,1.5139,1.6038,1.6462
2025-06-27,1.2956,1.3006,1.3254,1.3303,1.3591,1.3448,1.3452,1.3931,1.5065,1.6028,1.6462
2025-06-30,1.279,1.284,1.3083,1.3222,1.34,1.34,1.3402,1.3959,1.5129,1.6123,1.6469
2025-07-01,1.2574,1.2924,1.2983,1.3021,1.335,1.3374,1.3377,1.3985,1.5075,1.6098,1.6433
2025-07-02,1.2324,1.2941,1.2999,1.3007,1.3321,1.3349,1.3352,1.391,1.4975,1.6033,1.6396
2025-07-03,1.2124,1.2841,1.2904,1.2907,1.3244,1.3369,1.3372,1.3772,1.4933,1.6026,1.6407
2025-07-04,1.2024,1.2784,1.28,1.2807,1.3187,1.3357,1.3362,1.3791,1.4929,1.603,1.6433
2025-07-07,1.2104,1.2784,1.28,1.2814,1.3194,1.3398,1.3402,1.3813,1.4932,1.6035,1.6406
2025-07-08,1.2146,1.2784,1.28,1.2811,1.3106,1.3545,1.3552,1.3884,1.5032,1.6057,1.6444
2025-07-09,1.2171,1.2767,1.28,1.2811,1.3131,1.3595,1.3602,1.3942,1.5141,1.6058,1.6446
2025-07-10,1.2222,1.2776,1.28,1.2811,1.3194,1.3721,1.3727,1.4098,1.5236,1.6167,1.6616
2025-07-11,1.2189,1.2787,1.28,1.2812,1.3182,1.3698,1.3702,1.4158,1.5292,1.6305,1.6653
2025-07-14,1.2363,1.28,1.2807,1.2878,1.3219,1.375,1.3752,1.4267,1.5417,1.636,1.6726
2025-07-15,1.2713,1.28,1.28,1.2891,1.3176,1.365,1.3652,1.4108,1.5251,1.6187,1.6557
2025-07-16,1.2575,1.28,1.2802,1.2898,1.3239,1.3541,1.3573,1.4116,1.5273,1.6195,1.6617
2025-07-17,1.2575,1.2809,1.281,1.3067,1.3305,1.3503,1.3548,1.4114,1.5248,1.6195,1.663
2025-07-18,1.2477,1.2809,1.2811,1.3019,1.3244,1.343,1.349,1.4043,1.5256,1.6195,1.6652
2025-07-21,1.2263,1.2766,1.2957,1.3353,1.3748,1.3451,1.3565,1.4202,1.5421,1.6375,1.6774
2025-07-22,1.1763,1.2666,1.3048,1.3056,1.3698,1.3476,1.359,1.4229,1.5559,1.653,1.6907
2025-07-23,1.1837,1.2816,1.31,1.3058,1.365,1.3625,1.3741,1.4467,1.5749,1.6685,1.7041
2025-07-24,1.25,1.31,1.31,1.3008,1.3699,1.391,1.3941,1.4744,1.5939,1.6933,1.7376
2025-07-25,1.24,1.2917,1.3,1.3014,1.3725,1.3804,1.3835,1.4777,1.6048,1.6926,1.7324
2025-07-28,1.23,1.2879,1.3115,1.3441,1.3724,1.3601,1.3634,1.455,1.5848,1.6751,1.7146
2025-07-29,1.23,1.2963,1.3237,1.3574,1.3849,1.3763,1.4111,1.4793,1.6107,1.7126,1.7466
2025-07-30,1.18,1.2765,1.3155,1.3324,1.3898,1.3806,1.3957,1.4558,1.5859,1.6951,1.718
2025-07-31,1.1761,1.29,1.29,1.3274,1.3797,1.3681,1.3807,1.443,1.571,1.6762,1.7044
2025-08-01,1.1761,1.2946,1.309,1.3249,1.3697,1.3606,1.3734,1.4451,1.5686,1.6724,1.7059
2025-08-04,1.1671,1.2846,1.3088,1.3106,1.3497,1.3466,1.3697,1.4392,1.5768,1.6689,1.7083
2025-08-05,1.1681,1.2833,1.295,1.3106,1.3439,1.3556,1.3692,1.4392,1.5719,1.6644,1.7061
2025-08-06,1.1888,1.2697,1.2922,1.3106,1.3335,1.3571,1.3654,1.4295,1.562,1.6594,1.6999
2025-08-07,1.1888,1.29,1.29,1.2915,1.3335,1.3562,1.3608,1.4227,1.5471,1.6576,1.6894
2025-08-08,1.1988,1.2783,1.28,1.2966,1.3356,1.3475,1.3506,1.4159,1.5454,1.6576,1.6891
2025-08-11,1.2188,1.2734,1.2794,1.3095,1.341,1.3533,1.3617,1.4321,1.5629,1.68,1.7203
2025-08-12,1.2188,1.2738,1.2795,1.3036,1.3424,1.3614,1.3664,1.4257,1.5683,1.69,1.7271
2025-08-13,1.22,1.2749,1.2799,1.2959,1.3404,1.3567,1.3615,1.4092,1.5637,1.6875,1.7262
2025-08-14,1.2237,1.2992,1.2802,1.2815,1.3749,1.359,1.3665,1.4154,1.5638,1.6965,1.7341
2025-08-15,1.2237,1.2987,1.28,1.282,1.3773,1.3607,1.3665,1.4091,1.5948,1.707,1.7465
2025-08-18,1.2537,1.3211,1.3799,1.3701,1.3897,1.3808,1.3865,1.4466,1.6398,1.7525,1.7872
2025-08-19,1.2898,1.3211,1.3727,1.38,1.38,1.382,1.3925,1.4907,1.6246,1.7475,1.7725
2025-08-20,1.2898,1.3211,1.36,1.3603,1.38,1.381,1.3866,1.5059,1.6399,1.7675,1.782
2025-08-21,1.2998,1.3211,1.36,1.3604,1.3799,1.3785,1.3848,1.5112,1.6295,1.7475,1.7667
2025-08-22,1.2711,1.3211,1.35,1.3507,1.3799,1.3746,1.3707,1.5064,1.6324,1.7525,1.7818
2025-08-25,1.2372,1.3107,1.3525,1.3607,1.3696,1.3621,1.3608,1.5022,1.6227,1.735,1.7643
2025-08-26,1.2269,1.2855,1.35,1.3513,1.3721,1.3539,1.3597,1.4973,1.6215,1.7295,1.7598
2025-08-27,1.2,1.2505,1.3458,1.3463,1.3757,1.3535,1.3632,1.4925,1.6259,1.7195,1.7988
2025-08-28,1.2,1.2536,1.3458,1.3463,1.3796,1.3562,1.3692,1.4977,1.6442,1.7445,1.8478
2025-08-29,1.2,1.2536,1.3508,1.3513,1.3582,1.3546,1.3698,1.4776,1.6322,1.732,1.8379
2025-09-01,1.18,1.246,1.3408,1.3513,1.36,1.36,1.3646,1.4776,1.6234,1.722,1.8257
2025-09-02,1.175,1.246,1.3308,1.3513,1.3581,1.3588,1.3654,1.4751,1.6148,1.7145,1.8167
2025-09-03,1.1773,1.2487,1.3375,1.3513,1.3588,1.3605,1.368,1.4701,1.5931,1.692,1.7984
2025-09-04,1.1723,1.2462,1.3275,1.3513,1.3586,1.3653,1.3777,1.4751,1.5967,1.697,1.806
2025-09-05,1.1823,1.2548,1.3267,1.3491,1.3546,1.3724,1.3959,1.4876,1.6121,1.722,1.826
2025-09-08,1.175,1.2598,1.3535,1.3719,1.3903,1.3922,1.4,1.495,1.6229,1.742,1.8514
2025-09-09,1.18,1.2709,1.364,1.3765,1.4,1.4,1.4,1.495,1.6283,1.7495,1.8641
2025-09-10,1.18,1.2784,1.3652,1.3767,1.4017,1.4141,1.415,1.5048,1.6492,1.7795,1.8992
2025-09-11,1.16,1.2605,1.3663,1.3768,1.4,1.4,1.4,1.4923,1.621,1.757,1.8743
2025-09-12,1.16,1.2549,1.3661,1.3741,1.4,1.4,1.4,1.4973,1.6139,1.7445,1.867
2025-09-15,1.18,1.2547,1.3699,1.3782,1.3956,1.3974,1.3975,1.4973,1.6187,1.747,1.8724
2025-09-16,1.13,1.2547,1.3707,1.3783,1.3917,1.3973,1.3975,1.5083,1.5891,1.717,1.8527
2025-09-17,1.1,1.253,1.373,1.3813,1.3998,1.3948,1.395,1.4953,1.5688,1.7225,1.8349
2025-09-18,1.1064,1.2594,1.3719,1.3822,1.3993,1.3873,1.3875,1.5053,1.5896,1.7607,1.8546
2025-09-19,1.0969,1.2499,1.3775,1.3805,1.3998,1.3898,1.39,1.5124,1.6186,1.7934,1.8789
2025-09-22,1.1069,1.2972,1.3911,1.401,1.4079,1.3823,1.3825,1.5049,1.6091,1.7791,1.8647
2025-09-23,1.0929,1.3172,1.4055,1.415,1.415,1.3848,1.385,1.5245,1.6238,1.7967,1.877
2025-09-24,1.0979,1.3461,1.3965,1.4005,1.4082,1.3898,1.39,1.5335,1.6477,1.8194,1.9022
2025-09-25,1.093,1.3186,1.3987,1.4004,1.4128,1.3923,1.3925,1.5336,1.6398,1.8192,1.884
2025-09-26,1.043,1.3186,1.3751,1.4,1.4,1.3823,1.3825,1.5401,1.6234,1.8046,1.8768
2025-09-28,1.038,1.3186,1.3751,1.4,1.4,1.3824,1.3865,1.5359,1.6188,1.8075,1.8781
2025-09-29,1.039,1.3191,1.3798,1.3802,1.4097,1.3673,1.3825,1.5349,1.635,1.8152,1.887
2025-09-30,1.103,1.1691,1.3098,1.3385,1.3897,1.3507,1.3653,1.5204,1.6036,1.7733,1.8605
2025-10-09,1.1012,1.1691,1.3,1.3066,1.3982,1.357,1.3741,1.5144,1.5979,1.7651,1.8466
2025-10-10,1.0982,1.1791,1.2967,1.3001,1.3884,1.3563,1.3741,1.5198,1.605,1.7676,1.846
2025-10-11,1.0982,1.1685,1.2915,1.2949,1.3833,1.3515,1.3691,1.5029,1.5794,1.7428,1.8206
2025-10-13,1.1132,1.1785,1.3113,1.3197,1.3791,1.3654,1.3841,1.5114,1.5983,1.7654,1.8383
2025-10-14,1.1232,1.2209,1.3115,1.3197,1.384,1.3898,1.4091,1.5102,1.59,1.7483,1.8368
2025-10-15,1.1242,1.2309,1.3315,1.3315,1.3877,1.3969,1.4166,1.5183,1.5949,1.7561,1.8449
2025-10-16,1.1242,1.2409,1.3249,1.3283,1.388,1.397,1.4166,1.5203,1.5975,1.7484,1.8407
2025-10-17,1.1242,1.2401,1.3249,1.3269,1.3804,1.3937,1.4434,1.514,1.5899,1.7359,1.8246
2025-10-20,1.1242,1.2535,1.3419,1.3612,1.405,1.3975,1.4713,1.536,1.6104,1.7617,1.8498
2025-10-21,1.1142,1.2635,1.3583,1.3603,1.3959,1.4006,1.4737,1.5311,1.6033,1.7517,1.8357
2025-10-22,1.0842,1.2786,1.3485,1.3505,1.397,1.4064,1.4789,1.5332,1.6027,1.7561,1.8293
2025-10-23,1.0842,1.2936,1.3386,1.3509,1.3975,1.4074,1.4764,1.5325,1.6061,1.7672,1.8391
2025-10-24,1.0842,1.3036,1.3297,1.3524,1.3936,1.4083,1.4716,1.5294,1.6174,1.7731,1.8486
2025-10-27,1.1542,1.3071,1.3439,1.363,1.4014,1.4108,1.4621,1.5169,1.6054,1.7574,1.8423
2025-10-28,1.1542,1.2935,1.313,1.3555,1.3865,1.3958,1.4311,1.4655,1.5724,1.7235,1.8179
2025-10-29,1.1442,1.2749,1.281,1.3165,1.3663,1.372,1.3918,1.4254,1.5783,1.7023,1.8208
2025-10-30,1.0442,1.2664,1.2725,1.2955,1.3522,1.3606,1.3831,1.4132,1.5609,1.6834,1.8098
2025-10-31,1.0442,1.2689,1.2775,1.2885,1.3535,1.3656,1.3826,1.4146,1.5662,1.6768,1.7954
2025-11-03,1.1042,1.2879,1.2909,1.2958,1.3544,1.3656,1.3892,1.4211,1.5768,1.6819,1.7944
2025-11-04,1.1042,1.2889,1.2928,1.2985,1.3662,1.3806,1.3926,1.4311,1.5795,1.6872,1.7984
2025-11-05,1.1242,1.2896,1.2928,1.2929,1.368,1.3856,1.404,1.4452,1.5794,1.6884,1.7964
2025-11-06,1.1042,1.2946,1.2953,1.2993,1.3754,1.3856,1.4011,1.4479,1.5856,1.7015,1.81
2025-11-07,1.1242,1.2946,1.2997,1.3093,1.3789,1.3856,1.4045,1.4449,1.5873,1.7138,1.8142
2025-11-10,1.1442,1.2946,1.295,1.3355,1.3739,1.3831,1.3994,1.4449,1.583,1.7066,1.8139
2025-11-11,1.1542,1.295,1.3092,1.3447,1.3682,1.3878,1.4048,1.4384,1.5754,1.7073,1.8119
2025-11-12,1.1542,1.295,1.3177,1.3452,1.3713,1.3953,1.409,1.438,1.568,1.7011,1.8071
2025-11-13,1.1442,1.295,1.3302,1.3429,1.3702,1.3953,1.409,1.4405,1.5783,1.7075,1.8126
2025-11-14,1.1242,1.285,1.3152,1.3465,1.3701,1.3916,1.4104,1.4397,1.5816,1.7128,1.814
2025-11-17,1.1642,1.2825,1.3175,1.3798,1.3952,1.3966,1.4064,1.4381,1.5846,1.7077,1.8109
2025-11-18,1.1812,1.2869,1.3081,1.3811,1.4003,1.4017,1.4056,1.4381,1.5899,1.7075,1.8121
2025-11-19,1.1612,1.2916,1.3138,1.3857,1.4099,1.4017,1.4027,1.4386,1.5953,1.7132,1.8179
2025-11-20,1.1513,1.2913,1.3078,1.3844,1.4001,1.4007,1.404,1.4356,1.5852,1.7012,1.8135
2025-11-21,1.1563,1.2863,1.3104,1.3849,1.4002,1.4007,1.4008,1.4348,1.5907,1.7053,1.8166
2025-11-24,1.1613,1.2763,1.3105,1.3898,1.4098,1.4032,1.4034,1.4348,1.5944,1.7001,1.821
2025-11-25,1.1613,1.2761,1.3105,1.3905,1.4097,1.4033,1.4052,1.4338,1.6019,1.7105,1.8301
2025-11-26,1.1713,1.2761,1.3205,1.3922,1.4122,1.4052,1.4067,1.4368,1.6203,1.7335,1.8462
2025-11-27,1.1713,1.2762,1.3255,1.4073,1.4474,1.4057,1.4093,1.4501,1.6304,1.7518,1.8537
2025-11-28,1.1613,1.2661,1.3184,1.3987,1.4373,1.3982,1.4017,1.4351,1.6183,1.7432,1.8412
2025-12-01,1.19,1.2661,1.3744,1.45,1.4391,1.4082,1.4116,1.4353,1.6111,1.7351,1.8366
2025-12-02,1.19,1.2664,1.4318,1.4499,1.4336,1.4035,1.4081,1.4369,1.6165,1.7387,1.8442
2025-12-03,1.19,1.2764,1.4171,1.43,1.4243,1.4048,1.4116,1.4329,1.6196,1.743,1.8519
