date,0d,1m,2m,3m,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y
2016/10/14,1.8502,1.9098,1.9078,1.9427,2.0644,2.1367,2.1381,,2.378,,2.4677,,2.6728,,,2.6952
2016/10/17,1.8562,1.9548,1.9546,1.9803,2.0693,2.1402,2.1495,,2.3884,,2.4694,,2.6658,,,2.6904
2016/10/18,1.8702,1.9368,1.9525,1.975,2.0722,2.1392,2.1446,,2.3191,,2.4631,,2.6688,,,2.6965
2016/10/19,1.9202,1.9342,1.9506,1.9665,2.0914,2.1397,2.1361,,2.3087,,2.4351,,2.652,,,2.6664
2016/10/20,1.9122,1.9258,1.9346,1.9519,2.0823,2.1361,2.1361,,2.2926,,2.4271,,2.624,,,2.6518
2016/10/21,1.9062,1.9656,1.9557,1.9777,2.0383,2.1284,2.1461,,2.3024,,2.4056,,2.5903,,,2.6451
2016/10/24,1.9152,1.9279,1.9524,1.9765,2.0094,2.1349,2.1593,,2.3177,,2.4124,,2.5989,,,2.6595
2016/10/25,1.9517,1.9717,1.9805,1.9981,2.0095,2.1292,2.1493,,2.3025,,2.409,,2.611,,,2.6859
2016/10/26,2.0178,2.0143,2.0201,2.0293,2.0413,2.1557,2.1803,,2.3385,,2.4556,,2.6549,,,2.72
2016/10/27,2.0633,2.0012,2.0047,2.0211,2.0403,2.1702,2.187,,2.3489,,2.446,,2.6622,,,2.7068
2016/10/28,1.9976,1.9541,2.0046,2.0087,2.0293,2.1557,2.1751,,2.3397,,2.4412,,2.664,,,2.7027
