date,0d,1m,2m,3m,6m,9m,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y
2013-03-06,2.0127,2.4172,2.6854,2.7004,2.7174,2.7333,2.7639,3.0479,3.0943,3.2509,3.2571,3.4395,3.4672,3.5161,3.5515,3.5802
2013-03-07,1.6407,2.2933,2.6979,2.7071,2.7233,2.7376,2.7645,3.0508,3.0972,3.2637,3.2768,3.4422,3.4727,3.5164,3.551,3.5813
2013-03-08,1.6227,2.2727,2.6857,2.6975,2.734,2.7405,2.7675,3.0559,3.1025,3.2661,3.2792,3.4425,3.4756,3.519,3.5587,3.5816
2013-03-11,1.3862,2.2054,2.7185,2.7345,2.7438,2.7441,2.7719,3.0567,3.1119,3.2819,3.2976,3.4557,3.4827,3.5241,3.5559,3.583
2013-03-12,1.2497,2.1607,2.7235,2.7346,2.7438,2.744,2.7669,3.0583,3.1015,3.27,3.2879,3.4509,3.4834,3.5246,3.5588,3.5897
2013-03-13,1.2267,2.1537,2.7235,2.7347,2.7389,2.7395,2.7659,3.0526,3.0984,3.2621,3.2791,3.4512,3.4778,3.5241,3.5594,3.5898
2013-03-14,1.2117,2.1517,2.7274,2.7347,2.7399,2.734,2.7687,3.0554,3.1065,3.2671,3.2838,3.4515,3.4808,3.5281,3.563,3.5919
2013-03-15,1.2486,2.1635,2.7174,2.7216,2.7249,2.7311,2.7503,3.0508,3.1047,3.2782,3.2989,3.4617,3.4906,3.5283,3.5611,3.5919
2013-03-18,1.7386,2.3366,2.7032,2.7097,2.7152,2.7152,2.7594,3.0539,3.1075,3.2723,3.2983,3.4622,3.4879,3.5304,3.5699,3.5971
2013-03-19,1.5127,2.2396,2.6952,2.7097,2.7248,2.7152,2.7514,3.0573,3.0953,3.2756,3.2954,3.4624,3.4882,3.533,3.5654,3.5922
2013-03-20,1.2657,2.1539,2.6951,2.6997,2.6661,2.6666,2.7441,3.0631,3.0963,3.2806,3.2936,3.4619,3.48,3.5296,3.5569,3.5722
2013-03-21,1.1726,2.1189,2.695,2.6996,2.6584,2.6507,2.7341,3.0635,3.0964,3.2876,3.3051,3.4629,3.4885,3.535,3.563,3.5819
2013-03-22,1.0917,2.0576,2.6772,2.7107,2.6316,2.629,2.7341,3.0639,3.0961,3.2821,3.306,3.4629,3.4876,3.5381,3.564,3.5816
2013-03-25,1.0187,2.0331,2.6586,2.6701,2.5963,2.6032,2.7221,3.0621,3.0965,3.2758,3.3028,3.4633,3.4859,3.533,3.5598,3.577
2013-03-26,1.0587,2.0997,2.6978,2.6701,2.6056,2.6045,2.7121,3.0628,3.0965,3.276,3.3029,3.4673,3.488,3.5359,3.5596,3.5717
2013-03-27,1.1757,2.1313,2.7078,2.67,2.6244,2.6045,2.6879,3.0586,3.1053,3.2796,3.303,3.4679,3.4872,3.5366,3.5548,3.5611
2013-03-28,1.2347,2.1555,2.708,2.6699,2.6356,2.6234,2.6855,3.0389,3.0912,3.2713,3.2999,3.4597,3.4726,3.525,3.5474,3.5505
2013-03-29,2.1686,2.4982,2.6959,2.6658,2.63,2.6221,2.679,3.0345,3.0917,3.2693,3.2972,3.4646,3.4751,3.5299,3.5399,3.5392
2013-04-01,1.4762,2.2388,2.6988,2.6677,2.6177,2.6199,2.6799,3.0257,3.0744,3.2435,3.2741,3.4482,3.4514,3.5153,3.5301,3.5303
2013-04-02,1.5036,2.2508,2.6991,2.6581,2.622,2.6209,2.6716,2.9828,3.0253,3.2267,3.2434,3.416,3.4244,3.4953,3.5077,3.5106
2013-04-03,1.5776,2.2772,2.6991,2.6485,2.6271,2.6232,2.6741,2.9706,3.0255,3.2085,3.2305,3.3943,3.4153,3.4896,3.4986,3.5005
2013-04-07,1.5177,2.2256,2.6504,2.6356,2.6168,2.6203,2.6702,2.9629,3.016,3.1889,3.2143,3.3826,3.3959,3.474,3.4878,3.4907
2013-04-08,1.6654,2.2669,2.6278,2.5862,2.5768,2.5759,2.6432,2.9948,3.0374,3.2237,3.2392,3.4005,3.4076,3.4808,3.4888,3.4905
2013-04-09,1.6247,2.2568,2.6361,2.5812,2.582,2.581,2.6421,2.9739,3.0244,3.204,3.2261,3.388,3.4056,3.4666,3.47,3.4705
2013-04-10,1.6082,2.2492,2.6338,2.5809,2.5223,2.5888,2.6504,2.9609,3.0072,3.1841,3.2064,3.3837,3.3999,3.4576,3.4598,3.4624
2013-04-11,1.5516,2.2186,2.621,2.5654,2.5272,2.5855,2.6575,2.9782,3.021,3.2,3.217,3.3979,3.403,3.4676,3.4698,3.4705
2013-04-12,1.5085,2.1958,2.6083,2.5677,2.5635,2.618,2.679,2.9756,3.0067,3.19,3.208,3.3951,3.3996,3.4618,3.4647,3.4655
2013-04-15,1.538,2.2052,2.6055,2.5844,2.5747,2.6048,2.6636,2.9762,3.0103,3.1889,3.1959,3.3763,3.3795,3.4368,3.44,3.4405
2013-04-16,1.5016,2.1444,2.5541,2.5742,2.5795,2.6197,2.6719,2.9602,2.9813,3.1469,3.1589,3.339,3.3451,3.3892,3.3981,3.4005
2013-04-17,1.4985,2.1397,2.5544,2.5793,2.5797,2.6326,2.7085,2.9746,2.9897,3.1673,3.1903,3.349,3.3537,3.4017,3.4094,3.4131
2013-04-18,1.6926,2.2191,2.5566,2.5746,2.5943,2.6306,2.7585,2.9791,3.0087,3.1886,3.2081,3.3748,3.3819,3.4158,3.4411,3.4431
2013-04-19,1.9877,2.3414,2.5745,2.5919,2.6178,2.7123,2.8663,2.9838,3.0185,3.1972,3.2214,3.3849,3.3829,3.4248,3.4449,3.4503
2013-04-22,2.1216,2.3845,2.5795,2.6108,2.6895,2.7276,2.8898,3.0042,3.0423,3.2048,3.2349,3.4149,3.4179,3.4579,3.4753,3.4867
2013-04-23,2.4546,2.5325,2.5795,2.5628,2.7318,2.7695,2.8495,2.9689,3.031,3.1697,3.1999,3.3778,3.3829,3.4294,3.4645,3.4629
2013-04-24,2.7274,2.6885,2.6497,2.6122,2.7824,2.7906,2.8243,2.9661,3.0268,3.1725,3.1978,3.3583,3.3648,3.4246,3.4426,3.4498
2013-04-25,2.9574,2.8079,2.6797,2.6466,2.7776,2.7859,2.8311,2.9695,3.0104,3.1729,3.1953,3.345,3.3513,3.415,3.4277,3.4314
2013-04-26,1.6664,2.8534,2.6748,2.6417,2.7789,2.8088,2.8162,2.9665,3.008,3.1407,3.1503,3.3449,3.3501,3.415,3.4277,3.4313
2013-04-27,1.6824,2.81,2.6746,2.6368,2.7599,2.788,2.7905,2.9609,2.9966,3.122,3.1406,3.3349,3.3452,3.41,3.4277,3.4311
2013-04-28,1.6764,2.75,2.6685,2.6307,2.7405,2.7579,2.7842,2.9602,2.975,3.1194,3.1329,3.3352,3.3458,3.4145,3.4277,3.4314
2013-05-02,1.6464,2.608,2.6415,2.6134,2.7333,2.7475,2.7768,2.9523,2.9801,3.1166,3.1471,3.3206,3.3302,3.3889,3.4067,3.4119
2013-05-03,1.8464,2.5417,2.5978,2.5901,2.6841,2.7552,2.7759,2.9513,2.9783,3.1094,3.1346,3.3226,3.3302,3.3789,3.4078,3.4212
2013-05-06,1.8264,2.5417,2.6128,2.5952,2.7139,2.7843,2.8008,2.9733,3.0029,3.1349,3.147,3.3363,3.3402,3.3834,3.4256,3.4354
2013-05-07,1.5064,2.5587,2.6127,2.5902,2.7195,2.79,2.8052,2.9664,2.997,3.0898,3.0962,3.3295,3.3245,3.3715,3.4256,3.4261
2013-05-08,1.4564,2.5652,2.6371,2.6124,2.7437,2.8227,2.8329,2.9683,3.0127,3.1247,3.1282,3.3461,3.3551,3.3738,3.4316,3.4345
2013-05-09,1.5564,2.5812,2.657,2.6642,2.7403,2.823,2.833,2.9701,3.0216,3.1197,3.1232,3.3341,3.3351,3.3688,3.4237,3.4317
2013-05-10,1.5864,2.5827,2.662,2.6612,2.7095,2.8299,2.8305,2.9865,3.0375,3.0948,3.1003,3.3153,3.3253,3.3688,3.4198,3.4212
2013-05-13,1.6037,2.6267,2.6631,2.6844,2.7648,2.8398,2.8416,2.9869,3.0468,3.0968,3.098,3.3257,3.3328,3.3623,3.4218,3.4238
2013-05-14,1.6864,2.6187,2.6589,2.6847,2.7287,2.8171,2.8412,2.9776,3.0594,3.1008,3.1016,3.3274,3.3303,3.3622,3.4226,3.4248
2013-05-15,1.6909,2.5617,2.6987,2.722,2.741,2.8193,2.8298,2.9863,3.0601,3.103,3.1373,3.3186,3.3204,3.3615,3.4167,3.4218
2013-05-16,2.1484,2.7087,2.7132,2.7271,2.7405,2.8381,2.8459,2.9972,3.0627,3.1069,3.1435,3.3186,3.325,3.3618,3.4145,3.4219
2013-05-17,2.2903,3.0088,2.7054,2.7298,2.7498,2.8538,2.8622,3.008,3.0627,3.105,3.1436,3.3381,3.3401,3.3637,3.4185,3.4213
2013-05-20,2.4034,3.4588,2.7595,2.7618,2.7648,2.8561,2.8653,3.0378,3.0761,3.1168,3.1436,3.3408,3.3412,3.3637,3.423,3.4253
2013-05-21,2.8064,3.4538,2.7595,2.7719,2.7925,2.8561,2.8812,3.0352,3.0831,3.1208,3.1436,3.3437,3.3451,3.3685,3.424,3.4253
2013-05-22,2.8704,3.3978,2.7718,2.7672,2.7793,2.8632,2.8714,3.0315,3.0809,3.1197,3.1445,3.3438,3.34,3.3681,3.4106,3.4153
2013-05-23,2.9274,3.3768,2.7642,2.7674,2.7817,2.8522,2.8649,3.0204,3.0772,3.1197,3.1288,3.3358,3.338,3.3729,3.4069,3.413
2013-05-24,2.7504,3.3368,2.7442,2.7653,2.782,2.8532,2.8673,3.0154,3.075,3.1098,3.1288,3.3338,3.336,3.373,3.4105,3.4181
2013-05-27,2.8064,3.1328,2.7523,2.7642,2.775,2.8528,2.8655,3.0179,3.0708,3.1079,3.1169,3.3286,3.3341,3.3729,3.4106,3.4166
2013-05-28,2.5964,3.0875,2.7549,2.7594,2.7689,2.8407,2.8609,3.0179,3.056,3.0912,3.0978,3.3285,3.3308,3.373,3.4116,3.4206
2013-05-29,2.2964,2.8218,2.8049,2.7596,2.7732,2.8525,2.861,3.023,3.053,3.1234,3.1443,3.3418,3.3455,3.3738,3.4205,3.434
2013-05-30,2.6364,2.8918,2.791,2.7598,2.7975,2.8575,2.8609,3.032,3.0561,3.1261,3.1468,3.3421,3.3431,3.3883,3.4227,3.434
2013-05-31,3.7474,3.1578,2.83,2.7771,2.7974,2.868,2.8682,3.0454,3.0607,3.1491,3.1573,3.3418,3.3446,3.3884,3.4249,3.4399
2013-06-03,3.8154,3.359,2.8234,2.762,2.8177,2.8593,2.8714,3.0615,3.0813,3.1549,3.1704,3.3648,3.3651,3.4066,3.4349,3.4478
2013-06-04,3.7334,3.3326,2.8268,2.7821,2.8287,2.8809,2.8812,3.0656,3.0822,3.1605,3.1763,3.3697,3.375,3.4066,3.4495,3.4603
2013-06-05,3.8394,3.4776,2.8469,2.8506,2.8664,2.8975,2.9112,3.0851,3.0917,3.1685,3.1897,3.3868,3.3903,3.4098,3.4555,3.4615
2013-06-06,5.1984,3.7637,2.8716,2.9344,2.9461,2.9399,2.9362,3.1049,3.1111,3.1829,3.2097,3.3895,3.4003,3.4098,3.4576,3.4651
2013-06-07,7.5104,4.8152,3.0485,3.1058,3.0715,3.0407,3.0309,3.1359,3.1386,3.2235,3.2286,3.4181,3.4202,3.4298,3.4634,3.4822
2013-06-08,8.4974,4.8197,3.1068,3.2006,3.1738,3.1006,3.1007,3.1386,3.1648,3.2282,3.2353,3.4199,3.4205,3.4392,3.4634,3.4822
2013-06-09,6.2064,4.4084,3.0886,3.0903,3.1738,3.0303,3.0844,3.1084,3.11,3.1905,3.2205,3.3697,3.3715,3.4097,3.4168,3.4491
2013-06-13,5.2074,4.2494,3.5979,3.3482,3.1738,3.1416,3.0859,3.134,3.1401,3.2173,3.2567,3.3848,3.3916,3.4097,3.4431,3.4591
2013-06-14,5.4844,4.209,3.6084,3.0983,3.1867,3.3416,3.1024,3.1989,3.2002,3.2426,3.275,3.3974,3.4116,3.4297,3.456,3.4689
2013-06-17,3.3294,4.3589,3.5416,3.0611,3.1425,3.2921,3.1,3.2092,3.2103,3.2632,3.2814,3.4076,3.415,3.4331,3.4703,3.4785
2013-06-18,4.1124,4.4545,3.7703,3.2111,3.244,3.3291,3.1509,3.25,3.2599,3.2843,3.3015,3.4299,3.4305,3.4433,3.4803,3.4818
2013-06-19,6.1764,4.8915,4.0443,3.3932,3.3826,3.4362,3.2606,3.3388,3.3597,3.3729,3.3809,3.4848,3.4906,3.5033,3.5473,3.5516
2013-06-20,11.9604,6.575,5.6346,5.0132,4.1903,3.9826,3.5606,3.6007,3.6054,3.6129,3.6209,3.6248,3.6259,3.6286,3.6669,3.7016
2013-06-21,7.0084,6.4661,5.6411,5.1132,4.1744,3.8954,3.6106,3.5965,3.5992,3.582,3.5797,3.6148,3.5991,3.5986,3.623,3.6014
2013-06-24,5.0054,5.6231,5.527,5.0132,4.3744,3.8973,3.6504,3.6394,3.55,3.5576,3.5397,3.5851,3.5691,3.5836,3.623,3.5999
2013-06-25,4.2524,5.1389,5.265,4.8151,4.3744,3.8951,3.6504,3.5794,3.4617,3.5111,3.5108,3.5796,3.5555,3.5756,3.618,3.5999
2013-06-26,4.0694,4.8537,4.545,4.5697,3.9337,3.3883,3.5738,3.4774,3.322,3.3571,3.3611,3.4744,3.4532,3.5232,3.5497,3.55
2013-06-27,4.0774,4.6927,4.1565,3.9691,3.8824,3.3493,3.4463,3.3779,3.3287,3.3246,3.3258,3.4186,3.3997,3.4958,3.5393,3.5231
2013-06-28,3.4574,4.545,4.0465,4.0691,3.7712,3.2445,3.4812,3.2192,3.2033,3.2976,3.2909,3.3883,3.3852,3.4883,3.5318,3.5125
2013-07-01,2.9724,4.325,3.9,3.9601,3.5667,3.2569,3.4706,3.2183,3.2334,3.2976,3.2911,3.4021,3.3861,3.4983,3.5397,3.5245
2013-07-02,2.6024,3.9396,3.8683,3.7875,3.5108,3.2201,3.3721,3.1739,3.1604,3.2876,3.2917,3.4033,3.3883,3.5032,3.5398,3.5243
2013-07-03,2.5164,3.7669,3.7483,3.7137,3.4065,3.3377,3.4212,3.1739,3.1204,3.2839,3.275,3.3956,3.3934,3.5083,3.5398,3.5302
2013-07-04,2.4644,3.6645,3.5683,3.6337,3.3919,3.3725,3.3912,3.1581,3.1083,3.2744,3.2629,3.3956,3.4021,3.516,3.5239,3.5102
2013-07-05,2.4964,3.4312,3.4405,3.5337,3.3505,3.3428,3.3716,3.1476,3.0954,3.269,3.2629,3.3954,3.3997,3.516,3.5239,3.5127
2013-07-08,2.4724,3.3144,3.3907,3.4999,3.3517,3.3524,3.3916,3.1676,3.1311,3.3002,3.2933,3.4196,3.4185,3.5241,3.5399,3.5177
2013-07-09,2.4654,3.3787,3.4407,3.4999,3.3818,3.3476,3.4016,3.1935,3.1778,3.324,3.3272,3.43,3.4266,3.5247,3.5399,3.5202
2013-07-10,2.5674,3.4576,3.4707,3.5499,3.4215,3.4567,3.5001,3.2417,3.2235,3.3467,3.3492,3.5016,3.4877,3.5671,3.5997,3.5802
2013-07-11,2.7711,3.4786,3.5207,3.6099,3.4315,3.447,3.5001,3.2743,3.2783,3.3992,3.3796,3.5343,3.5256,3.5911,3.5999,3.5902
2013-07-12,2.8164,3.4962,3.5407,3.5599,3.4694,3.447,3.5006,3.3011,3.3306,3.4571,3.4115,3.5726,3.5571,3.6011,3.6047,3.6001
2013-07-15,2.8162,3.5134,3.566,3.5899,3.5477,3.447,3.4998,3.3005,3.3436,3.4671,3.4247,3.5626,3.5571,3.6061,3.615,3.6102
2013-07-16,2.5294,3.4421,3.5623,3.5699,3.542,3.4224,3.4299,3.3081,3.3414,3.4715,3.4391,3.5796,3.5771,3.6181,3.6348,3.619
2013-07-17,2.4844,3.487,3.5616,3.5599,3.5366,3.4369,3.4345,3.3347,3.3514,3.4874,3.4657,3.6196,3.6231,3.6381,3.6789,3.669
2013-07-18,2.5144,3.4649,3.5324,3.5699,3.4913,3.4916,3.4544,3.3573,3.4015,3.4984,3.479,3.6046,3.6201,3.6481,3.6828,3.6903
2013-07-19,2.5264,3.5239,3.5424,3.5599,3.4985,3.4849,3.4624,3.3718,3.4315,3.4932,3.4982,3.6135,3.6249,3.6581,3.7028,3.7051
2013-07-22,2.5899,3.5924,3.5824,3.5799,3.6348,3.522,3.5248,3.4526,3.5281,3.5495,3.548,3.6432,3.6601,3.6814,3.7389,3.7401
2013-07-23,2.6219,3.6124,3.6124,3.5799,3.6643,3.5527,3.5503,3.5929,3.6239,3.6211,3.5984,3.6832,3.69,3.7031,3.7589,3.7602
2013-07-24,2.7164,3.7124,3.6424,3.6099,3.6938,3.5527,3.5746,3.6076,3.6439,3.6679,3.705,3.7271,3.7702,3.7731,3.7944,3.7952
2013-07-25,2.8359,3.6824,3.6426,3.6099,3.6438,3.5199,3.5107,3.5768,3.5727,3.6343,3.6956,3.7147,3.7,3.7214,3.7191,3.7102
2013-07-26,2.9362,3.592,3.5926,3.4806,3.6327,3.4911,3.5034,3.5429,3.5767,3.6185,3.6668,3.6897,3.69,3.7114,3.7048,3.7152
2013-07-29,3.0127,3.622,3.5426,3.4606,3.5839,3.5025,3.5128,3.5643,3.602,3.6329,3.6712,3.6995,3.7,3.7164,3.7217,3.7228
2013-07-30,2.9506,3.562,3.4926,3.4106,3.4239,3.4856,3.5,3.5529,3.5835,3.6324,3.6705,3.6846,3.6837,3.7164,3.7245,3.7227
2013-07-31,2.9587,3.542,3.4426,3.4406,3.45,3.4959,3.4908,3.5369,3.5551,3.6224,3.6551,3.6746,3.6602,3.7016,3.7142,3.7214
2013-08-01,2.8087,3.502,3.3926,3.3906,3.4,3.4214,3.4347,3.4748,3.5252,3.6224,3.6135,3.6587,3.6402,3.6916,3.7148,3.7053
2013-08-02,2.5136,3.392,3.3889,3.3869,3.3905,3.3488,3.3938,3.4744,3.5224,3.5958,3.6187,3.6442,3.6402,3.6816,3.7096,3.7034
2013-08-05,2.3596,3.4312,3.3852,3.3569,3.3605,3.3955,3.419,3.4856,3.5324,3.6132,3.6275,3.6573,3.6577,3.6916,3.7173,3.7104
2013-08-06,2.3596,3.523,3.4361,3.3669,3.3705,3.3968,3.4047,3.506,3.5424,3.6293,3.6323,3.667,3.6733,3.7016,3.7248,3.7153
2013-08-07,2.3602,3.5025,3.4343,3.3838,3.3911,3.4142,3.4069,3.5091,3.5524,3.6576,3.6841,3.7217,3.7119,3.7339,3.7696,3.7703
2013-08-08,2.4237,3.5175,3.469,3.4383,3.4193,3.4562,3.4271,3.5377,3.5724,3.7251,3.7313,3.7583,3.7707,3.7739,3.8388,3.8455
2013-08-09,2.1737,3.3975,3.409,3.4383,3.3893,3.4433,3.4333,3.5627,3.6024,3.7481,3.7453,3.7722,3.7826,3.7939,3.8337,3.8407
2013-08-12,2.2241,3.3975,3.404,3.4283,3.3993,3.4544,3.4479,3.5829,3.6224,3.7666,3.776,3.7923,3.8061,3.8208,3.8442,3.8513
2013-08-13,2.485,3.3775,3.394,3.4283,3.4093,3.5124,3.4837,3.6429,3.6824,3.8393,3.8407,3.8572,3.871,3.8758,3.9218,3.9252
2013-08-14,2.6946,3.3765,3.3935,3.4283,3.4506,3.5418,3.5373,3.7552,3.7867,3.8893,3.8881,3.9243,3.9249,3.9258,3.9443,3.9516
2013-08-15,2.5426,3.4221,3.4313,3.4583,3.4806,3.5218,3.5541,3.7464,3.7746,3.8893,3.8905,3.9243,3.9397,3.9358,3.9559,3.9602
2013-08-16,2.4687,3.4677,3.4932,3.5366,3.6295,3.6076,3.6041,3.7464,3.7931,3.8679,3.8717,3.9336,3.9344,3.9298,3.9459,3.9401
2013-08-19,2.6627,3.6502,3.5845,3.5366,3.6295,3.6287,3.6241,3.826,3.8831,3.8944,3.896,3.9693,3.97,3.9778,3.9897,4.0103
2013-08-20,3.1137,3.9432,3.736,3.5466,3.6495,3.6287,3.6241,3.856,3.9081,3.9524,3.9868,4.0089,4.0147,4.0178,4.0396,4.0881
2013-08-21,2.7766,3.8052,3.7024,3.5966,3.6559,3.6272,3.6341,3.8152,3.8798,3.9324,3.9416,3.9815,3.9757,4.0178,4.0396,4.0382
2013-08-22,2.6167,3.7832,3.7014,3.6166,3.6339,3.6453,3.6436,3.8152,3.871,3.9296,3.9316,3.9997,3.9902,4.0078,4.0348,4.0302
2013-08-23,2.5247,3.7332,3.6806,3.6066,3.6041,3.6444,3.6435,3.7887,3.8261,3.878,3.8714,3.9587,3.9551,3.9778,3.9846,3.9916
